150.	75.	122
150.	100.	92
150.	120.	57
160.	130.	46
175.	75.	87
175.	100.	54
175.	125.	38
175.	145.	34
185.	85.	59
185.	110.	27
185.	135.	21
185.	155.	33
200.	75.	19
200.	100.	26
200.	130.	24
200.	150.	14
200.	170.	22
210.	110.	35
210.	135.	17
210.	160.	13
210.	180.	16
225.	100.	17
225.	125.	16
225.	150.	11
225.	175.	10.0
225.	195.	16
240.	110.	12
240.	165.	9.8
240.	190.	6.6
240.	210.	19
250.	75.	1.5
250.	100.	2.7
250.	130.	7.6
250.	150.	7.9
250.	175.	7.4
250.	200.	6.1
250.	220.	13
275.	150.	7.1
275.	175.	5.5
275.	200.	4.3
275.	225.	4.2
275.	245.	9.9
300.	100.	0.44
300.	130.	0.81
300.	150.	1.4
300.	175.	5.7
300.	200.	4.8
300.	225.	3.3
300.	250.	4.0
300.	270.	11
350.	75.	0.17
350.	130.	0.26
350.	150.	0.30
350.	200.	0.86
350.	250.	2.8
350.	300.	2.4
350.	320.	7.7
400.	100.	0.073
400.	130.	0.089
400.	200.	0.22
400.	250.	0.76
400.	300.	1.9
400.	350.	1.4
450.	75.	0.053
450.	150.	0.053
450.	200.	0.083
450.	250.	0.23
450.	300.	0.58
450.	350.	1.3
500.	100.	0.031
500.	130.	0.031
500.	200.	0.038
500.	250.	0.064
500.	300.	0.21
500.	350.	0.69
550.	75.	0.03
550.	100.	0.024
550.	150.	0.023
550.	200.	0.032
550.	250.	0.033
550.	300.	0.053
550.	350.	0.14
600.	75.	0.026
600.	100.	0.021
600.	130.	0.019
600.	150.	0.02
600.	200.	0.021
600.	250.	0.023
600.	300.	0.03
600.	350.	0.045
650.	75.	0.026
650.	100.	0.02
650.	150.	0.015
650.	200.	0.02
650.	250.	0.018
650.	300.	0.021
650.	350.	0.029
