160.	25.	15
160.	50.	23
160.	100.	27
160.	130.	46
180.	75.	24
200.	25.	23
200.	75.	14
200.	100.	18
200.	115.	20
200.	130.	22
200.	145.	408
225.	75.	6.8
250.	75.	4.6
250.	100.	7.5
250.	115.	9.4
250.	130.	11
250.	145.	13
275.	75.	11
300.	100.	1.4
300.	115.	1.2
300.	130.	0.81
300.	145.	3.1
350.	100.	0.44
350.	115.	0.42
350.	130.	0.26
350.	145.	0.80
400.	100.	0.16
400.	115.	0.16
400.	130.	0.089
400.	145.	0.20
500.	1.	0.078
500.	100.	0.068
500.	115.	0.048
500.	130.	0.031
500.	145.	0.061
600.	1.	0.042
600.	25.	0.05
600.	50.	0.048
600.	100.	0.064
600.	115.	0.031
600.	130.	0.019
600.	145.	0.029
