280.0 80.0 4.96 3.18300271449
290.0 70.0 4.251001 3.10012913597
140.0 75.0 81.43 8393.08082887
235.0 165.0 10.52 16.6311618419
190.0 135.0 25.21 1213.83763133
455.0 245.0 -1.0 1213.83763133
405.0 250.0 -1.0 1213.83763133
455.0 160.0 -1.0 1213.83763133
330.0 25.0 2.338 2.6709546616
310.0 10.0 3.141999 2.74544285417
290.0 40.0 4.251001 2.94978274695
190.0 110.0 25.21 12.3609615227
445.0 240.0 -1.0 12.3609615227
425.0 125.0 -1.0 12.3609615227
225.0 110.0 12.64 6.08904962678
300.0 40.0 3.65 2.84960815627
265.0 215.0 -1.0 2.84960815627
220.0 55.0 13.87 3.997969663
385.0 100.0 -1.0 3.997969663
400.0 45.0 -1.0 3.997969663
340.0 205.0 2.036 4.42244025648
450.0 190.0 -1.0 4.42244025648
240.0 60.0 9.657001 3.65697165508
245.0 30.0 8.848999 3.6435814851
415.0 235.0 -1.0 3.6435814851
415.0 125.0 -1.0 3.6435814851
305.0 85.0 3.387 3.15355370262
375.0 10.0 -1.0 3.15355370262
120.0 10.0 144.6 16.713069404
305.0 230.0 -1.0 16.713069404
345.0 110.0 1.903 2.72261557495
390.0 250.0 -1.0 2.72261557495
290.0 230.0 -1.0 2.72261557495
440.0 195.0 -1.0 2.72261557495
290.0 80.0 4.251001 3.12718039796
455.0 205.0 -1.0 3.12718039796
210.0 100.0 16.79 7.66075447133
350.0 220.0 -1.0 7.66075447133
360.0 15.0 1.561001 2.57154521368
220.0 0.0 -1.0 2.57154521368
370.0 180.0 1.364999 3.2973589588
350.0 55.0 1.779 2.70992570512
375.0 0.0 -1.0 2.70992570512
240.0 200.0 -1.0 2.70992570512
200.0 100.0 20.5 8.68061120314
255.0 170.0 7.477 10.2331443419
210.0 165.0 16.79 18050.3518736
300.0 80.0 3.65 3.16352757459
230.0 220.0 -1.0 3.16352757459
265.0 225.0 -1.0 3.16352757459
350.0 160.0 1.779 3.12008022061
375.0 180.0 -1.0 3.12008022061
320.0 145.0 2.703 3.30342966664
215.0 35.0 15.24 4.3286247344
425.0 250.0 -1.0 4.3286247344
335.0 25.0 2.180999 2.60366574799
125.0 75.0 124.3 63814.2397396
115.0 85.0 -1.0 63814.2397396
155.0 30.0 55.56 8.16801112025
400.0 215.0 -1.0 8.16801112025
225.0 165.0 12.64 198.134875127
215.0 5.0 15.24 4.56137164987
335.0 65.0 2.180999 2.68095384121
205.0 15.0 18.55 5.30733053208
280.0 155.0 4.96 4.97448204854
390.0 215.0 -1.0 4.97448204854
145.0 125.0 -1.0 4.97448204854
420.0 180.0 -1.0 4.97448204854
310.0 240.0 -1.0 4.97448204854
250.0 30.0 8.137001 3.53935861598
315.0 170.0 2.915 3.68370634094
450.0 45.0 -1.0 3.68370634094
360.0 245.0 -1.0 3.68370634094
455.0 90.0 -1.0 3.68370634094
240.0 165.0 9.657001 13.7845241803
140.0 5.0 81.43 11.7042292777
245.0 200.0 8.848999 596.553511594
360.0 150.0 1.561001 3.05487893473
440.0 150.0 -1.0 3.05487893473
430.0 100.0 -1.0 3.05487893473
265.0 145.0 6.336 4.78503140305
330.0 170.0 2.338 3.34030227143
365.0 90.0 1.458 2.74462091675
345.0 130.0 1.903 3.02756350318
255.0 155.0 7.477 7.5169603255
100.0 45.0 281.6 40687.2880036
265.0 205.0 6.336 38.7085838352
190.0 35.0 25.21 5.75045293331
195.0 55.0 22.7 6.24394957071
260.0 115.0 6.883999 4.12662905508
115.0 5.0 169.0 19.9011602098
455.0 250.0 -1.0 19.9011602098
325.0 220.0 -1.0 19.9011602098
400.0 165.0 -1.0 19.9011602098
310.0 25.0 3.141999 2.78782156597
375.0 245.0 -1.0 2.78782156597
230.0 185.0 11.51 15709.6268721
235.0 150.0 10.52 9.58808346175
105.0 95.0 -1.0 9.58808346175
270.0 165.0 5.837 6.58511846566
455.0 120.0 -1.0 6.58511846566
425.0 180.0 -1.0 6.58511846566
405.0 35.0 -1.0 6.58511846566
310.0 135.0 3.141999 3.25348005803
265.0 95.0 6.336 3.78117648296
325.0 135.0 2.521 3.11413989076
295.0 200.0 3.938 8.24507743772
235.0 0.0 -1.0 8.24507743772
265.0 85.0 6.336 3.46078594488
425.0 135.0 -1.0 3.46078594488
335.0 50.0 2.180999 2.59464195634
100.0 35.0 281.6 41122.657527
440.0 5.0 -1.0 41122.657527
385.0 235.0 -1.0 41122.657527
180.0 170.0 -1.0 41122.657527
405.0 85.0 -1.0 41122.657527
125.0 5.0 124.3 15.5706371686
150.0 30.0 62.97 9.13843094742
330.0 100.0 2.338 2.85370981318
210.0 185.0 -1.0 2.85370981318
390.0 95.0 -1.0 2.85370981318
435.0 55.0 -1.0 2.85370981318
420.0 145.0 -1.0 2.85370981318
265.0 165.0 6.336 7.09971076072
280.0 115.0 4.96 3.50107037794
285.0 175.0 4.576 5.13261461731
330.0 205.0 2.338 4.72309934404
225.0 20.0 12.64 3.36454779053
440.0 110.0 -1.0 3.36454779053
380.0 125.0 -1.0 3.36454779053
365.0 5.0 1.458 2.65492105899
315.0 90.0 2.915 3.01922767933
410.0 100.0 -1.0 3.01922767933
200.0 80.0 20.5 6.54620457024
160.0 10.0 49.04 7.20187344723
180.0 55.0 31.16 7.19159790038
425.0 35.0 -1.0 7.19159790038
280.0 200.0 4.96 12.6812246974
250.0 10.0 8.137001 3.24540016301
145.0 40.0 71.55 9.98807273517
310.0 35.0 3.141999 2.85075489969
205.0 85.0 18.55 6.41864338647
245.0 165.0 8.848999 11.6474674203
215.0 65.0 15.24 4.8405307893
400.0 175.0 -1.0 4.8405307893
390.0 90.0 -1.0 4.8405307893
270.0 70.0 5.837 3.21571947183
410.0 5.0 -1.0 3.21571947183
255.0 105.0 7.477 4.04630080314
185.0 120.0 28.0 154.954636716
250.0 150.0 8.137001 7.92303813699
160.0 110.0 49.04 5245.79453164
445.0 130.0 -1.0 5245.79453164
350.0 95.0 1.779 2.82280656196
385.0 175.0 -1.0 2.82280656196
320.0 220.0 -1.0 2.82280656196
335.0 70.0 2.180999 2.75182605654
160.0 85.0 49.04 25.5634898276
360.0 230.0 -1.0 25.5634898276
240.0 90.0 9.657001 4.12317521073
235.0 40.0 10.52 3.83736129533
440.0 200.0 -1.0 3.83736129533
195.0 40.0 22.7 5.57384431427
425.0 75.0 -1.0 5.57384431427
350.0 240.0 -1.0 5.57384431427
225.0 100.0 12.64 5.83762001354
445.0 65.0 -1.0 5.83762001354
195.0 0.0 -1.0 5.83762001354
410.0 225.0 -1.0 5.83762001354
390.0 230.0 -1.0 5.83762001354
395.0 250.0 -1.0 5.83762001354
225.0 195.0 -1.0 5.83762001354
325.0 140.0 2.521 3.20162940813
320.0 15.0 2.703 2.70458927123
400.0 100.0 -1.0 2.70458927123
260.0 15.0 6.883999 3.26402364352
280.0 65.0 4.96 3.18874422887
265.0 110.0 6.336 3.84720211799
370.0 155.0 1.364999 3.03872131915
415.0 190.0 -1.0 3.03872131915
295.0 20.0 3.938 2.86177395735
375.0 215.0 -1.0 2.86177395735
300.0 90.0 3.65 3.24457758251
225.0 135.0 12.64 9.76228044656
280.0 240.0 -1.0 9.76228044656
280.0 235.0 -1.0 9.76228044656
265.0 160.0 6.336 6.73195982776
165.0 15.0 43.63 7.16470621387
240.0 5.0 9.657001 3.2952189686
430.0 110.0 -1.0 3.2952189686
380.0 160.0 -1.0 3.2952189686
280.0 225.0 -1.0 3.2952189686
275.0 210.0 -1.0 3.2952189686
275.0 130.0 5.368 4.0007553634
395.0 60.0 -1.0 4.0007553634
455.0 175.0 -1.0 4.0007553634
420.0 100.0 -1.0 4.0007553634
335.0 45.0 2.180999 2.68960771148
305.0 40.0 3.387 2.82958638049
250.0 225.0 -1.0 2.82958638049
165.0 120.0 43.63 29198.774662
200.0 180.0 -1.0 29198.774662
415.0 100.0 -1.0 29198.774662
265.0 120.0 6.336 3.97854026567
455.0 65.0 -1.0 3.97854026567
145.0 95.0 71.55 9227.42724659
280.0 0.0 -1.0 9227.42724659
305.0 240.0 -1.0 9227.42724659
340.0 0.0 -1.0 9227.42724659
370.0 145.0 1.364999 2.92336987661
380.0 45.0 -1.0 2.92336987661
