1050.0 700.0 16.60956 654.665915111
1325.0 675.0 1.736569 173.049791839
975.0 525.0 32.234925 232.687962701
1200.0 875.0 4.75652 282.969143313
1250.0 350.0 3.152021 8.09239346087
1225.0 750.0 3.900181 300.279406206
450.0 100.0 8689.595242 1249.53334074
1100.0 575.0 10.749663 112.719881131
1425.0 175.0 0.784727 1.7602297716
550.0 150.0 2368.497567 1511.18091235
1225.0 300.0 3.867173 6.81554504477
650.0 125.0 748.053624 399.600193261
900.0 450.0 62.820461 181.112650075
950.0 225.0 39.913738 23.7596500551
1375.0 900.0 -1.0 1.0
875.0 500.0 78.744532 292.837148292
925.0 550.0 49.860506 510.832424973
900.0 225.0 62.704807 30.7461825769
1325.0 450.0 1.7345 10.159206794
625.0 425.0 997.181411 3683.69258624
675.0 250.0 568.107672 318.086083808
1500.0 1075.0 -1.0 1.0
850.0 400.0 99.227245 160.528218628
675.0 550.0 563.810715 2440.10671121
1000.0 25.0 -1.0 1.0
325.0 50.0 -1.0 1.0
1375.0 0.0 -1.0 1.0
1475.0 825.0 -1.0 1.0
575.0 250.0 1767.812953 1881.93289904
1375.0 1025.0 -1.0 1.0
700.0 275.0 438.000434 276.644676224
600.0 0.0 -1.0 1.0
1325.0 50.0 -1.0 1.0
900.0 300.0 62.537223 52.672580456
1250.0 50.0 -1.0 1.0
1450.0 500.0 -1.0 1.0
1050.0 625.0 16.610222 292.333556789
900.0 550.0 62.988682 558.625002055
1350.0 1000.0 -1.0 1.0
375.0 225.0 26344.005188 11372.9001052
1225.0 225.0 3.868836 4.95783846175
1450.0 975.0 -1.0 1.0
1200.0 500.0 4.744529 27.0449209008
1525.0 825.0 -1.0 1.0
1350.0 375.0 1.41758 6.7645697941
900.0 750.0 62.896859 1948.59910751
1250.0 400.0 3.178524 9.57428209225
1050.0 325.0 16.722428 19.8477375653
1475.0 350.0 0.525207 4.10752944753
1525.0 675.0 -1.0 1.0
825.0 500.0 125.917306 2224.72516383
1525.0 925.0 -1.0 1.0
600.0 375.0 1312.515842 3950.75720728
1050.0 800.0 16.632201 788.809977174
1450.0 475.0 0.647796 33.1771679731
1100.0 75.0 10.832678 7.09212377698
550.0 425.0 2354.562931 4340.06677163
1125.0 875.0 8.837131 1352.03884526
1375.0 75.0 1.163112 1.60493565608
1025.0 225.0 20.716459 15.1194931632
1450.0 600.0 -1.0 1.0
825.0 425.0 126.464693 272.618789413
1300.0 175.0 2.121142 3.27240646114
1050.0 750.0 16.629792 728.291685799
1250.0 675.0 3.170992 238.122077457
1325.0 925.0 -1.0 1.0
700.0 150.0 438.230228 118.558716031
700.0 500.0 438.128352 1452.84222988
525.0 50.0 -1.0 1.0
975.0 850.0 32.160034 650.894361792
575.0 150.0 1758.237136 621.660349543
1025.0 250.0 20.694632 15.5716487112
1100.0 0.0 -1.0 1.0
750.0 50.0 -1.0 1.0
1325.0 325.0 1.729908 5.39405189199
1300.0 300.0 2.108254 5.01808352837
1200.0 200.0 4.756827 5.18462147393
975.0 775.0 32.179901 2101.88485878
925.0 575.0 49.800857 746.664621225
700.0 575.0 436.946181 2077.46594402
1175.0 475.0 5.754067 24.0696051381
1175.0 825.0 5.796555 578.309731198
875.0 475.0 78.632849 254.646427145
1250.0 775.0 3.168952 263.357084031
600.0 25.0 -1.0 1.0
1150.0 625.0 7.146886 134.80225711
1400.0 825.0 -1.0 1.0
1250.0 275.0 3.145425 5.4657111345
1475.0 450.0 -1.0 1.0
1325.0 75.0 1.731713 1.85366115379
500.0 325.0 4394.842426 5102.47297267
1150.0 325.0 7.171122 10.8353933828
1175.0 350.0 5.821879 10.5878288372
1375.0 650.0 -1.0 1.0
800.0 425.0 161.654307 362.456630044
825.0 575.0 126.260356 5187.99282888
1425.0 25.0 -1.0 1.0
1225.0 575.0 3.886667 78.6642507184
750.0 425.0 262.712063 542.076525657
1475.0 650.0 -1.0 1.0
1175.0 500.0 5.758688 29.7196686264
1400.0 50.0 -1.0 1.0
900.0 175.0 62.59342 28.7655256889
950.0 700.0 40.253685 3085.55357253
1200.0 350.0 4.779747 9.18976536312
1325.0 0.0 -1.0 1.0
675.0 100.0 566.109666 240.606475164
925.0 800.0 49.779244 1049.6655935
1175.0 75.0 5.800198 6.00589719381
850.0 525.0 98.916983 467.210504039
750.0 475.0 263.047537 708.294899223
575.0 225.0 1763.4469 1932.42440333
325.0 75.0 61318.449171 11005.4595504
1500.0 775.0 -1.0 1.0
1175.0 925.0 5.795043 572.789265888
1175.0 875.0 5.804045 560.92969669
1500.0 950.0 -1.0 1.0
1150.0 50.0 -1.0 1.0
575.0 300.0 1762.583888 1886.58289859
1100.0 50.0 -1.0 1.0
1525.0 125.0 -1.0 1.0
1025.0 600.0 20.554996 282.374639008
675.0 200.0 565.771753 185.815642365
650.0 250.0 748.603743 408.671520567
525.0 275.0 3224.555705 3472.02608435
1400.0 1075.0 -1.0 1.0
1150.0 650.0 7.157278 164.930113874
1425.0 425.0 0.78792 12.300473931
975.0 825.0 32.167762 1196.06358873
1075.0 475.0 13.458817 41.7597328995
1425.0 950.0 -1.0 1.0
600.0 475.0 1311.293089 1635.38840961
975.0 175.0 32.098928 19.6876531969
1300.0 825.0 -1.0 1.0
1075.0 925.0 13.353028 1122.3497696
1125.0 300.0 8.853154 10.9285609714
1325.0 175.0 1.737242 2.65764991093
1425.0 450.0 0.788257 31.3528255649
325.0 125.0 61305.6297 17724.0090767
775.0 300.0 204.537577 114.656085794
1050.0 550.0 16.615753 138.444318066
675.0 225.0 565.432948 272.422951289
1275.0 1000.0 -1.0 1.0
550.0 100.0 2362.118304 785.391647186
850.0 650.0 98.847553 1222.55085563
1275.0 1050.0 -1.0 1.0
1150.0 250.0 7.16269 7.53666550722
1150.0 1025.0 -1.0 1.0
925.0 750.0 50.036509 2311.20647607
1450.0 800.0 -1.0 1.0
1475.0 675.0 -1.0 1.0
425.0 275.0 12314.034935 6714.16737663
900.0 600.0 62.955681 839.889142203
1200.0 375.0 4.776361 11.2443240275
1325.0 850.0 -1.0 1.0
1475.0 1025.0 -1.0 1.0
1400.0 950.0 -1.0 1.0
950.0 300.0 39.857553 31.1365698222
1400.0 550.0 0.95678 90.7221469876
925.0 650.0 49.872118 1938.99826837
1500.0 875.0 -1.0 1.0
575.0 200.0 1764.071739 1358.76255313
1400.0 450.0 0.960669 36.3954094488
400.0 50.0 -1.0 1.0
1325.0 775.0 -1.0 1.0
1450.0 850.0 -1.0 1.0
475.0 300.0 6080.27466 5374.6073848
775.0 375.0 204.041074 269.076057001
1200.0 225.0 4.753014 5.77918977016
1000.0 700.0 25.731437 1876.62348847
1400.0 250.0 0.95269 2.50448934287
1375.0 850.0 -1.0 1.0
975.0 275.0 32.163638 22.413041105
1375.0 600.0 1.165845 115.504812825
1425.0 825.0 -1.0 1.0
1150.0 0.0 -1.0 1.0
1250.0 825.0 3.182234 247.397789351
975.0 75.0 32.2246 15.2737789356
1275.0 250.0 2.583937 5.02286426453
1100.0 300.0 10.825763 12.075528334
1325.0 425.0 1.727247 8.0004267176
1500.0 900.0 -1.0 1.0
1000.0 425.0 25.694955 55.6158649318
1275.0 1075.0 -1.0 1.0
1150.0 825.0 7.170159 932.816024223
1150.0 225.0 7.144849 6.72909313808
625.0 100.0 991.421083 447.113920086
1125.0 600.0 8.838253 110.782641756
1100.0 550.0 10.756242 90.875377348
1450.0 1075.0 -1.0 1.0
1150.0 1000.0 7.170607 1412.508521
800.0 200.0 161.658194 65.5935013685
1475.0 500.0 -1.0 1.0
1300.0 1025.0 -1.0 1.0
650.0 350.0 745.472912 1507.66123589
775.0 475.0 203.52275 555.011831925
1400.0 350.0 0.951266 5.83203133604
1000.0 725.0 25.730892 2218.14061557
1325.0 950.0 -1.0 1.0
500.0 50.0 -1.0 1.0
950.0 150.0 40.104479 21.5996200013
650.0 75.0 750.432244 355.71510707
1200.0 650.0 4.768187 158.458228026
1200.0 625.0 4.75244 121.046674519
1100.0 825.0 10.782981 1203.50969367
925.0 250.0 49.582986 26.7545557734
625.0 325.0 992.941413 1222.59900909
1200.0 275.0 4.7587 6.99990501382
800.0 575.0 161.322826 15615.2004429
1150.0 800.0 7.162967 772.053811303
1175.0 1025.0 -1.0 1.0
750.0 0.0 -1.0 1.0
625.0 175.0 997.858107 476.486934356
1150.0 75.0 7.152264 6.32234804822
1400.0 775.0 -1.0 1.0
1000.0 650.0 25.639421 576.969601155
950.0 175.0 40.038941 22.8380594057
1425.0 850.0 -1.0 1.0
1000.0 750.0 25.698541 1873.6685269
1075.0 425.0 13.457211 29.9473541924
1025.0 100.0 20.721964 9.51220166739
550.0 250.0 2364.551056 2402.61887426
975.0 625.0 32.260039 896.706898265
1325.0 375.0 1.72578 6.61290620137
975.0 400.0 32.080508 50.3937657298
925.0 200.0 49.781264 24.5345641312
1425.0 625.0 -1.0 1.0
1450.0 125.0 0.638082 1.53808406485
975.0 550.0 32.288135 292.109480012
1275.0 950.0 -1.0 1.0
975.0 250.0 32.199944 22.5986341409
1200.0 550.0 4.760252 40.3690097243
1525.0 850.0 -1.0 1.0
400.0 125.0 17964.506467 5517.22200296
1150.0 575.0 7.164058 70.3241824832
1000.0 200.0 25.839545 18.2815896259
1475.0 850.0 -1.0 1.0
1475.0 0.0 -1.0 1.0
1375.0 950.0 -1.0 1.0
1175.0 650.0 5.80538 150.646285798
750.0 500.0 262.736297 5019.82872173
1225.0 975.0 -1.0 1.0
1150.0 100.0 7.107589 6.83146016863
800.0 400.0 161.60134 278.063858476
1125.0 500.0 8.791938 39.1236097922
550.0 325.0 2357.275869 2959.90831836
1500.0 550.0 -1.0 1.0
375.0 25.0 -1.0 1.0
1300.0 975.0 -1.0 1.0
1125.0 375.0 8.855974 15.9406171718
1075.0 950.0 13.30899 1293.27712421
1100.0 525.0 10.734742 72.3126264578
1000.0 525.0 25.641788 188.667001559
650.0 325.0 746.809695 829.304126982
825.0 625.0 126.349514 4612.3650899
750.0 550.0 262.398185 12535.1259877
1125.0 250.0 8.850695 8.8952594308
900.0 775.0 62.850252 1424.63188256
1025.0 450.0 20.720996 59.3495584483
500.0 275.0 4397.65263 4254.1460011
400.0 25.0 -1.0 1.0
950.0 0.0 -1.0 1.0
1275.0 400.0 2.601475 8.68401339615
425.0 25.0 -1.0 1.0
800.0 300.0 161.933694 96.2849155371
400.0 200.0 17883.777195 11315.6362559
900.0 50.0 -1.0 1.0
1225.0 625.0 3.891402 155.882504279
1100.0 850.0 10.771015 1328.56683874
1200.0 250.0 4.744911 6.53189337737
400.0 150.0 17947.852086 8457.21312928
1375.0 775.0 -1.0 1.0
1175.0 750.0 5.800569 424.240057879
750.0 400.0 263.030189 431.579873936
1300.0 275.0 2.103397 4.51264809747
1125.0 800.0 8.827559 922.238235786
300.0 50.0 -1.0 1.0
725.0 325.0 339.089288 286.885329548
1225.0 400.0 3.909783 11.2536596811
1475.0 525.0 -1.0 1.0
950.0 375.0 39.958655 52.0177901048
1475.0 425.0 0.527548 6.18999384365
950.0 100.0 40.311689 19.4641874473
925.0 325.0 49.45631 47.7663951435
1025.0 900.0 20.582301 1039.85443054
1350.0 950.0 -1.0 1.0
1225.0 500.0 3.88417 25.7798283477
1350.0 400.0 1.421524 6.76112685515
1100.0 200.0 10.833562 9.59391498945
700.0 550.0 437.428616 5769.58339794
475.0 250.0 6078.795377 4799.26484191
1475.0 1100.0 -1.0 1.0
1025.0 775.0 20.638158 956.508017681
1500.0 750.0 -1.0 1.0
