PdfType: error
Format: lhagrid1
---
 0.1015630E-05  0.1240500E-05  0.1515140E-05  0.1850600E-05  0.2260330E-05  0.2760770E-05  0.3372020E-05  0.4118590E-05  0.5030460E-05  0.6144210E-05  0.7504560E-05  0.9166090E-05  0.1119550E-04  0.1367420E-04  0.1670170E-04  0.2039950E-04  0.2491600E-04  0.3043250E-04  0.3717030E-04  0.4539990E-04  0.5545160E-04  0.6772870E-04  0.8272410E-04  0.1010390E-03  0.1234100E-03  0.1507330E-03  0.1841060E-03  0.2248670E-03  0.2746540E-03  0.3354630E-03  0.4097350E-03  0.5004510E-03  0.6112530E-03  0.7465860E-03  0.9118820E-03  0.1113780E-02  0.1360370E-02  0.1661560E-02  0.2029430E-02  0.2478750E-02  0.3027550E-02  0.3697860E-02  0.4516580E-02  0.5516560E-02  0.6737950E-02  0.8229750E-02  0.1005180E-01  0.1227730E-01  0.1499560E-01  0.1831560E-01  0.2237080E-01  0.2732370E-01  0.3337330E-01  0.4076220E-01  0.4978710E-01  0.6081010E-01  0.7427360E-01  0.9071800E-01  0.1108030E+00  0.1353350E+00  0.1446650E+00  0.1546380E+00  0.1652990E+00  0.1766940E+00  0.1888760E+00  0.2018970E+00  0.2158150E+00  0.2306930E+00  0.2465970E+00  0.2635970E+00  0.2817690E+00  0.3011940E+00  0.3219580E+00  0.3441540E+00  0.3678790E+00  0.3932410E+00  0.4203500E+00  0.4493290E+00  0.4803050E+00  0.5134170E+00  0.5488120E+00  0.5611440E+00  0.5737530E+00  0.5866460E+00  0.5998290E+00  0.6133070E+00  0.6270890E+00  0.6411800E+00  0.6555880E+00  0.6703200E+00  0.6853830E+00  0.7007840E+00  0.7165310E+00  0.7326320E+00  0.7490950E+00  0.7659280E+00  0.7831390E+00  0.8007370E+00  0.8187310E+00  0.8248180E+00  0.8309500E+00  0.8371280E+00  0.8433520E+00  0.8496230E+00  0.8559400E+00  0.8623030E+00  0.8687150E+00  0.8751730E+00  0.8816800E+00  0.8882350E+00  0.8948390E+00  0.9014920E+00  0.9081950E+00  0.9149470E+00  0.9217500E+00  0.9286030E+00  0.9355070E+00  0.9424620E+00  0.9494700E+00  0.9565290E+00  0.9636400E+00  0.9708050E+00  0.9780230E+00  0.9852940E+00  0.9926200E+00  0.1000000E+01
 0.1400100E+01  0.1403750E+01  0.1597020E+01  0.1826740E+01  0.2103340E+01  0.2438640E+01  0.2847960E+01  0.3351370E+01  0.3975320E+01  0.4755000E+01  0.5772150E+01  0.7075720E+01  0.8763190E+01  0.1097070E+02  0.1389060E+02  0.1779790E+02  0.2309050E+02  0.3035210E+02  0.4044980E+02  0.5469140E+02  0.7507740E+02  0.1047170E+03  0.1485220E+03  0.2143850E+03  0.3152170E+03  0.4725420E+03  0.7229510E+03  0.1129955E+04  0.1806165E+04  0.2955935E+04  0.4958865E+04  0.8538145E+04  0.1510790E+05  0.2751071E+05  0.5162750E+05  0.1000000E+06
-5 -4 -3 -2 -1  1  2  3  4  5 21
 0.0000000E+00 -0.2665042E+00  0.5591577E+00  0.8104960E+00  0.7468341E+00  0.7467546E+00  0.8103763E+00  0.5590984E+00 -0.2665299E+00  0.0000000E+00 -0.3881748E+01
 0.0000000E+00 -0.2639056E+00  0.5616692E+00  0.8129072E+00  0.7492852E+00  0.7492064E+00  0.8127884E+00  0.5616105E+00 -0.2639311E+00  0.0000000E+00 -0.3878199E+01
 0.0000000E+00 -0.1289416E+00  0.6925285E+00  0.9390867E+00  0.8773250E+00  0.8772761E+00  0.9390126E+00  0.6924927E+00 -0.1289566E+00  0.0000000E+00 -0.3399961E+01
 0.0000000E+00  0.2579358E-01  0.8433720E+00  0.1085587E+01  0.1025545E+01  0.1025526E+01  0.1085558E+01  0.8433583E+00  0.2578801E-01  0.0000000E+00 -0.2202923E+01
 0.0000000E+00  0.2051393E+00  0.1018988E+01  0.1257127E+01  0.1198694E+01  0.1198704E+01  0.1257143E+01  0.1018996E+01  0.2051422E+00  0.0000000E+00 -0.9468121E-01
 0.0000000E+00  0.4132535E+00  0.1223516E+01  0.1457814E+01  0.1400891E+01  0.1400931E+01  0.1457876E+01  0.1223544E+01  0.4132641E+00  0.0000000E+00  0.3119812E+01
 0.0000000E+00  0.6544920E+00  0.1461296E+01  0.1691961E+01  0.1636461E+01  0.1636531E+01  0.1692070E+01  0.1461343E+01  0.6545094E+00  0.0000000E+00  0.7639210E+01
 0.0000000E+00  0.9334426E+00  0.1736900E+01  0.1964120E+01  0.1909964E+01  0.1910065E+01  0.1964275E+01  0.1736967E+01  0.9334664E+00  0.0000000E+00  0.1366606E+02
 0.0000000E+00  0.1254924E+01  0.2055135E+01  0.2279076E+01  0.2226194E+01  0.2226326E+01  0.2279279E+01  0.2055221E+01  0.1254953E+01  0.0000000E+00  0.2140604E+02
-0.3741955E+00  0.1623720E+01  0.2420684E+01  0.2641393E+01  0.2589764E+01  0.2589927E+01  0.2641647E+01  0.2420789E+01  0.1623755E+01 -0.3741954E+00  0.3224283E+02
 0.8523751E-01  0.2068161E+01  0.2861998E+01  0.3079676E+01  0.3029214E+01  0.3029410E+01  0.3079981E+01  0.2862121E+01  0.2068201E+01  0.8524198E-01  0.4358668E+02
 0.6071446E+00  0.2575374E+01  0.3366134E+01  0.3580886E+01  0.3531547E+01  0.3531776E+01  0.3581245E+01  0.3366275E+01  0.2575419E+01  0.6071532E+00  0.5732082E+02
 0.1198668E+01  0.3152479E+01  0.3940206E+01  0.4152131E+01  0.4103872E+01  0.4104136E+01  0.4152544E+01  0.3940366E+01  0.3152528E+01  0.1198681E+01  0.7370032E+02
 0.1867371E+01  0.3807017E+01  0.4591753E+01  0.4800942E+01  0.4753724E+01  0.4754023E+01  0.4801412E+01  0.4591932E+01  0.3807070E+01  0.1867387E+01  0.9298635E+02
