PdfType: error
Format: lhagrid1
---
 0.1015630E-05  0.1240500E-05  0.1515140E-05  0.1850600E-05  0.2260330E-05  0.2760770E-05  0.3372020E-05  0.4118590E-05  0.5030460E-05  0.6144210E-05  0.7504560E-05  0.9166090E-05  0.1119550E-04  0.1367420E-04  0.1670170E-04  0.2039950E-04  0.2491600E-04  0.3043250E-04  0.3717030E-04  0.4539990E-04  0.5545160E-04  0.6772870E-04  0.8272410E-04  0.1010390E-03  0.1234100E-03  0.1507330E-03  0.1841060E-03  0.2248670E-03  0.2746540E-03  0.3354630E-03  0.4097350E-03  0.5004510E-03  0.6112530E-03  0.7465860E-03  0.9118820E-03  0.1113780E-02  0.1360370E-02  0.1661560E-02  0.2029430E-02  0.2478750E-02  0.3027550E-02  0.3697860E-02  0.4516580E-02  0.5516560E-02  0.6737950E-02  0.8229750E-02  0.1005180E-01  0.1227730E-01  0.1499560E-01  0.1831560E-01  0.2237080E-01  0.2732370E-01  0.3337330E-01  0.4076220E-01  0.4978710E-01  0.6081010E-01  0.7427360E-01  0.9071800E-01  0.1108030E+00  0.1353350E+00  0.1446650E+00  0.1546380E+00  0.1652990E+00  0.1766940E+00  0.1888760E+00  0.2018970E+00  0.2158150E+00  0.2306930E+00  0.2465970E+00  0.2635970E+00  0.2817690E+00  0.3011940E+00  0.3219580E+00  0.3441540E+00  0.3678790E+00  0.3932410E+00  0.4203500E+00  0.4493290E+00  0.4803050E+00  0.5134170E+00  0.5488120E+00  0.5611440E+00  0.5737530E+00  0.5866460E+00  0.5998290E+00  0.6133070E+00  0.6270890E+00  0.6411800E+00  0.6555880E+00  0.6703200E+00  0.6853830E+00  0.7007840E+00  0.7165310E+00  0.7326320E+00  0.7490950E+00  0.7659280E+00  0.7831390E+00  0.8007370E+00  0.8187310E+00  0.8248180E+00  0.8309500E+00  0.8371280E+00  0.8433520E+00  0.8496230E+00  0.8559400E+00  0.8623030E+00  0.8687150E+00  0.8751730E+00  0.8816800E+00  0.8882350E+00  0.8948390E+00  0.9014920E+00  0.9081950E+00  0.9149470E+00  0.9217500E+00  0.9286030E+00  0.9355070E+00  0.9424620E+00  0.9494700E+00  0.9565290E+00  0.9636400E+00  0.9708050E+00  0.9780230E+00  0.9852940E+00  0.9926200E+00  0.1000000E+01
 0.1400100E+01  0.1403750E+01  0.1597020E+01  0.1826740E+01  0.2103340E+01  0.2438640E+01  0.2847960E+01  0.3351370E+01  0.3975320E+01  0.4755000E+01  0.5772150E+01  0.7075720E+01  0.8763190E+01  0.1097070E+02  0.1389060E+02  0.1779790E+02  0.2309050E+02  0.3035210E+02  0.4044980E+02  0.5469140E+02  0.7507740E+02  0.1047170E+03  0.1485220E+03  0.2143850E+03  0.3152170E+03  0.4725420E+03  0.7229510E+03  0.1129955E+04  0.1806165E+04  0.2955935E+04  0.4958865E+04  0.8538145E+04  0.1510790E+05  0.2751071E+05  0.5162750E+05  0.1000000E+06
-5 -4 -3 -2 -1  1  2  3  4  5 21
 0.0000000E+00 -0.2175189E+00  0.5479210E+00  0.7761166E+00  0.7302980E+00  0.7302205E+00  0.7759782E+00  0.5479395E+00 -0.2175449E+00  0.0000000E+00 -0.4052452E+01
 0.0000000E+00 -0.2149163E+00  0.5504505E+00  0.7785546E+00  0.7327704E+00  0.7326935E+00  0.7784173E+00  0.5504688E+00 -0.2149421E+00  0.0000000E+00 -0.4048066E+01
 0.0000000E+00 -0.7969748E-01  0.6822226E+00  0.9060632E+00  0.8618783E+00  0.8618306E+00  0.9059775E+00  0.6822351E+00 -0.7971260E-01  0.0000000E+00 -0.3528555E+01
 0.0000000E+00  0.7540288E-01  0.8340584E+00  0.1053945E+01  0.1011235E+01  0.1011217E+01  0.1053911E+01  0.8340637E+00  0.7539724E-01  0.0000000E+00 -0.2289296E+01
 0.0000000E+00  0.2552141E+00  0.1010744E+01  0.1226921E+01  0.1185589E+01  0.1185599E+01  0.1226940E+01  0.1010741E+01  0.2552170E+00  0.0000000E+00 -0.1380144E+00
 0.0000000E+00  0.4638836E+00  0.1216412E+01  0.1429096E+01  0.1389054E+01  0.1389093E+01  0.1429168E+01  0.1216399E+01  0.4638943E+00  0.0000000E+00  0.3119981E+01
 0.0000000E+00  0.7057579E+00  0.1455393E+01  0.1664777E+01  0.1625947E+01  0.1626015E+01  0.1664902E+01  0.1455370E+01  0.7057756E+00  0.0000000E+00  0.7683031E+01
 0.0000000E+00  0.9854165E+00  0.1732255E+01  0.1938510E+01  0.1900823E+01  0.1900921E+01  0.1938690E+01  0.1732221E+01  0.9854407E+00  0.0000000E+00  0.1375343E+02
 0.0000000E+00  0.1307670E+01  0.2051799E+01  0.2255077E+01  0.2218471E+01  0.2218599E+01  0.2255313E+01  0.2051752E+01  0.1307700E+01  0.0000000E+00  0.2153663E+02
-0.3745676E+00  0.1677281E+01  0.2418702E+01  0.2619048E+01  0.2583502E+01  0.2583661E+01  0.2619341E+01  0.2418642E+01  0.1677317E+01 -0.3745676E+00  0.3241956E+02
 0.8631732E-01  0.2122646E+01  0.2861460E+01  0.3059057E+01  0.3024498E+01  0.3024688E+01  0.3059410E+01  0.2861386E+01  0.2122686E+01  0.8632186E-01  0.4380373E+02
 0.6097126E+00  0.2630826E+01  0.3367078E+01  0.3562023E+01  0.3528410E+01  0.3528633E+01  0.3562437E+01  0.3366990E+01  0.2630872E+01  0.6097214E+00  0.5757741E+02
 0.1202755E+01  0.3208936E+01  0.3942665E+01  0.4135048E+01  0.4102343E+01  0.4102599E+01  0.4135525E+01  0.3942561E+01  0.3208986E+01  0.1202768E+01  0.7399550E+02
 0.1873002E+01  0.3864511E+01  0.4595753E+01  0.4785659E+01  0.4753825E+01  0.4754116E+01  0.4786200E+01  0.4595633E+01  0.3864566E+01  0.1873019E+01  0.9331898E+02
 0.2628451E+01  0.4605529E+01  0.5334318E+01  0.5521824E+01  0.5490830E+01  0.5491156E+01  0.5522432E+01  0.5334181E+01  0.4605588E+01  0.2628471E+01  0.1158145E+03
 0.3477543E+01  0.5440416E+01  0.6166782E+01  0.6351962E+01  0.6321776E+01  0.6322140E+01  0.6352639E+01  0.6166628E+01  0.5440478E+01  0.3477566E+01  0.1417540E+03
 0.4429138E+01  0.6378014E+01  0.7101985E+01  0.7284910E+01  0.7255501E+01  0.7255904E+01  0.7285657E+01  0.7101813E+01  0.6378081E+01  0.4429164E+01  0.1714122E+03
 0.5492579E+01  0.7427655E+01  0.8149256E+01  0.8329991E+01  0.8301332E+01  0.8301775E+01  0.8330810E+01  0.8149066E+01  0.7427725E+01  0.5492607E+01  0.2050691E+03
