#                prod                mhscp              mrec000 
                  235                  100       0.190636482364 
                 5100                  100                  0.0 
                  251                  150       0.310949779009 
                  350                  150       0.298019942841 
                 2629                  150    4.64186985636e-05 
                  155                  150       0.255384262572 
                 1909                  100    1.01920971495e-09 
                  418                  150       0.256501720553 
                 2268                  100    3.05512135085e-06 
                  284                  100       0.165886694993 
                  607                  150       0.127823506332 
                  503                  150       0.197216998278 
                  346                  100       0.127996103161 
                  627                  100      0.0242670285621 
                 2686                  100     1.2590272491e-35 
                  886                  150      0.0321543830325 
                  515                  100      0.0465986049032 
                  761                  100     0.00943052698334 
                  105                  100       0.123801050432 
                 1546                  150    0.000490153023042 
                 1287                  150     0.00287936403586 
                  164                  100       0.168395682323 
                  173                  150       0.257153369586 
                 5100                  200                  0.0 
                 1336                  100     6.9550434445e-05 
                  295                  150       0.321437971331 
                  140                  100       0.145722016064 
                 3169                  100    4.71464452588e-05 
                 4342                  150                  0.0 
                 1069                  150      0.0123755112371 
                 3725                  100                  0.0 
                 1112                  100     0.00074210602062 
                  192                  150       0.265899831237 
                 3117                  150    2.98148136149e-09 
                  195                  100       0.190460791696 
                  422                  100      0.0845400556317 
                 3685                  150    4.78602325684e-21 
                  122                  100       0.135506288734 
                 5100                  150    1.13531859817e-05 
                 2210                  150    5.04723139682e-05 
                  922                  100      0.0028084965418 
                 1851                  150    8.91722697764e-05 
                  734                  150      0.0704476775244 
                 4366                  100                  0.0 
                  218                  150       0.292308184246 
                 1600                  100    4.42969882892e-18 
