#                prod                mhscp              mrec100 
                  494                  200       0.179716917859 
                  488                  250       0.229235778891 
                  235                  100                  0.0 
                 5100                  100                  0.0 
                  251                  150                  0.0 
                 1490                  200     0.00280030985012 
                  350                  150                  0.0 
                 2629                  150                  0.0 
                  309                  200       0.200896324531 
                 4297                  300    3.91803255793e-05 
                  155                  150                  0.0 
                 1909                  100                  0.0 
                  418                  150                  0.0 
                 2268                  100                  0.0 
                  284                  100                  0.0 
                  420                  250       0.234939593503 
                  607                  150                  0.0 
                  503                  150                  0.0 
                  346                  100                  0.0 
                  627                  100                  0.0 
                 1237                  200      0.0113287320001 
                 2686                  100                  0.0 
                  886                  150                  0.0 
                 1187                  250      0.0385920701942 
                 3062                  200    4.33723653396e-05 
                 4316                  200    5.84594326573e-19 
                  515                  100                  0.0 
                  244                  200       0.183906587595 
                 3593                  250    4.75246038104e-17 
                 2147                  200    7.36556909031e-05 
                  761                  100                  0.0 
                  105                  100                  0.0 
                  205                  200       0.185558419862 
                 1546                  150                  0.0 
                 1287                  150                  0.0 
                  164                  100                  0.0 
                  575                  250        0.20849028556 
                  173                  150                  0.0 
                 5100                  200                  0.0 
                  357                  200       0.210033432211 
                  305                  300       0.232241526157 
                  346                  300       0.228235467476 
                  272                  200       0.191427270077 
                 5100                  250    4.00427414032e-27 
                  327                  250        0.21823160696 
                 2503                  250     3.0821248128e-05 
                 1336                  100                  0.0 
                 2115                  300     0.00232167118591 
                 1728                  250     0.00347487130729 
                  324                  300       0.234556928498 
                  295                  150                  0.0 
                 1229                  300      0.0662188422843 
                 5100                  300    8.02605408672e-20 
                  140                  100                  0.0 
                  731                  300       0.210233050094 
                  377                  300       0.235340501103 
                 3169                  100                  0.0 
                 4342                  150                  0.0 
                  852                  200      0.0552395169619 
                  623                  300       0.239278906409 
                  537                  300       0.252643832811 
                  255                  250       0.220892585515 
                 1069                  150                  0.0 
                 1472                  300       0.030755320319 
                 3725                  100                  0.0 
                  864                  300        0.16637854577 
                  469                  300       0.250643833622 
                  708                  200      0.0944255215571 
                  984                  250      0.0723274470346 
                 1112                  100                  0.0 
                  818                  250        0.12256403447 
                  192                  150                  0.0 
                 3117                  150                  0.0 
                  684                  250       0.173415776716 
                  195                  100                  0.0 
                  417                  300       0.244398915441 
                  417                  200       0.199359452006 
                 3611                  300    2.19263276035e-06 
                 4287                  250    2.44321260682e-27 
                  297                  250       0.210370659286 
                 3027                  300    5.57688057515e-05 
                 2568                  200    5.72633084874e-05 
                 3641                  200     3.9426943815e-11 
                  422                  100                  0.0 
                 1765                  300      0.0105624078058 
                  223                  200       0.185069206599 
                 3685                  150                  0.0 
                 2532                  300    0.000259519931222 
                  122                  100                  0.0 
                 5100                  150                  0.0 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 3003                  250    4.66145590734e-05 
                 1029                  300       0.113625555328 
                 1851                  150                  0.0 
                  590                  200       0.140401400236 
                  734                  150                  0.0 
                  367                  250       0.224888521723 
                 2081                  250    0.000550618114435 
                  274                  250       0.217899508568 
                 4366                  100                  0.0 
                 1432                  250      0.0144172823548 
                  218                  150                  0.0 
                 1027                  200      0.0268578560237 
                 1600                  100                  0.0 
                 1791                  200    0.000328743055064 
