#               mhscp              mrec200 
                  200                  0.0 
                  150                  0.0 
                  100                  0.0 
                  250                  0.0 
                  350  0.34521056967826225 
                  400   0.3768653097859317 
                  450   0.4006114142708119 
                  300                  0.0 
                  500   0.4320705766758551 
