#                prod                 mint                mhscp              mrec200 
                 3782                 2133                 1200       0.350834445324 
                 3841                  334                  200                  0.0 
                  741                  610                  500       0.477306031531 
                 4015                 4007                 4000     0.00509420603489 
                 1529                  205                  200                  0.0 
                  497                  492                  100                  0.0 
                 2847                 2842                 2600      0.0376737825005 
                 1468                  341                  250                  0.0 
                 2755                 1747                  700       0.412575571739 
                 3261                  805                  800      0.0935076595251 
                 3767                 1445                  550        0.27562363508 
                 2977                 1405                 1400       0.230894684256 
                 2226                  483                  100                  0.0 
                 1429                 1271                  900       0.495849569422 
                  765                  678                  600       0.464786819467 
                 1163                 1105                 1100       0.374847409949 
                 1054                  805                  800       0.470100193162 
                 2039                 1561                  700        0.48914572269 
                 1711                 1258                  500       0.431993427989 
                 4377                 3051                  500     0.00525277421377 
                 2075                  743                  600       0.356879424036 
                 1702                  461                  350       0.173080846995 
                 2415                  793                  450       0.283368543884 
                  883                  622                  550       0.495565908203 
                 3255                 1402                  600       0.340305403412 
                 4407                 4402                 1300       0.133695701445 
                 3880                 1325                  150                  0.0 
                 4426                 3154                 1600       0.205546143933 
                 2464                 1257                 1000       0.431821190346 
                 1589                 1438                 1300       0.308003619889 
                 3784                 1114                  600       0.230986474929 
                 1987                 1982                 1100       0.461309665737 
                 4410                 1752                 1100       0.299192518154 
                 2480                 2287                 1800       0.154830447797 
                 1791                  605                  600       0.323341677719 
                  404                  249                  150                  0.0 
                  997                  742                  550       0.525399245996 
                 1175                 1097                  900       0.459050887652 
                 2284                 1982                 1300       0.343749699531 
                 4410                 1105                 1100      0.0469283807005 
                  577                  572                  150                  0.0 
                 2022                 2017                 1800       0.159070807487 
                 2456                  469                  200                  0.0 
                 5100                 2055                 1300       0.236688785035 
                  997                  642                  550       0.518137816661 
                 4428                 3654                 1400       0.186398499388 
                 2934                 1505                 1500       0.212049348184 
                 3863                 2182                 1800       0.157039014784 
                 2337                 1679                 1500       0.204643397477 
                 2849                 2844                 1200       0.353841198344 
                 4426                 1900                 1600       0.187741954132 
                 4475                 4470                  100                  0.0 
                 5100                 3913                 3000      0.0188856305905 
                 3326                 3321                 1300       0.265953714264 
                 4470                 4465                 2200      0.0699922516788 
                  950                  591                  500       0.508182179679 
                 2972                  183                  100                  0.0 
                  356                  327                  300                  0.0 
                 4432                  342                  200                  0.0 
                 5100                 1746                  200                  0.0 
                 1352                  655                  150                  0.0 
                 1266                 1205                 1200       0.349734853143 
                 3536                 2205                 2200      0.0619549759495 
                 1468                  457                  250                  0.0 
                  666                  505                  500       0.473469119507 
                  557                  205                  200                  0.0 
                 2605                 2268                 1500       0.218746918521 
                 3684                 3096                 2600      0.0372353611584 
                  765                  760                  600       0.523379270529 
                 4370                 3358                  900       0.114196556803 
                 1183                  997                  600       0.548293546741 
                 5100                 2373                 1100       0.274390297932 
                 4390                 2684                 1000       0.297453820216 
                 1529                  455                  450       0.251412980696 
                  710                  534                  400       0.483448345437 
                  818                  235                  150                  0.0 
                 3820                 2052                 1500       0.214606722433 
                 1243                  332                  250                  0.0 
                 3255                  605                  600      0.0156659470126 
                 1115                 1107                 1100       0.390164078437 
                 3746                 1452                  900       0.344589565116 
                 1781                 1577                 1100        0.42794169982 
                 2103                  966                  200                  0.0 
                 3285                  673                  300                  0.0 
                  853                  599                  100                  0.0 
                 3335                 1505                 1500        0.19665552972 
                 1433                 1072                  800       0.510794742243 
                  661                  367                  200                  0.0 
                 5100                  205                  200                  0.0 
                 1383                 1378                 1000       0.479266000678 
                  888                  475                  250                  0.0 
                 2981                 2784                 2600      0.0350858429456 
                 4423                 2095                 1800       0.157628280565 
                 5100                 5095                 1000      0.0302875784342 
                 1781                 1105                 1100       0.415120083539 
                 2001                 1996                  500       0.203724029657 
                 3027                 3022                 1800       0.165943048186 
                 4454                 4449                  150                  0.0 
                 3208                 3203                  500      0.0273414753566 
                 2273                 2205                 2200      0.0598204489917 
                 4520                 2815                 2400      0.0535205949195 
                 5100                 2277                  450      0.0876470736006 
                 1819                 1281                  900       0.503433762654 
                 3813                 2500                  300                  0.0 
                 3264                 2131                  250                  0.0 
                 3746                 1146                  900        0.20310946443 
                 5100                  105                  100                  0.0 
                 2435                 1061                  800       0.436720652159 
                 1552                 1547                  600       0.483481992051 
                 2847                 2721                 2600       0.035823593915 
                 5100                  942                  400       0.070753390181 
                 1741                 1069                  400       0.363410894637 
                 1064                 1032                 1000       0.410057953113 
                 4470                 3138                 2200      0.0601965157263 
                 1429                 1135                  900       0.475010294306 
                 4374                 3224                  700       0.044019270638 
                  636                  320                  250                  0.0 
                 2480                 2114                 1800       0.150102150689 
                 1533                 1528                  700       0.540496566412 
                  767                  762                  350       0.486723188259 
                 1779                 1774                  450       0.209138405918 
                 3578                 3573                 3500      0.0114742738157 
                  716                  376                  100                  0.0 
                 2039                 2034                  700       0.404348512605 
                 3285                 3280                  300                  0.0 
                 1116                 1057                 1000       0.407601641089 
                 2676                 2638                 2600      0.0383333867183 
                  240                  191                  150                  0.0 
                 1529                 1524                  450       0.313070890948 
                 1779                 1414                  450       0.300266576125 
                 3027                 2657                 1800       0.159335914514 
                 4805                 4650                 4500     0.00122881797943 
                 4374                 1755                  700       0.285927429394 
                 1243                  731                  250                  0.0 
                 1751                 1311                  550       0.464209629385 
                 1137                 1132                  450       0.485791876135 
                 2435                  805                  800       0.291064363898 
                 2415                 1825                  450       0.139444851856 
                 2038                 1319                  550       0.442187348924 
                 2226                 2221                  100                  0.0 
                 2977                 2043                 1400       0.256251238503 
                 5100                 1018                  450      0.0899427174879 
                 5100                 2769                 1500       0.193470850994 
                 1613                 1333                 1100       0.396383349589 
                 2849                 1494                 1200       0.368503834398 
                 5100                 1726                 1000       0.242270778312 
                 3820                 1866                 1300       0.300409404687 
                 3319                 1311                  200                  0.0 
                  662                  414                  350       0.471206172465 
                 3767                  526                  350     0.00215809038946 
                 3820                 2396                 1500       0.216628856725 
                 2209                 2036                 1600       0.189222061501 
                 1796                  606                  200                  0.0 
                 5100                 4465                 3000      0.0238532532565 
                 1779                  571                  450       0.280212522874 
                 5100                 2676                 1400       0.210787137072 
                 5100                  705                  700     0.00024492633354 
                 1195                  236                  100                  0.0 
                 3813                  305                  300                  0.0 
                 1091                  612                  500       0.506248027538 
                  541                  255                  250                  0.0 
                 2158                 2153                 1000       0.466193870886 
                 1262                  797                  500        0.51841917183 
                 1280                 1275                  800       0.565563872479 
                 2226                 1336                  100                  0.0 
                 3767                  764                  550      0.0395625441563 
                 1099                  271                  200                  0.0 
                  997                  555                  550       0.503617536867 
                 1909                 1904                 1600       0.196205695101 
                 3255                 3250                  600      0.0508542222799 
                 1351                  605                  600       0.468136556265 
                 5100                 3093                  250                  0.0 
                 3880                  265                  150                  0.0 
                  758                  455                  450       0.491725738421 
                  483                  205                  150                  0.0 
                 2849                 1205                 1200        0.31328884807 
                 3232                 1338                  550       0.318116213619 
                 2797                  844                  250                  0.0 
                 2917                  412                  150                  0.0 
                 1952                 1947                 1400        0.26815338055 
                 4683                 4049                 3500     0.00679213571406 
                 2815                 2282                  800       0.340392615861 
                 1054                 1049                  800       0.518193133418 
                 2390                  370                  250                  0.0 
                 1803                 1589                 1400       0.240205778677 
                 3213                 3208                  700       0.100040625384 
                  458                  428                  400       0.436239780748 
                 5100                 2147                  900       0.275369137622 
                 2823                  305                  300                  0.0 
                 3318                 1593                 1100       0.375258998161 
                 2415                 1047                  450       0.334755631735 
                 2913                 2908                 1300       0.313886601964 
                 1195                  157                  100                  0.0 
                  541                  445                  250                  0.0 
                 2797                  566                  250                  0.0 
                 1779                 1127                  450       0.408831577956 
                 4406                  455                  450    0.000221709672411 
                  577                  215                  150                  0.0 
                 3369                  722                  150                  0.0 
                 3402                 2900                 1800       0.159864901781 
                 1644                  105                  100                  0.0 
                 2797                 2792                  250                  0.0 
                 2001                 1122                  350       0.249782693576 
                 2815                 1504                  800       0.457393534771 
                 2137                 1921                 1400       0.255144072701 
                 3217                 1118                  900       0.287556227806 
                  797                  624                  300                  0.0 
                 2605                 1725                 1500       0.212074077582 
                 1404                  249                  100                  0.0 
                  589                  305                  300                  0.0 
                 1468                  255                  250                  0.0 
                  929                  634                  200                  0.0 
                  931                  748                  600       0.502742359019 
                 4470                 2205                 2200      0.0713579234269 
                  957                  952                  700       0.543736246508 
                 2784                  770                  400       0.190804581009 
                 2038                 1062                  550       0.462038091549 
                 1343                 1338                  700       0.581221492739 
                 1092                  664                  400       0.484676281246 
                 5100                 4005                 4000     0.00340191945034 
                 2001                  505                  500       0.140318184531 
                 2742                 2065                  500       0.121826276315 
                  625                  620                  400       0.525452141377 
                 4386                 1105                  550       0.163912704019 
                 2456                  205                  200                  0.0 
                 1195                  530                  100                  0.0 
                  762                  731                  700       0.471566238393 
                 5100                 2635                  700        0.18089523441 
                 1012                  153                  100                  0.0 
                 1952                 1654                 1400       0.244798386492 
                 3379                 1405                 1400       0.202711361152 
                  397                  392                  300                  0.0 
                 3404                 3196                 3000       0.021037906821 
                 3916                 1171                  100                  0.0 
                 1047                  796                  350       0.445543251655 
                 3848                 3398                 3000       0.019871653115 
                 5100                 5095                 1800       0.116884581645 
                 2815                  991                  800       0.323142141572 
                 5100                 2097                  350      0.0489581258816 
                 3267                 2203                 1000       0.401925955537 
                 4500                 4367                 4000     0.00355886276888 
                 1468                  817                  250                  0.0 
                 2917                  672                  150                  0.0 
                 2284                 1725                 1300       0.336170245239 
                 2415                 1383                  450       0.295645712555 
                 2365                 1821                 1400       0.252823648043 
                  987                  982                  450       0.526257458089 
                 2226                  105                  100                  0.0 
                  715                  710                  550       0.516129685319 
                 3416                  105                  100                  0.0 
                 4057                 3628                 2600      0.0414558219184 
                 2650                 2645                 2000      0.0964034430027 
                 3907                 3505                 3500     0.00954019327559 
                 3200                 3195                 2200      0.0611672145739 
                 1769                  983                  300                  0.0 
                 4423                 2824                 1800       0.158008830148 
                 1422                 1360                 1300       0.311365638246 
                 4356                 4351                 3500     0.00861905675938 
                  716                  273                  100                  0.0 
                 2859                 2854                  200                  0.0 
                 1917                  276                  100                  0.0 
                 1693                 1688                 1000        0.49735694305 
                 2365                 1600                 1400       0.249678028492 
                  463                  396                  250                  0.0 
                 1529                  616                  450       0.403849981581 
                 2351                  355                  350     0.00593397490516 
                 1965                 1537                 1200       0.378432193928 
                 4390                 1285                 1000       0.144798843427 
                 3208                  505                  500     0.00430435622183 
                 3213                 1168                  700       0.344658041288 
                 2001                  631                  350       0.252345890994 
                  894                  707                  350       0.466310724761 
                 2408                 1910                  600       0.293715320688 
                 5100                 4286                 1800       0.154235210352 
                 2393                 1874                  900       0.480176358658 
                 2121                 1785                 1500       0.198650153138 
                 4410                 2778                 1100       0.302213462795 
                  862                  624                  450       0.513591479759 
                  408                  403                  350       0.430370070988 
                 5100                 1405                 1400      0.0357640434495 
                 2972                 1700                  100                  0.0 
                 4390                 1005                 1000      0.0256548299829 
                 5100                  863                  600     0.00250258293412 
                 2073                 1248                  450       0.350456739071 
                 1280                 1137                  800       0.514615346372 
                  508                  455                  450       0.438844364235 
                 3783                 1795                  400       0.119448363257 
                  662                  563                  350       0.489973317856 
                 1620                 1140                  800        0.52281658543 
                 2576                 2571                  100                  0.0 
                 4583                 4578                 3000      0.0254492612954 
                 1017                  957                  900       0.436763711742 
                  315                  307                  300                  0.0 
                 4386                 4381                 1200       0.124531294894 
                 1803                 1405                 1400       0.244759502565 
                 5100                 4431                 2200      0.0763783470048 
                 5100                 4203                 1600       0.161226906166 
                 3749                 1625                  700       0.342667260881 
                  279                  105                  100                  0.0 
                 5100                 5095                 1300      0.0556502739282 
                 5100                 4007                 1200       0.112843863444 
                 4370                 4365                  900      0.0492984475066 
                 1282                 1188                 1100       0.376780288028 
                 1368                 1105                 1100       0.383024755759 
                 3657                 3290                 2400      0.0453687409269 
                 2393                 1470                  900        0.48989621951 
                  625                  450                  400       0.469894400372 
                 3859                 3257                 1400        0.22250159982 
                  987                  810                  450       0.522963158414 
                  839                  834                  600       0.547839165634 
                 1468                 1463                  250                  0.0 
                 2137                 2132                 1400       0.276379587243 
                  341                  232                  200                  0.0 
                 2036                  360                  250                  0.0 
                 1917                  170                  100                  0.0 
                 4377                 1037                  500       0.141671280018 
                  463                  255                  250                  0.0 
                 3749                  931                  700        0.10921277231 
                  339                  250                  100                  0.0 
                 5100                 2535                 2200        0.07548106297 
                  412                  105                  100                  0.0 
                  940                  935                  400        0.49900139779 
                 3165                 3160                 2000       0.094542427426 
                 4432                 4427                  200                  0.0 
                 3820                 1505                 1500       0.171377574844 
                 1644                  262                  100                  0.0 
                 2495                 2077                 1200       0.401156508173 
                  203                  198                  150                  0.0 
                 2137                 1731                 1400       0.247280950647 
                 2071                  577                  300                  0.0 
                 4757                 4752                 4000     0.00336998592918 
                 5100                  731                  100                  0.0 
                 5100                 2915                 2200      0.0686172140488 
                 2815                 2810                  800       0.247258789125 
                 1012                 1007                  100                  0.0 
                 1509                  914                  550       0.520785355204 
                 1845                 1840                  800       0.511639834153 
                 2744                 2405                 2400       0.041363819999 
                 2421                  858                  300                  0.0 
                 1012                  691                  100                  0.0 
                 3684                 2605                 2600      0.0456752477117 
                 2041                 1918                 1600       0.186884423973 
                 4428                 4423                 1400       0.133911651946 
                 5100                 2263                 1000        0.27581670325 
                 4087                 4005                 4000     0.00471849297978 
                 2518                  247                  150                  0.0 
                 2001                 1996                  350      0.0528248630436 
                  929                  205                  200                  0.0 
                 3319                  326                  200                  0.0 
                 1465                 1432                 1400       0.247091564339 
                 1186                  705                  700       0.516349543664 
                 4045                 3117                 2400      0.0443612896525 
