#MA5 EffMap for txName: T5ZZ , Analysis: atlas_susy_2013_04 , SR: 9j50,>=2bjets
# Mother Interm Daughter  Eff. 
1150   240   0.0013372
300   40   0.0000000
700   0   0.0002757
1550   280   0.0034676
1450   40   0.0055222
900   680   0.0000539
1350   720   0.0003030
200   0   0.0000154
1450   400   0.0020420
1400   40   0.0048974
1150   280   0.0014250
1350   120   0.0042231
1050   520   0.0002641
1600   320   0.0038113
1600   680   0.0007476
900   120   0.0013511
1500.0   640.0   0.0007409
1650   720   0.0007593
1250   160   0.0030646
650   80   0.0004230
700   360   0.0001471
1150   160   0.0021994
1150   600   0.0001394
800   40   0.0013332
850   680   0.0000364
1350   160   0.0038680
1250   120   0.0035272
650   200   0.0002197
1450   520   0.0011592
950   640   0.0000179
350   120   0.0000000
1200   80   0.0033132
700   200   0.0002016
550   200   0.0000367
300   80   0.0000000
1150   680   0.0002081
1150   360   0.0008310
500.0   360.0   0.0000250
1600   40   0.0064121
700   120   0.0004924
1700   720   0.0009587
1400   560   0.0005834
700   320   0.0000916
1200   40   0.0033625
1600   400   0.0028194
500.0   240.0   0.0000182
700   80   0.0006270
850   280   0.0003796
1300   600   0.0003058
950   160   0.0012829
1700   680   0.0010919
450.0   200.0   0.0000362
700   40   0.0008103
950   600   0.0001599
1050   80   0.0023826
750   40   0.0008600
900   320   0.0003234
800   560   0.0000544
650   600   0.0000000
400.0   160.0   0.0000000
1550   480   0.0015327
700   400   0.0000366
950   40   0.0021201
800   520   0.0000723
1650   200   0.0058458
1100   640   0.0001919
1250   520   0.0003755
1650   440   0.0021418
350   240   0.0000000
850   520   0.0000906
1250   640   0.0002565
950   440   0.0002674
800   600   0.0000361
450.0   160.0   0.0000912
850   0   0.0008821
950   320   0.0003214
1050   480   0.0004420
450.0   280.0   0.0000000
350   200   0.0000176
1650   320   0.0042507
800   440   0.0000727
900   720   0.0000000
1000   0   0.0014529
700   280   0.0001463
250   160   0.0000000
1600   200   0.0052834
1600   160   0.0065453
850   80   0.0015961
900   200   0.0007894
1250   80   0.0043725
1350   320   0.0018646
900   400   0.0002345
1700   280   0.0052494
1700   600   0.0015548
600   240   0.0000921
1100   0   0.0015366
800   360   0.0001455
700   160   0.0004217
1400   600   0.0005016
800   640   0.0000000
850   120   0.0009225
900   280   0.0005399
1100   600   0.0001918
500   40   0.0002552
1550   640   0.0008499
300   240   0.0000000
1100   520   0.0001923
800   0   0.0006882
1100   400   0.0006476
1000   40   0.0021935
750   120   0.0006026
950   720   0.0000179
900   440   0.0001255
500.0   320.0   0.0000000
250   120   0.0000163
1400   400   0.0015197
1450   160   0.0051640
1200   720   0.0001889
450   0   0.0001084
900   520   0.0001254
950   560   0.0001428
950   120   0.0013763
1300   520   0.0006425
300   120   0.0000000
450.0   240.0   0.0000362
1400   160   0.0044072
1450   440   0.0013918
300   200   0.0000170
650   240   0.0001657
1600   80   0.0074589
1550   120   0.0067901
800   240   0.0003654
750   400   0.0001098
1200   120   0.0031172
1300   640   0.0003389
1650   680   0.0010020
1500.0   680.0   0.0004761
150   40   0.0000000
1650   280   0.0043853
700   560   0.0000184
700   520   0.0000184
1500   240   0.0035649
1700   240   0.0061330
550   0   0.0003309
1700   400   0.0035679
950   240   0.0007680
500.0   440.0   0.0000000
350.0   280.0   0.0000000
400.0   120.0   0.0000000
1000   160   0.0014046
550   360   0.0000367
1650   520   0.0020590
650   440   0.0000550
1700   0   0.0035261
1000   280   0.0007471
1650   400   0.0030251
1400   680   0.0004661
500   0   0.0001466
1250   280   0.0017776
1100   200   0.0015500
1150   0   0.0019738
1600   520   0.0017170
1300   560   0.0005445
600   400   0.0000000
1650   560   0.0017887
1050   440   0.0003874
1000   360   0.0002666
900   240   0.0006837
350   0   0.0000000
1550   600   0.0010313
950   480   0.0003393
650   120   0.0002387
850   720   0.0000000
1700   440   0.0027946
1250   0   0.0020612
1350   400   0.0012461
550   120   0.0001102
500.0   200.0   0.0000550
1150   560   0.0002940
1200   600   0.0004653
1050   160   0.0016212
1300   680   0.0003214
850   480   0.0001809
750   440   0.0000732
1000   80   0.0022047
1450   80   0.0058727
650   280   0.0001106
250   80   0.0000000
1350   0   0.0025990
550   480   0.0000000
950   680   0.0000714
650   240   0.0000737
1300   360   0.0013692
1550   680   0.0006539
1200   360   0.0009465
1700   480   0.0023795
750   80   0.0010944
1100   120   0.0023359
1050   0   0.0013710
800   320   0.0002547
1200   240   0.0016549
1400   240   0.0029390
1150   400   0.0007455
1200   280   0.0013582
950   80   0.0017976
1500   320   0.0027434
1300   120   0.0042821
1050   240   0.0010713
1600   240   0.0051096
1450   320   0.0025519
1100   480   0.0003997
1650.0   40.0   0.0054201
450   80   0.0001084
1300   0   0.0023085
400   80   0.0000178
1050   720   0.0001054
1350   440   0.0009759
1650   600   0.0011758
1200   320   0.0010159
750   480   0.0000911
1450   560   0.0009628
1450   640   0.0005945
900   640   0.0000179
400   0   0.0000178
500.0   400.0   0.0000000
850   40   0.0013944
1500   520   0.0011351
1350   200   0.0030483
1250   400   0.0008518
1150   640   0.0001560
750   520   0.0000368
850   600   0.0000542
1600   120   0.0071505
150   0   0.0000000
1000   640   0.0000353
1300   40   0.0035620
400.0   280.0   0.0000000
1700   160   0.0075381
500.0   280.0   0.0000549
1250   560   0.0004611
1400   360   0.0016375
400.0   200.0   0.0000180
1700   80   0.0082613
1350   560   0.0007258
1350   360   0.0013783
600   280   0.0000184
1500   440   0.0016957
200   40   0.0000000
650   480   0.0000000
1550   160   0.0059377
1450   120   0.0052119
