168.329521027  78.9447229928
170.875553825  154.121934432
178.286420083  145.348578665
178.616939553  171.364486542
179.691127833  137.217174609
216.290994851  170.896206571
220.760754256  164.239904466
266.829487673  254.131933897
310.982241034  303.21281598
569.536261386  553.390232493
583.245072871  573.751240084
596.969377457  599.968954635
609.14953639  616.859937479
933.107679198  947.53099729
1139.8553547  1089.22758618
1153.5770771  1126.40019611
1162.73608149  1159.64183427
1308.56230486  1156.1576567
1360.16207504  1106.35065704
1341.6349094  858.680751044
1295.86570925  714.915243028
1225.84722512  634.495659235
1186.22878575  559.648107463
1173.92468201  453.993901381
1131.19729387  338.983872262
1064.16123153  244.996800241
998.695136673  191.67340237
934.817084586  182.871174323
904.324081227  137.090040929
899.825917805  172.336292162
884.5832894  152.133351054
