# MassX , MassY T1tttt ATLAS-SUSY-2015-09 Obs Exclusion
1035 680
1051 681
1079 682
1090 679
1106 675
1134 666
1161 648
1169 638
1189 597
1189 597
1196 556
1199 515
1202 474
1205 433
1207 391
1207 350
1206 309
1205 268
1205 227
1202 186
1197 145
1193 100
