
*dataset:
*location: Auxiliary Figure 30b
*dscomment: Signal acceptance times efficiency for SR5j in gluino direct decay model grid.
*reackey: P P --> GLUINO GLUINO X
*obskey: ACC*EFF
*qual: SQRT(S) IN GEV : 13000.0
*yheader: ACCEPTANCE TIMES EFFICIENCY
*xheader: GLUINO MASS IN GEV : NEUTRALINO1 MASS IN GEV 
*data: x : x : y 
 200; 0; 0;
 400; 0; 0.0004368;
 600; 0; 0.005221;
 612; 587; 0.0001546;
 625; 575; 0.0001174;
 650; 550; 0.0006638;
 700; 500; 0.001678;
 712; 687; 0.00007257;
 725; 675; 0.0004372;
 750; 650; 0.0006444;
 800; 0; 0.0305;
 800; 600; 0.00167;
 812; 787; 0.0002602;
 825; 775; 0.0003561;
 850; 550; 0.004973;
 850; 750; 0.0004132;
 900; 500; 0.01132;
 900; 700; 0.002839;
 912; 887; 0.0000662;
 925; 875; 0.0002338;
 950; 650; 0.006383;
 950; 850; 0.0007534;
 1000; 0; 0.0737;
 1000; 600; 0.01384;
 1000; 800; 0.001887;
 1050; 550; 0.03063;
 1050; 750; 0.006151;
 1100; 100; 0.08859;
 1100; 300; 0.08971;
 1100; 500; 0.05493;
 1100; 700; 0.01611;
 1100; 900; 0.002266;
 1150; 50; 0.09647;
 1150; 250; 0.1052;
 1150; 450; 0.08214;
 1150; 650; 0.03413;
 1150; 850; 0.007179;
 1200; 0; 0.1008;
 1200; 200; 0.1092;
 1200; 400; 0.1001;
 1200; 600; 0.06213;
 1200; 800; 0.01772;
 1250; 150; 0.1167;
 1250; 350; 0.1169;
 1250; 550; 0.08995;
 1250; 750; 0.04066;
 1300; 100; 0.1169;
 1300; 300; 0.1218;
 1300; 700; 0.06905;
 1300; 900; 0.01824;
 1350; 50; 0.1216;
 1350; 250; 0.1339;
 1350; 450; 0.1256;
 1350; 650; 0.09529;
 1350; 850; 0.0432;
 1400; 0; 0.1208;
 1400; 200; 0.1363;
 1400; 400; 0.1368;
 1400; 600; 0.1186;
 1400; 800; 0.07333;
 1450; 150; 0.1333;
 1450; 350; 0.1508;
 1450; 550; 0.1365;
 1450; 750; 0.1079;
 1500; 100; 0.1371;
 1500; 300; 0.1419;
 1500; 500; 0.147;
 1500; 700; 0.1332;
 1500; 900; 0.07699;
 1550; 50; 0.1328;
 1550; 250; 0.1539;
 1550; 450; 0.1522;
 1550; 650; 0.1454;
 1550; 850; 0.1104;
 1600; 0; 0.1376;
 1600; 200; 0.145;
 1600; 400; 0.1579;
 1600; 600; 0.1555;
 1600; 800; 0.1359;
 1650; 150; 0.1502;
 1650; 350; 0.1534;
 1650; 550; 0.1596;
 1650; 750; 0.15;
 1700; 100; 0.1462;
 1700; 300; 0.1583;
 1700; 500; 0.1616;
 1700; 700; 0.1647;
 1700; 900; 0.142;
 1750; 50; 0.1493;
 1750; 250; 0.1545;
 1750; 450; 0.1706;
 1750; 650; 0.1736;
 1750; 850; 0.1575;
 1800; 0; 0.1504;
 1800; 200; 0.1579;
 1800; 400; 0.165;
 1800; 600; 0.172;
 1800; 800; 0.1659;
 1850; 150; 0.1591;
 1850; 350; 0.1631;
 1850; 550; 0.1762;
 1850; 750; 0.1818;
 1900; 100; 0.1481;
 1900; 300; 0.1644;
 1900; 500; 0.1716;
 1900; 700; 0.1789;
 1900; 900; 0.1765;
 1950; 50; 0.1535;
 1950; 250; 0.1604;
 1950; 450; 0.175;
 1950; 650; 0.1874;
 1950; 850; 0.185;
 2000; 0; 0.1507;
 2000; 200; 0.1628;
 2000; 400; 0.1743;
 2000; 600; 0.1833;
 2000; 800; 0.1825;
*dataend:
