225.306 1.67131
225.918 8.07799
226.837 20.8914
227.755 26.1838
236.633 30.3621
239.388 36.7688
242.143 43.7326
243.673 49.3036
247.959 53.7604
253.163 56.8245
259.592 61.5599
265.714 67.1309
270.306 72.9805
273.367 76.8802
273.98 81.0585
274.286 84.9582
279.796 86.9081
284.388 90.5292
289.898 90.8078
296.327 95.2646
300.918 99.4429
305.51 101.671
327.551 109.749
333.061 115.042
349.592 133.705
351.122 135.655
391.837 152.089
407.755 163.788
428.878 179.944
434.694 182.451
437.755 183.008
440.51 183.565
443.265 184.401
446.327 184.958
449.082 185.515
451.224 184.401
453.673 183.008
456.122 181.616
458.571 179.944
461.02 178.552
463.776 177.159
466.224 175.487
468.98 174.095
471.122 172.702
473.265 170.752
475.408 168.802
477.551 166.852
479.694 164.624
481.531 162.674
483.673 160.446
485.816 158.496
487.653 156.546
489.796 154.318
491.633 152.368
496.837 147.632
498.98 142.897
499.898 140.39
501.429 137.883
502.959 135.376
504.796 133.705
505.714 130.641
507.245 128.134
508.776 125.627
511.224 121.448
512.755 119.22
514.592 116.435
516.429 114.206
518.265 111.978
520.408 110.028
522.551 108.078
524.694 106.128
526.837 104.178
530.204 100.836
532.347 98.8858
535.408 96.1003
537.551 94.1504
540 92.4791
542.449 87.4652
544.592 1.11421
545.204 49.0251
