#: table_doi: 10.17182/hepdata.95354.v2/t30
#: name: chargino+neutralino acceptances (wino LSP, 2018A)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events, in the case of a purely wino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2018A data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+neutralino_acceptances_(wino_lsp,_2018a).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
20.014,800.0,0.00074812,0.00022901,-0.00022901
23.349,800.0,0.00064901,0.00019857,-0.00019857
26.685,800.0,0.00057305,0.00017527,-0.00017527
30.021,800.0,0.00051298,0.00015685,-0.00015685
33.356,800.0,0.00046429,0.00014193,-0.00014193
66.713,800.0,0.00022768,7.9683e-05,-7.9683e-05
100.07,800.0,0.00015454,5.4169e-05,-5.4169e-05
133.43,800.0,0.00011696,4.103e-05,-4.103e-05
166.78,800.0,9.4085e-05,3.3021e-05,-3.3021e-05
200.14,800.0,7.8692e-05,2.7627e-05,-2.7627e-05
233.49,800.0,6.7627e-05,2.3749e-05,-2.3749e-05
266.85,800.0,5.929e-05,2.0825e-05,-2.0825e-05
300.21,800.0,5.2783e-05,1.8542e-05,-1.8542e-05
333.56,800.0,4.7563e-05,1.671e-05,-1.671e-05
0.0066713,900.0,4.2595e-29,4.2595e-29,-4.2595e-29
0.010007,900.0,1.52e-20,1.5191e-20,-1.5191e-20
0.013343,900.0,2.6458e-16,2.6351e-16,-2.6351e-16
0.016678,900.0,8.8676e-14,8.7583e-14,-8.7583e-14
0.020014,900.0,4.1717e-12,4.0646e-12,-4.0646e-12
0.023349,900.0,6.4309e-11,6.1557e-11,-6.1557e-11
0.026685,900.0,4.9533e-10,4.6454e-10,-4.6454e-10
0.030021,900.0,2.407e-09,2.2086e-09,-2.2086e-09
0.033356,900.0,8.4836e-09,7.6116e-09,-7.6116e-09
0.066713,900.0,2.3745e-06,1.6785e-06,-1.6785e-06
0.10007,900.0,1.7316e-05,9.1346e-06,-9.1346e-06
0.13343,900.0,5.3579e-05,2.1248e-05,-2.1248e-05
0.16678,900.0,0.00011574,3.6607e-05,-3.6607e-05
0.20014,900.0,0.00020355,5.5001e-05,-5.5001e-05
0.23349,900.0,0.00031251,7.6332e-05,-7.6332e-05
0.26685,900.0,0.00043618,0.00010013,-0.00010013
0.30021,900.0,0.00056823,0.00012562,-0.00012562
0.33356,900.0,0.0007034,0.00015198,-0.00015198
0.66713,900.0,0.0022881,0.00030846,-0.00030846
1.0007,900.0,0.0030543,0.00037031,-0.00037031
1.3343,900.0,0.0033689,0.00038815,-0.00038815
1.6678,900.0,0.00346,0.0003875,-0.0003875
2.0014,900.0,0.003442,0.00037903,-0.00037903
2.3349,900.0,0.0033704,0.00036751,-0.00036751
2.6685,900.0,0.0032735,0.00035511,-0.00035511
3.0021,900.0,0.0031656,0.00034283,-0.00034283
3.3356,900.0,0.0030546,0.00033109,-0.00033109
6.6713,900.0,0.0020908,0.00056147,-0.00056147
10.007,900.0,0.0015931,0.0004166,-0.0004166
13.343,900.0,0.001284,0.00033198,-0.00033198
16.678,900.0,0.0010746,0.00027626,-0.00027626
20.014,900.0,0.00092363,0.00023671,-0.00023671
23.349,900.0,0.00080974,0.00020714,-0.00020714
26.685,900.0,0.0007208,0.00018417,-0.00018417
30.021,900.0,0.00064942,0.00016581,-0.00016581
33.356,900.0,0.00059089,0.00015079,-0.00015079
66.713,900.0,0.00032226,0.00010424,-0.00010424
100.07,900.0,0.00021809,7.0492e-05,-7.0492e-05
133.43,900.0,0.00016481,5.3252e-05,-5.3252e-05
166.78,900.0,0.00013245,4.2788e-05,-4.2788e-05
200.14,900.0,0.00011071,3.5761e-05,-3.5761e-05
233.49,900.0,9.5098e-05,3.0716e-05,-3.0716e-05
266.85,900.0,8.3347e-05,2.6919e-05,-2.6919e-05
300.21,900.0,7.418e-05,2.3957e-05,-2.3957e-05
333.56,900.0,6.683e-05,2.1582e-05,-2.1582e-05
0.0066713,1000.0,3.7495e-34,3.7495e-34,-3.7495e-34
0.010007,1000.0,5.1435e-24,5.1435e-24,-5.1435e-24
0.013343,1000.0,5.5342e-19,5.5336e-19,-5.5336e-19
0.016678,1000.0,5.5018e-16,5.4968e-16,-5.4968e-16
0.020014,1000.0,5.3114e-14,5.2918e-14,-5.2918e-14
0.023349,1000.0,1.3626e-12,1.349e-12,-1.349e-12
0.026685,1000.0,1.5361e-11,1.5035e-11,-1.5035e-11
0.030021,1000.0,1.0057e-10,9.6731e-11,-9.6731e-11
0.033356,1000.0,4.5189e-10,4.2439e-10,-4.2439e-10
0.066713,1000.0,5.004e-07,2.9138e-07,-2.9138e-07
0.10007,1000.0,7.3743e-06,2.8559e-06,-2.8559e-06
0.13343,1000.0,3.1997e-05,1.0176e-05,-1.0176e-05
0.16678,1000.0,8.0374e-05,2.2974e-05,-2.2974e-05
0.20014,1000.0,0.00015207,4.0322e-05,-4.0322e-05
0.23349,1000.0,0.00024471,6.1126e-05,-6.1126e-05
0.26685,1000.0,0.00035595,8.5186e-05,-8.5186e-05
0.30021,1000.0,0.00048337,0.00011335,-0.00011335
0.33356,1000.0,0.00062422,0.00014689,-0.00014689
0.66713,1000.0,0.0023159,0.00033771,-0.00033771
1.0007,1000.0,0.0030431,0.00039046,-0.00039046
1.3343,1000.0,0.0033387,0.00040235,-0.00040235
1.6678,1000.0,0.0034166,0.00039762,-0.00039762
2.0014,1000.0,0.0033876,0.00038605,-0.00038605
2.3349,1000.0,0.0033071,0.00037196,-0.00037196
2.6685,1000.0,0.0032029,0.0003574,-0.0003574
3.0021,1000.0,0.0030895,0.00034331,-0.00034331
3.3356,1000.0,0.0029744,0.00033011,-0.00033011
6.6713,1000.0,0.0024603,0.00056138,-0.00056138
10.007,1000.0,0.0019212,0.0004356,-0.0004356
13.343,1000.0,0.001567,0.00035493,-0.00035493
16.678,1000.0,0.0013207,0.00029933,-0.00029933
20.014,1000.0,0.0011405,0.00025877,-0.00025877
23.349,1000.0,0.0010033,0.00022789,-0.00022789
26.685,1000.0,0.00089531,0.0002036,-0.0002036
30.021,1000.0,0.00080823,0.000184,-0.000184
33.356,1000.0,0.00073654,0.00016784,-0.00016784
66.713,1000.0,0.00028267,9.4449e-05,-9.4449e-05
100.07,1000.0,0.00019084,6.3738e-05,-6.3738e-05
133.43,1000.0,0.00014404,4.8102e-05,-4.8102e-05
166.78,1000.0,0.00011568,3.8627e-05,-3.8627e-05
200.14,1000.0,9.6647e-05,3.2271e-05,-3.2271e-05
233.49,1000.0,8.2993e-05,2.7711e-05,-2.7711e-05
266.85,1000.0,7.2719e-05,2.4281e-05,-2.4281e-05
300.21,1000.0,6.4709e-05,2.1606e-05,-2.1606e-05
333.56,1000.0,5.8289e-05,1.9462e-05,-1.9462e-05
0.0066713,1100.0,4.3134e-45,4.3134e-45,-4.3134e-45
0.010007,1100.0,2.3655e-31,2.3655e-31,-2.3655e-31
0.013343,1100.0,1.6091e-24,1.6091e-24,-1.6091e-24
0.016678,1100.0,1.9242e-20,1.9241e-20,-1.9241e-20
0.020014,1100.0,9.7332e-18,9.7293e-18,-9.7293e-18
0.023349,1100.0,8.1267e-16,8.1099e-16,-8.1099e-16
0.026685,1100.0,2.2133e-14,2.1976e-14,-2.1976e-14
0.030021,1100.0,2.8749e-13,2.821e-13,-2.821e-13
0.033356,1100.0,2.2403e-12,2.1498e-12,-2.1498e-12
0.066713,1100.0,4.3634e-08,1.9266e-08,-1.9266e-08
0.10007,1100.0,1.9783e-06,6.6722e-07,-6.6722e-07
0.13343,1100.0,1.4187e-05,4.5039e-06,-4.5039e-06
0.16678,1100.0,4.6799e-05,1.4064e-05,-1.4064e-05
0.20014,1100.0,0.00010426,2.9769e-05,-2.9769e-05
0.23349,1100.0,0.00018538,5.0725e-05,-5.0725e-05
0.26685,1100.0,0.00028601,7.5802e-05,-7.5802e-05
0.30021,1100.0,0.00040111,0.00010409,-0.00010409
0.33356,1100.0,0.00052582,0.00013498,-0.00013498
0.66713,1100.0,0.0019643,0.00026778,-0.00026778
1.0007,1100.0,0.0028075,0.00034165,-0.00034165
1.3343,1100.0,0.0032039,0.00036929,-0.00036929
1.6678,1100.0,0.0033578,0.00037542,-0.00037542
2.0014,1100.0,0.0033838,0.00037156,-0.00037156
2.3349,1100.0,0.0033421,0.00036303,-0.00036303
2.6685,1100.0,0.0032648,0.00035237,-0.00035237
3.0021,1100.0,0.0031697,0.00034089,-0.00034089
3.3356,1100.0,0.0030668,0.00032925,-0.00032925
6.6713,1100.0,0.0013513,0.00039531,-0.00039531
10.007,1100.0,0.0010502,0.00030166,-0.00030166
13.343,1100.0,0.00085849,0.00024431,-0.00024431
16.678,1100.0,0.00072631,0.00020576,-0.00020576
20.014,1100.0,0.00062965,0.00017804,-0.00017804
23.349,1100.0,0.00055583,0.00015709,-0.00015709
26.685,1100.0,0.00049759,0.00014066,-0.00014066
30.021,1100.0,0.00045044,0.00012742,-0.00012742
33.356,1100.0,0.00041148,0.0001165,-0.0001165
66.713,1100.0,0.00038023,0.00011013,-0.00011013
100.07,1100.0,0.00025785,7.4581e-05,-7.4581e-05
133.43,1100.0,0.00019507,5.6389e-05,-5.6389e-05
166.78,1100.0,0.00015688,4.5334e-05,-4.5334e-05
200.14,1100.0,0.0001312,3.7904e-05,-3.7904e-05
233.49,1100.0,0.00011274,3.2567e-05,-3.2567e-05
266.85,1100.0,9.8834e-05,2.8548e-05,-2.8548e-05
300.21,1100.0,8.7983e-05,2.5411e-05,-2.5411e-05
333.56,1100.0,7.9279e-05,2.2896e-05,-2.2896e-05

Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} \geq 6$),1 s.d. +,1 s.d. -
0.0066713,100.0,2.8465e-21,2.8372e-21,-2.8372e-21
0.010007,100.0,2.3536e-15,2.3083e-15,-2.3083e-15
0.013343,100.0,2.0145e-12,1.9135e-12,-1.9135e-12
0.016678,100.0,1.1306e-10,1.0269e-10,-1.0269e-10
0.020014,100.0,1.6443e-09,1.4155e-09,-1.4155e-09
0.023349,100.0,1.112e-08,9.0253e-09,-9.0253e-09
0.026685,100.0,4.6755e-08,3.5673e-08,-3.5673e-08
0.030021,100.0,1.4346e-07,1.0278e-07,-1.0278e-07
0.033356,100.0,3.5334e-07,2.3778e-07,-2.3778e-07
0.066713,100.0,2.2889e-05,9.3788e-06,-9.3788e-06
0.10007,100.0,9.8932e-05,3.1086e-05,-3.1086e-05
0.13343,100.0,0.00021001,5.6342e-05,-5.6342e-05
0.16678,100.0,0.00033301,8.0163e-05,-8.0163e-05
0.20014,100.0,0.00045513,0.00010132,-0.00010132
0.23349,100.0,0.00057023,0.00012004,-0.00012004
0.26685,100.0,0.00067554,0.00013684,-0.00013684
0.30021,100.0,0.00076995,0.00015216,-0.00015216
0.33356,100.0,0.00085333,0.00016629,-0.00016629
0.66713,100.0,0.00079163,0.00019167,-0.00019167
1.0007,100.0,0.0010075,0.00021507,-0.00021507
1.3343,100.0,0.0010754,0.00021967,-0.00021967
1.6678,100.0,0.0010755,0.00021559,-0.00021559
2.0014,100.0,0.0010458,0.00020779,-0.00020779
2.3349,100.0,0.0010038,0.0001986,-0.0001986
2.6685,100.0,0.00095783,0.00018913,-0.00018913
3.0021,100.0,0.00091175,0.0001799,-0.0001799
3.3356,100.0,0.0008674,0.00017115,-0.00017115
6.6713,100.0,0.00076163,0.00029898,-0.00029898
10.007,100.0,0.00053975,0.00021101,-0.00021101
13.343,100.0,0.00041788,0.0001631,-0.0001631
16.678,100.0,0.00034089,0.00013294,-0.00013294
20.014,100.0,0.00028784,0.00011221,-0.00011221
23.349,100.0,0.00024907,9.7069e-05,-9.7069e-05
26.685,100.0,0.00021951,8.5533e-05,-8.5533e-05
30.021,100.0,0.00019622,7.6449e-05,-7.6449e-05
33.356,100.0,0.00017739,6.911e-05,-6.911e-05
66.713,100.0,7.9566e-05,5.6532e-05,-5.6532e-05
100.07,100.0,5.3407e-05,3.7931e-05,-3.7931e-05
133.43,100.0,4.0192e-05,2.854e-05,-2.854e-05
166.78,100.0,3.222e-05,2.2877e-05,-2.2877e-05
200.14,100.0,2.6886e-05,1.9088e-05,-1.9088e-05
233.49,100.0,2.3068e-05,1.6377e-05,-1.6377e-05
266.85,100.0,2.0199e-05,1.434e-05,-1.434e-05
300.21,100.0,1.7965e-05,1.2753e-05,-1.2753e-05
333.56,100.0,1.6176e-05,1.1483e-05,-1.1483e-05
0.0066713,200.0,2.0211e-27,2.0211e-27,-2.0211e-27
0.010007,200.0,1.9072e-19,1.9072e-19,-1.9072e-19
0.013343,200.0,1.7019e-15,1.7018e-15,-1.7018e-15
0.016678,200.0,3.798e-13,3.7955e-13,-3.7955e-13
0.020014,200.0,1.3538e-11,1.3498e-11,-1.3498e-11
0.023349,200.0,1.704e-10,1.6895e-10,-1.6895e-10
0.026685,200.0,1.126e-09,1.1043e-09,-1.1043e-09
0.030021,200.0,4.8679e-09,4.6906e-09,-4.6906e-09
0.033356,200.0,1.5703e-08,1.4757e-08,-1.4757e-08
0.066713,200.0,3.7789e-06,2.175e-06,-2.175e-06
0.10007,200.0,2.8896e-05,1.1597e-05,-1.1597e-05
0.13343,200.0,8.3567e-05,2.8374e-05,-2.8374e-05
0.16678,200.0,0.00016081,4.9289e-05,-4.9289e-05
0.20014,200.0,0.00025272,7.1358e-05,-7.1358e-05
0.23349,200.0,0.00035389,9.3346e-05,-9.3346e-05
0.26685,200.0,0.00046025,0.00011532,-0.00011532
0.30021,200.0,0.00056834,0.00013778,-0.00013778
0.33356,200.0,0.00067523,0.00016103,-0.00016103
0.66713,200.0,0.0024821,0.00037152,-0.00037152
1.0007,200.0,0.003128,0.00040853,-0.00040853
1.3343,200.0,0.0033831,0.00041072,-0.00041072
1.6678,200.0,0.0034416,0.00040091,-0.00040091
2.0014,200.0,0.0034007,0.00038672,-0.00038672
2.3349,200.0,0.0033103,0.00037108,-0.00037108
2.6685,200.0,0.0031967,0.00035528,-0.00035528
3.0021,200.0,0.0030742,0.00033992,-0.00033992
3.3356,200.0,0.0029505,0.00032526,-0.00032526
6.6713,200.0,0.0018035,0.00050449,-0.00050449
10.007,200.0,0.0013102,0.00036386,-0.00036386
13.343,200.0,0.0010269,0.00028438,-0.00028438
16.678,200.0,0.00084386,0.00023335,-0.00023335
20.014,200.0,0.000716,0.00019783,-0.00019783
23.349,200.0,0.0006217,0.00017169,-0.00017169
26.685,200.0,0.00054932,0.00015164,-0.00015164
30.021,200.0,0.00049201,0.00013579,-0.00013579
33.356,200.0,0.00044552,0.00012293,-0.00012293
66.713,200.0,0.00014189,6.9804e-05,-6.9804e-05
100.07,200.0,9.8061e-05,4.8086e-05,-4.8086e-05
133.43,200.0,7.4906e-05,3.6682e-05,-3.6682e-05
166.78,200.0,6.0594e-05,2.9651e-05,-2.9651e-05
200.14,200.0,5.0872e-05,2.4883e-05,-2.4883e-05
233.49,200.0,4.3838e-05,2.1436e-05,-2.1436e-05
266.85,200.0,3.8512e-05,1.8827e-05,-1.8827e-05
300.21,200.0,3.4341e-05,1.6785e-05,-1.6785e-05
333.56,200.0,3.0984e-05,1.5143e-05,-1.5143e-05
0.0066713,300.0,1.9693e-46,1.9685e-46,-1.9685e-46
0.010007,300.0,5.5631e-32,5.526e-32,-5.526e-32
0.013343,300.0,8.7578e-25,8.5064e-25,-8.5064e-25
0.016678,300.0,1.7851e-20,1.6619e-20,-1.6619e-20
0.020014,300.0,1.331e-17,1.1683e-17,-1.1683e-17
0.023349,300.0,1.5093e-15,1.2367e-15,-1.2367e-15
0.026685,300.0,5.2865e-14,4.0281e-14,-4.0281e-14
0.030021,300.0,8.461e-13,6e-13,-6e-13
0.033356,300.0,7.8208e-12,5.1803e-12,-5.1803e-12
0.066713,300.0,1.8614e-07,8.0891e-08,-8.0891e-08
0.10007,300.0,5.5124e-06,1.9592e-06,-1.9592e-06
0.13343,300.0,3.0549e-05,9.4404e-06,-9.4404e-06
0.16678,300.0,8.6466e-05,2.4112e-05,-2.4112e-05
0.20014,300.0,0.0001747,4.5167e-05,-4.5167e-05
0.23349,300.0,0.00029152,7.1138e-05,-7.1138e-05
0.26685,300.0,0.00043254,0.00010097,-0.00010097
0.30021,300.0,0.00059432,0.00013465,-0.00013465
0.33356,300.0,0.00077422,0.00017337,-0.00017337
0.66713,300.0,0.0024356,0.00032155,-0.00032155
1.0007,300.0,0.0035204,0.0003854,-0.0003854
1.3343,300.0,0.0041257,0.00041469,-0.00041469
1.6678,300.0,0.0044252,0.0004257,-0.0004257
2.0014,300.0,0.0045431,0.00042661,-0.00042661
2.3349,300.0,0.0045546,0.00042195,-0.00042195
2.6685,300.0,0.0045037,0.00041424,-0.00041424
3.0021,300.0,0.0044169,0.00040493,-0.00040493
3.3356,300.0,0.0043099,0.00039486,-0.00039486
6.6713,300.0,0.0033454,0.00064332,-0.00064332
10.007,300.0,0.0026531,0.00050259,-0.00050259
13.343,300.0,0.0021796,0.00041083,-0.00041083
16.678,300.0,0.0018444,0.00034696,-0.00034696
20.014,300.0,0.0015966,0.00030011,-0.00030011
23.349,300.0,0.0014067,0.00026433,-0.00026433
26.685,300.0,0.0012568,0.00023613,-0.00023613
30.021,300.0,0.0011355,0.00021335,-0.00021335
33.356,300.0,0.0010354,0.00019456,-0.00019456
66.713,300.0,0.00037121,9.9205e-05,-9.9205e-05
100.07,300.0,0.00025217,6.7337e-05,-6.7337e-05
133.43,300.0,0.00019092,5.0964e-05,-5.0964e-05
166.78,300.0,0.00015361,4.0995e-05,-4.0995e-05
200.14,300.0,0.00012849,3.4288e-05,-3.4288e-05
233.49,300.0,0.00011044,2.9467e-05,-2.9467e-05
266.85,300.0,9.6828e-05,2.5835e-05,-2.5835e-05
300.21,300.0,8.6206e-05,2.3e-05,-2.3e-05
333.56,300.0,7.7684e-05,2.0725e-05,-2.0725e-05
0.0066713,400.0,2.2405e-31,1.461e-31,-1.461e-31
0.010007,400.0,6.996e-22,4.2815e-22,-4.2815e-22
0.013343,400.0,3.6505e-17,2.1738e-17,-2.1738e-17
0.016678,400.0,2.3635e-14,1.3896e-14,-1.3896e-14
0.020014,400.0,1.7151e-12,1.002e-12,-1.002e-12
0.023349,400.0,3.578e-11,2.0834e-11,-2.0834e-11
0.026685,400.0,3.434e-10,1.9957e-10,-1.9957e-10
0.030021,400.0,1.968e-09,1.1421e-09,-1.1421e-09
0.033356,400.0,7.8739e-09,4.5625e-09,-4.5625e-09
0.066713,400.0,3.502e-06,1.8823e-06,-1.8823e-06
0.10007,400.0,2.7418e-05,1.2009e-05,-1.2009e-05
0.13343,400.0,8.4708e-05,2.9146e-05,-2.9146e-05
0.16678,400.0,0.00017894,5.0145e-05,-5.0145e-05
0.20014,400.0,0.0003069,7.4078e-05,-7.4078e-05
0.23349,400.0,0.00046109,0.00010091,-0.00010091
0.26685,400.0,0.00063243,0.00013057,-0.00013057
0.30021,400.0,0.0008122,0.00016272,-0.00016272
0.33356,400.0,0.00099315,0.00019668,-0.00019668
0.66713,400.0,0.0028426,0.00031002,-0.00031002
1.0007,400.0,0.0043761,0.00040645,-0.00040645
1.3343,400.0,0.0052902,0.00045305,-0.00045305
1.6678,400.0,0.0057972,0.00047373,-0.00047373
2.0014,400.0,0.0060534,0.00048087,-0.00048087
2.3349,400.0,0.0061554,0.00048071,-0.00048071
2.6685,400.0,0.0061619,0.0004765,-0.0004765
3.0021,400.0,0.0061092,0.00047001,-0.00047001
3.3356,400.0,0.0060198,0.00046225,-0.00046225
6.6713,400.0,0.0041925,0.00071682,-0.00071682
10.007,400.0,0.003336,0.00055855,-0.00055855
13.343,400.0,0.0027495,0.00045649,-0.00045649
16.678,400.0,0.002333,0.00038585,-0.00038585
20.014,400.0,0.0020242,0.00033415,-0.00033415
23.349,400.0,0.0017867,0.00029469,-0.00029469
26.685,400.0,0.0015987,0.00026359,-0.00026359
30.021,400.0,0.0014462,0.00023844,-0.00023844
33.356,400.0,0.0013202,0.00021768,-0.00021768
66.713,400.0,0.000756,0.00015831,-0.00015831
100.07,400.0,0.00051293,0.00010734,-0.00010734
133.43,400.0,0.00038811,8.1192e-05,-8.1192e-05
166.78,400.0,0.00031215,6.529e-05,-6.529e-05
200.14,400.0,0.00026105,5.4596e-05,-5.4596e-05
233.49,400.0,0.00022433,4.6913e-05,-4.6913e-05
266.85,400.0,0.00019666,4.1125e-05,-4.1125e-05
300.21,400.0,0.00017507,3.6609e-05,-3.6609e-05
333.56,400.0,0.00015775,3.2986e-05,-3.2986e-05
0.0066713,500.0,5.7545e-38,5.7274e-38,-5.7274e-38
0.010007,500.0,1.8372e-26,1.7783e-26,-1.7783e-26
0.013343,500.0,9.9271e-21,9.1296e-21,-9.1296e-21
0.016678,500.0,2.6968e-17,2.3315e-17,-2.3315e-17
0.020014,500.0,5.2373e-15,4.2495e-15,-4.2495e-15
0.023349,500.0,2.2594e-13,1.7249e-13,-1.7249e-13
0.026685,500.0,3.8109e-12,2.7488e-12,-2.7488e-12
0.030021,500.0,3.4382e-11,2.3535e-11,-2.3535e-11
0.033356,500.0,2.002e-10,1.306e-10,-1.306e-10
0.066713,500.0,5.8948e-07,2.7437e-07,-2.7437e-07
0.10007,500.0,9.1036e-06,3.406e-06,-3.406e-06
0.13343,500.0,3.7388e-05,1.2022e-05,-1.2022e-05
0.16678,500.0,9.001e-05,2.5869e-05,-2.5869e-05
0.20014,500.0,0.00016647,4.3597e-05,-4.3597e-05
0.23349,500.0,0.0002658,6.4296e-05,-6.4296e-05
0.26685,500.0,0.00038767,8.8146e-05,-8.8146e-05
0.30021,500.0,0.00053189,0.00011649,-0.00011649
0.33356,500.0,0.00069762,0.00015141,-0.00015141
0.66713,500.0,0.0024342,0.00027461,-0.00027461
1.0007,500.0,0.0039723,0.00037522,-0.00037522
1.3343,500.0,0.004964,0.00042641,-0.00042641
1.6678,500.0,0.0055577,0.00045155,-0.00045155
2.0014,500.0,0.0058876,0.00046272,-0.00046272
2.3349,500.0,0.0060454,0.00046593,-0.00046593
2.6685,500.0,0.0060911,0.00046435,-0.00046435
3.0021,500.0,0.0060642,0.00045977,-0.00045977
3.3356,500.0,0.0059904,0.00045327,-0.00045327
6.6713,500.0,0.0036947,0.00064758,-0.00064758
10.007,500.0,0.0030235,0.00051463,-0.00051463
13.343,500.0,0.0025336,0.00042531,-0.00042531
16.678,500.0,0.0021736,0.00036222,-0.00036222
20.014,500.0,0.0019008,0.00031542,-0.00031542
23.349,500.0,0.0016877,0.00027935,-0.00027935
26.685,500.0,0.001517,0.00025071,-0.00025071
30.021,500.0,0.0013774,0.0002274,-0.0002274
33.356,500.0,0.0012611,0.00020807,-0.00020807
66.713,500.0,0.0011281,0.0001948,-0.0001948
100.07,500.0,0.00076542,0.00013204,-0.00013204
133.43,500.0,0.00057918,9.9862e-05,-9.9862e-05
166.78,500.0,0.00046582,8.0295e-05,-8.0295e-05
200.14,500.0,0.00038957,6.7139e-05,-6.7139e-05
233.49,500.0,0.00033477,5.7687e-05,-5.7687e-05
266.85,500.0,0.00029348,5.0568e-05,-5.0568e-05
300.21,500.0,0.00026126,4.5013e-05,-4.5013e-05
333.56,500.0,0.00023542,4.0558e-05,-4.0558e-05
0.0066713,600.0,1.2183e-50,1.218e-50,-1.218e-50
0.010007,600.0,9.3058e-35,9.2645e-35,-9.2645e-35
0.013343,600.0,7.562e-27,7.4227e-27,-7.4227e-27
0.016678,600.0,4.0772e-22,3.9e-22,-3.9e-22
0.020014,600.0,5.7382e-19,5.2957e-19,-5.2957e-19
0.023349,600.0,1.0129e-16,8.953e-17,-8.953e-17
0.026685,600.0,4.9052e-15,4.1314e-15,-4.1314e-15
0.030021,600.0,1.0051e-13,8.0426e-14,-8.0426e-14
0.033356,600.0,1.1295e-12,8.5725e-13,-8.5725e-13
0.066713,600.0,6.6282e-08,3.2231e-08,-3.2231e-08
0.10007,600.0,2.7281e-06,1.0467e-06,-1.0467e-06
0.13343,600.0,1.7838e-05,5.9438e-06,-5.9438e-06
0.16678,600.0,5.6097e-05,1.6787e-05,-1.6787e-05
0.20014,600.0,0.00012298,3.3594e-05,-3.3594e-05
0.23349,600.0,0.00021968,5.57e-05,-5.57e-05
0.26685,600.0,0.00034474,8.2906e-05,-8.2906e-05
0.30021,600.0,0.00049496,0.00011565,-0.00011565
0.33356,600.0,0.00066595,0.00015453,-0.00015453
0.66713,600.0,0.0029983,0.00033179,-0.00033179
1.0007,600.0,0.0047118,0.00042514,-0.00042514
1.3343,600.0,0.0058163,0.00047474,-0.00047474
1.6678,600.0,0.0064763,0.00050008,-0.00050008
2.0014,600.0,0.0068457,0.00051124,-0.00051124
2.3349,600.0,0.0070291,0.00051403,-0.00051403
2.6685,600.0,0.007093,0.00051196,-0.00051196
3.0021,600.0,0.0070798,0.00050717,-0.00050717
3.3356,600.0,0.0070167,0.00050094,-0.00050094
6.6713,600.0,0.0041225,0.00069227,-0.00069227
10.007,600.0,0.0033762,0.00054646,-0.00054646
13.343,600.0,0.0028331,0.00045153,-0.00045153
16.678,600.0,0.0024334,0.00038512,-0.00038512
20.014,600.0,0.0021298,0.00033598,-0.00033598
23.349,600.0,0.0018924,0.00029808,-0.00029808
26.685,600.0,0.001702,0.00026794,-0.00026794
30.021,600.0,0.0015461,0.00024336,-0.00024336
33.356,600.0,0.0014161,0.00022295,-0.00022295
66.713,600.0,0.0011784,0.00020159,-0.00020159
100.07,600.0,0.00081546,0.00013862,-0.00013862
133.43,600.0,0.00062547,0.00010587,-0.00010587
166.78,600.0,0.00050819,8.5795e-05,-8.5795e-05
200.14,600.0,0.00042839,7.2219e-05,-7.2219e-05
233.49,600.0,0.00037047,6.2414e-05,-6.2414e-05
266.85,600.0,0.00032648,5.4994e-05,-5.4994e-05
300.21,600.0,0.0002919,4.9177e-05,-4.9177e-05
333.56,600.0,0.00026399,4.449e-05,-4.449e-05
0.0066713,700.0,3.1957e-38,3.1957e-38,-3.1957e-38
0.010007,700.0,1.412e-26,1.412e-26,-1.412e-26
0.013343,700.0,8.6209e-21,8.6209e-21,-8.6209e-21
0.016678,700.0,2.4269e-17,2.4269e-17,-2.4269e-17
0.020014,700.0,4.6789e-15,4.6788e-15,-4.6788e-15
0.023349,700.0,1.9589e-13,1.9586e-13,-1.9586e-13
0.026685,700.0,3.1677e-12,3.1661e-12,-3.1661e-12
0.030021,700.0,2.7235e-11,2.7195e-11,-2.7195e-11
0.033356,700.0,1.5077e-10,1.5025e-10,-1.5025e-10
0.066713,700.0,3.1624e-07,2.6538e-07,-2.6538e-07
0.10007,700.0,4.998e-06,2.8299e-06,-2.8299e-06
0.13343,700.0,2.3442e-05,9.5341e-06,-9.5341e-06
0.16678,700.0,6.5078e-05,2.1073e-05,-2.1073e-05
0.20014,700.0,0.00013763,3.7623e-05,-3.7623e-05
0.23349,700.0,0.00024759,5.9639e-05,-5.9639e-05
0.26685,700.0,0.0003996,8.8552e-05,-8.8552e-05
0.30021,700.0,0.00059585,0.00012653,-0.00012653
0.33356,700.0,0.00083599,0.00017593,-0.00017593
0.66713,700.0,0.0033653,0.00049588,-0.00049588
1.0007,700.0,0.0053593,0.00062863,-0.00062863
1.3343,700.0,0.0067476,0.00069927,-0.00069927
1.6678,700.0,0.0076502,0.00074054,-0.00074054
