#: table_doi: 10.17182/hepdata.95354.v2/t25
#: name: chargino+chargino acceptances (wino LSP, 2017)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events, in the case of a purely wino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2017 data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+chargino_acceptances_(wino_lsp,_2017).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
0.26685,1000.0,0.0021124,0.00024676,-0.00024676
0.30021,1000.0,0.0026709,0.00030063,-0.00030063
0.33356,1000.0,0.0032269,0.00035986,-0.00035986
0.66713,1000.0,0.0042629,0.00070723,-0.00070723
1.0007,1000.0,0.0056512,0.00073841,-0.00073841
1.3343,1000.0,0.00608,0.00069377,-0.00069377
1.6678,1000.0,0.0061088,0.00063412,-0.00063412
2.0014,1000.0,0.0059857,0.00057894,-0.00057894
2.3349,1000.0,0.005812,0.00053324,-0.00053324
2.6685,1000.0,0.0056277,0.00049753,-0.00049753
3.0021,1000.0,0.005447,0.00047115,-0.00047115
3.3356,1000.0,0.0052738,0.00045311,-0.00045311
6.6713,1000.0,0.0038435,0.0013504,-0.0013504
10.007,1000.0,0.0027301,0.00083631,-0.00083631
13.343,1000.0,0.0021043,0.00057971,-0.00057971
16.678,1000.0,0.0017085,0.00043368,-0.00043368
20.014,1000.0,0.0014364,0.00034243,-0.00034243
23.349,1000.0,0.0012384,0.00028156,-0.00028156
26.685,1000.0,0.001088,0.00023916,-0.00023916
30.021,1000.0,0.00096988,0.00020877,-0.00020877
33.356,1000.0,0.00087434,0.00018658,-0.00018658
66.713,1000.0,0.00023747,0.00013785,-0.00013785
100.07,1000.0,0.00019293,9.034e-05,-9.034e-05
133.43,1000.0,0.00016236,6.8165e-05,-6.8165e-05
166.78,1000.0,0.00013851,5.449e-05,-5.449e-05
200.14,1000.0,0.00011921,4.5066e-05,-4.5066e-05
233.49,1000.0,0.00010339,3.8141e-05,-3.8141e-05
266.85,1000.0,9.0305e-05,3.2823e-05,-3.2823e-05
300.21,1000.0,7.9415e-05,2.8605e-05,-2.8605e-05
333.56,1000.0,7.0289e-05,2.5181e-05,-2.5181e-05
0.0066713,1100.0,2.8185e-37,2.1934e-37,-2.1934e-37
0.010007,1100.0,1.805e-25,1.3052e-25,-1.3052e-25
0.013343,1100.0,1.2614e-19,8.7654e-20,-8.7654e-20
0.016678,1100.0,3.746e-16,2.5187e-16,-2.5187e-16
0.020014,1100.0,7.3662e-14,4.7969e-14,-4.7969e-14
0.023349,1100.0,3.0973e-12,1.954e-12,-1.954e-12
0.026685,1100.0,4.9936e-11,3.0528e-11,-3.0528e-11
0.030021,1100.0,4.2655e-10,2.5274e-10,-2.5274e-10
0.033356,1100.0,2.3423e-09,1.3452e-09,-1.3452e-09
0.066713,1100.0,4.2615e-06,1.7557e-06,-1.7557e-06
0.10007,1100.0,5.1896e-05,1.5303e-05,-1.5303e-05
0.13343,1100.0,0.00019035,4.2554e-05,-4.2554e-05
0.16678,1100.0,0.00042725,7.8142e-05,-7.8142e-05
0.20014,1100.0,0.00074088,0.00011838,-0.00011838
0.23349,1100.0,0.0011019,0.00016115,-0.00016115
0.26685,1100.0,0.001485,0.00020516,-0.00020516
0.30021,1100.0,0.0018717,0.00024995,-0.00024995
0.33356,1100.0,0.0022485,0.00029574,-0.00029574
0.66713,1100.0,0.0039914,0.0008389,-0.0008389
1.0007,1100.0,0.0048447,0.0007407,-0.0007407
1.3343,1100.0,0.0052347,0.00065155,-0.00065155
1.6678,1100.0,0.0053973,0.00058546,-0.00058546
2.0014,1100.0,0.0054271,0.00053736,-0.00053736
2.3349,1100.0,0.00537,0.00050193,-0.00050193
2.6685,1100.0,0.0052537,0.00047508,-0.00047508
3.0021,1100.0,0.0050975,0.00045381,-0.00045381
3.3356,1100.0,0.0049158,0.00043597,-0.00043597
6.6713,1100.0,0.003045,0.0010649,-0.0010649
10.007,1100.0,0.0023018,0.00068181,-0.00068181
13.343,1100.0,0.001877,0.00048967,-0.00048967
16.678,1100.0,0.0016066,0.00038051,-0.00038051
20.014,1100.0,0.0014175,0.00031266,-0.00031266
23.349,1100.0,0.0012743,0.0002678,-0.0002678
26.685,1100.0,0.0011591,0.00023667,-0.00023667
30.021,1100.0,0.0010623,0.00021405,-0.00021405
33.356,1100.0,0.00097857,0.0001968,-0.0001968
66.713,1100.0,0.00034528,0.00014787,-0.00014787
100.07,1100.0,0.00025878,9.571e-05,-9.571e-05
133.43,1100.0,0.00020104,6.8237e-05,-6.8237e-05
166.78,1100.0,0.0001625,5.1868e-05,-5.1868e-05
200.14,1100.0,0.00013682,4.1254e-05,-4.1254e-05
233.49,1100.0,0.00011983,3.4153e-05,-3.4153e-05
266.85,1100.0,0.0001087,2.9499e-05,-2.9499e-05
300.21,1100.0,0.00010152,2.6684e-05,-2.6684e-05
333.56,1100.0,9.6949e-05,2.5273e-05,-2.5273e-05

Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 5$),1 s.d. +,1 s.d. -
0.0066713,100.0,1.3506e-17,1.3506e-17,-1.3506e-17
0.010007,100.0,1.642e-12,1.642e-12,-1.642e-12
0.013343,100.0,4.8308e-10,4.8308e-10,-4.8308e-10
0.016678,100.0,1.3222e-08,1.3222e-08,-1.3222e-08
0.020014,100.0,1.1229e-07,1.1229e-07,-1.1229e-07
0.023349,100.0,4.9338e-07,4.9337e-07,-4.9337e-07
0.026685,100.0,1.4447e-06,1.4445e-06,-1.4445e-06
0.030021,100.0,3.2408e-06,3.2398e-06,-3.2398e-06
0.033356,100.0,6.0509e-06,6.046e-06,-6.046e-06
0.066713,100.0,6.8692e-05,6.4702e-05,-6.4702e-05
0.10007,100.0,0.00013082,0.00010213,-0.00010213
0.13343,100.0,0.0001851,0.00011325,-0.00011325
0.16678,100.0,0.0002376,0.0001163,-0.0001163
0.20014,100.0,0.00028684,0.00011874,-0.00011874
0.23349,100.0,0.00032985,0.00012231,-0.00012231
0.26685,100.0,0.00036484,0.00012672,-0.00012672
0.30021,100.0,0.00039144,0.00013121,-0.00013121
0.33356,100.0,0.00041018,0.00013519,-0.00013519
0.66713,100.0,0.00040125,0.00025757,-0.00025757
1.0007,100.0,0.00046871,0.00024945,-0.00024945
1.3343,100.0,0.00046633,0.00021798,-0.00021798
1.6678,100.0,0.00044304,0.00018816,-0.00018816
2.0014,100.0,0.00041635,0.00016356,-0.00016356
2.3349,100.0,0.00039157,0.00014409,-0.00014409
2.6685,100.0,0.00036964,0.0001291,-0.0001291
3.0021,100.0,0.00035018,0.00011781,-0.00011781
3.3356,100.0,0.00033264,0.00010942,-0.00010942
6.6713,100.0,0.00010663,0.00010663,-0.00010663
10.007,100.0,0.00010074,0.00010074,-0.00010074
13.343,100.0,8.2612e-05,8.2612e-05,-8.2612e-05
16.678,100.0,6.6293e-05,6.6293e-05,-6.6293e-05
20.014,100.0,5.353e-05,5.353e-05,-5.353e-05
23.349,100.0,4.3801e-05,4.3801e-05,-4.3801e-05
26.685,100.0,3.6357e-05,3.6357e-05,-3.6357e-05
30.021,100.0,3.059e-05,3.059e-05,-3.059e-05
33.356,100.0,2.6055e-05,2.6055e-05,-2.6055e-05
66.713,100.0,0.0,4.4452e-06,-4.4452e-06
100.07,100.0,0.0,4.4452e-06,-4.4452e-06
133.43,100.0,0.0,4.4452e-06,-4.4452e-06
166.78,100.0,0.0,4.4452e-06,-4.4452e-06
200.14,100.0,0.0,4.4452e-06,-4.4452e-06
233.49,100.0,0.0,4.4452e-06,-4.4452e-06
266.85,100.0,0.0,4.4452e-06,-4.4452e-06
300.21,100.0,0.0,4.4452e-06,-4.4452e-06
333.56,100.0,0.0,4.4452e-06,-4.4452e-06
0.0066713,200.0,8.3062e-19,8.3062e-19,-8.3062e-19
0.010007,200.0,1.7801e-13,1.78e-13,-1.78e-13
0.013343,200.0,6.9581e-11,6.9523e-11,-6.9523e-11
0.016678,200.0,2.265e-09,2.2556e-09,-2.2556e-09
0.020014,200.0,2.1724e-08,2.1457e-08,-2.1457e-08
0.023349,200.0,1.0506e-07,1.0224e-07,-1.0224e-07
0.026685,200.0,3.3437e-07,3.1826e-07,-3.1826e-07
0.030021,200.0,8.1049e-07,7.4911e-07,-7.4911e-07
0.033356,200.0,1.6313e-06,1.4547e-06,-1.4547e-06
0.066713,200.0,3.9733e-05,2.0858e-05,-2.0858e-05
0.10007,200.0,0.0001418,4.7529e-05,-4.7529e-05
0.13343,200.0,0.00028999,7.6651e-05,-7.6651e-05
0.16678,200.0,0.00045093,0.00010471,-0.00010471
0.20014,200.0,0.00060359,0.00012921,-0.00012921
0.23349,200.0,0.00074242,0.00014979,-0.00014979
0.26685,200.0,0.00087086,0.00016756,-0.00016756
0.30021,200.0,0.00099512,0.00018501,-0.00018501
0.33356,200.0,0.0011205,0.00020613,-0.00020613
0.66713,200.0,0.0012964,0.00038353,-0.00038353
1.0007,200.0,0.0016512,0.00041787,-0.00041787
1.3343,200.0,0.0016778,0.00038709,-0.00038709
1.6678,200.0,0.0015864,0.000344,-0.000344
2.0014,200.0,0.0014607,0.00030328,-0.00030328
2.3349,200.0,0.0013315,0.00026831,-0.00026831
2.6685,200.0,0.0012099,0.00023909,-0.00023909
3.0021,200.0,0.0010994,0.00021475,-0.00021475
3.3356,200.0,0.0010004,0.00019431,-0.00019431
6.6713,200.0,0.0011214,0.0007288,-0.0007288
10.007,200.0,0.00070264,0.00041508,-0.00041508
13.343,200.0,0.00049957,0.00027386,-0.00027386
16.678,200.0,0.00038125,0.00019913,-0.00019913
20.014,200.0,0.00030369,0.0001544,-0.0001544
23.349,200.0,0.00024892,0.00012498,-0.00012498
26.685,200.0,0.00020832,0.0001042,-0.0001042
30.021,200.0,0.00017717,8.8713e-05,-8.8713e-05
33.356,200.0,0.00015264,7.6724e-05,-7.6724e-05
66.713,200.0,5.3845e-05,3.2146e-05,-3.2146e-05
100.07,200.0,6.3106e-05,3.5242e-05,-3.5242e-05
133.43,200.0,6.1436e-05,3.2293e-05,-3.2293e-05
166.78,200.0,5.7641e-05,2.842e-05,-2.842e-05
200.14,200.0,5.391e-05,2.5066e-05,-2.5066e-05
233.49,200.0,5.0578e-05,2.2461e-05,-2.2461e-05
266.85,200.0,4.7585e-05,2.0495e-05,-2.0495e-05
300.21,200.0,4.4843e-05,1.899e-05,-1.899e-05
333.56,200.0,4.2292e-05,1.7796e-05,-1.7796e-05
0.0066713,300.0,2.022e-32,2.022e-32,-2.022e-32
0.010007,300.0,2.2422e-22,2.2419e-22,-2.2419e-22
0.013343,300.0,1.9951e-17,1.9918e-17,-1.9918e-17
0.016678,300.0,1.6908e-14,1.677e-14,-1.677e-14
0.020014,300.0,1.4327e-12,1.3984e-12,-1.3984e-12
0.023349,300.0,3.3138e-11,3.142e-11,-3.142e-11
0.026685,300.0,3.4469e-10,3.131e-10,-3.131e-10
0.030021,300.0,2.1209e-09,1.8233e-09,-1.8233e-09
0.033356,300.0,9.075e-09,7.3182e-09,-7.3182e-09
0.066713,300.0,6.374e-06,2.9916e-06,-2.9916e-06
0.10007,300.0,5.1905e-05,2.025e-05,-2.025e-05
0.13343,300.0,0.00014117,4.8465e-05,-4.8465e-05
0.16678,300.0,0.00025623,7.7046e-05,-7.7046e-05
0.20014,300.0,0.00038401,0.00010204,-0.00010204
0.23349,300.0,0.00051638,0.0001241,-0.0001241
0.26685,300.0,0.00064901,0.00014491,-0.00014491
0.30021,300.0,0.00078059,0.00016621,-0.00016621
0.33356,300.0,0.00091151,0.00019028,-0.00019028
0.66713,300.0,0.0020702,0.00051204,-0.00051204
1.0007,300.0,0.0025538,0.00052641,-0.00052641
1.3343,300.0,0.002631,0.00048003,-0.00048003
1.6678,300.0,0.0025587,0.00042829,-0.00042829
2.0014,300.0,0.0024328,0.00038346,-0.00038346
2.3349,300.0,0.0022906,0.00034688,-0.00034688
2.6685,300.0,0.0021474,0.00031734,-0.00031734
3.0021,300.0,0.0020094,0.0002933,-0.0002933
3.3356,300.0,0.0018793,0.00027344,-0.00027344
6.6713,300.0,0.0019658,0.0012832,-0.0012832
10.007,300.0,0.0011223,0.00063882,-0.00063882
13.343,300.0,0.00077499,0.00039087,-0.00039087
16.678,300.0,0.00059211,0.00026961,-0.00026961
20.014,300.0,0.00047994,0.00020135,-0.00020135
23.349,300.0,0.00040362,0.00015907,-0.00015907
26.685,300.0,0.00034776,0.00013096,-0.00013096
30.021,300.0,0.00030471,0.00011118,-0.00011118
33.356,300.0,0.00027028,9.6597e-05,-9.6597e-05
66.713,300.0,1.086e-05,1.0853e-05,-1.0853e-05
100.07,300.0,1.3907e-05,1.3648e-05,-1.3648e-05
133.43,300.0,1.427e-05,1.2947e-05,-1.2947e-05
166.78,300.0,1.4603e-05,1.153e-05,-1.153e-05
200.14,300.0,1.5273e-05,1.0443e-05,-1.0443e-05
233.49,300.0,1.6045e-05,9.9271e-06,-9.9271e-06
266.85,300.0,1.6703e-05,9.8414e-06,-9.8414e-06
300.21,300.0,1.7147e-05,9.9565e-06,-9.9565e-06
333.56,300.0,1.736e-05,1.0106e-05,-1.0106e-05
0.0066713,400.0,1.2935e-33,1.2929e-33,-1.2929e-33
0.010007,400.0,4.4849e-23,4.4533e-23,-4.4533e-23
0.013343,400.0,7.1734e-18,6.9748e-18,-6.9748e-18
0.016678,400.0,8.8126e-15,8.2577e-15,-8.2577e-15
0.020014,400.0,9.6995e-13,8.6543e-13,-8.6543e-13
0.023349,400.0,2.7178e-11,2.2937e-11,-2.2937e-11
0.026685,400.0,3.2541e-10,2.592e-10,-2.592e-10
0.030021,400.0,2.2155e-09,1.6671e-09,-1.6671e-09
0.033356,400.0,1.0171e-08,7.2499e-09,-7.2499e-09
0.066713,400.0,7.7887e-06,3.8364e-06,-3.8364e-06
0.10007,400.0,6.1718e-05,2.3999e-05,-2.3999e-05
0.13343,400.0,0.00016982,5.3725e-05,-5.3725e-05
0.16678,400.0,0.00031455,8.3298e-05,-8.3298e-05
0.20014,400.0,0.00048012,0.00011041,-0.00011041
0.23349,400.0,0.00065399,0.00013596,-0.00013596
0.26685,400.0,0.00082583,0.00016116,-0.00016116
0.30021,400.0,0.00098783,0.00018651,-0.00018651
0.33356,400.0,0.0011347,0.00021186,-0.00021186
0.66713,400.0,0.0022731,0.00061314,-0.00061314
1.0007,400.0,0.0027138,0.0005689,-0.0005689
1.3343,400.0,0.0028501,0.00050266,-0.00050266
1.6678,400.0,0.0028511,0.00044811,-0.00044811
2.0014,400.0,0.0027799,0.00040588,-0.00040588
2.3349,400.0,0.0026707,0.00037243,-0.00037243
2.6685,400.0,0.0025439,0.00034496,-0.00034496
3.0021,400.0,0.0024118,0.00032179,-0.00032179
3.3356,400.0,0.002281,0.00030199,-0.00030199
6.6713,400.0,0.00081246,0.00060766,-0.00060766
10.007,400.0,0.00058914,0.00034557,-0.00034557
13.343,400.0,0.00048977,0.00024354,-0.00024354
16.678,400.0,0.0004315,0.00019144,-0.00019144
20.014,400.0,0.00039075,0.00016014,-0.00016014
23.349,400.0,0.0003586,0.00013941,-0.00013941
26.685,400.0,0.00033127,0.0001247,-0.0001247
30.021,400.0,0.00030707,0.00011363,-0.00011363
33.356,400.0,0.00028522,0.00010483,-0.00010483
66.713,400.0,2.3163e-05,1.5935e-05,-1.5935e-05
100.07,400.0,3.8078e-05,2.3477e-05,-2.3477e-05
133.43,400.0,4.5451e-05,2.5266e-05,-2.5266e-05
166.78,400.0,4.7858e-05,2.4674e-05,-2.4674e-05
200.14,400.0,4.7907e-05,2.3296e-05,-2.3296e-05
233.49,400.0,4.7115e-05,2.1802e-05,-2.1802e-05
266.85,400.0,4.6171e-05,2.0534e-05,-2.0534e-05
300.21,400.0,4.5314e-05,1.9673e-05,-1.9673e-05
333.56,400.0,4.4577e-05,1.9274e-05,-1.9274e-05
0.0066713,500.0,6.0903e-42,4.4548e-42,-4.4548e-42
0.010007,500.0,1.4402e-28,1.0822e-28,-1.0822e-28
0.013343,500.0,6.0225e-22,4.5422e-22,-4.5422e-22
0.016678,500.0,5.1712e-18,3.8774e-18,-3.8774e-18
0.020014,500.0,2.0421e-15,1.5173e-15,-1.5173e-15
0.023349,500.0,1.3996e-13,1.0297e-13,-1.0297e-13
0.026685,500.0,3.2278e-12,2.3513e-12,-2.3513e-12
0.030021,500.0,3.6145e-11,2.6079e-11,-2.6079e-11
0.033356,500.0,2.4476e-10,1.7494e-10,-1.7494e-10
0.066713,500.0,9.3979e-07,6.0053e-07,-6.0053e-07
0.10007,500.0,1.2564e-05,6.5433e-06,-6.5433e-06
0.13343,500.0,4.8272e-05,1.9131e-05,-1.9131e-05
0.16678,500.0,0.00011604,3.5878e-05,-3.5878e-05
0.20014,500.0,0.00021791,5.654e-05,-5.654e-05
0.23349,500.0,0.00035056,8.1713e-05,-8.1713e-05
0.26685,500.0,0.00050737,0.00011153,-0.00011153
0.30021,500.0,0.00068044,0.00014575,-0.00014575
0.33356,500.0,0.00086189,0.00018393,-0.00018393
0.66713,500.0,0.0023012,0.00054286,-0.00054286
1.0007,500.0,0.0029385,0.00053284,-0.00053284
1.3343,500.0,0.0031612,0.00048987,-0.00048987
1.6678,500.0,0.0031862,0.00044818,-0.00044818
2.0014,500.0,0.0031178,0.00041243,-0.00041243
2.3349,500.0,0.0030081,0.00038268,-0.00038268
2.6685,500.0,0.0028828,0.00035843,-0.00035843
3.0021,500.0,0.0027543,0.00033914,-0.00033914
3.3356,500.0,0.0026284,0.0003242,-0.0003242
6.6713,500.0,0.0045178,0.0015434,-0.0015434
10.007,500.0,0.0029584,0.00089295,-0.00089295
13.343,500.0,0.0021558,0.00059405,-0.00059405
16.678,500.0,0.0016742,0.00043241,-0.00043241
20.014,500.0,0.0013542,0.00033445,-0.00033445
23.349,500.0,0.0011265,0.00027,-0.00027
26.685,500.0,0.00095638,0.0002249,-0.0002249
30.021,500.0,0.00082458,0.00019178,-0.00019178
33.356,500.0,0.00071972,0.0001665,-0.0001665
66.713,500.0,3.965e-05,3.4975e-05,-3.4975e-05
100.07,500.0,4.9388e-05,3.3443e-05,-3.3443e-05
133.43,500.0,5.4191e-05,2.9923e-05,-2.9923e-05
166.78,500.0,5.5096e-05,2.7308e-05,-2.7308e-05
200.14,500.0,5.3446e-05,2.5185e-05,-2.5185e-05
233.49,500.0,5.0451e-05,2.3232e-05,-2.3232e-05
266.85,500.0,4.6898e-05,2.1376e-05,-2.1376e-05
300.21,500.0,4.3239e-05,1.9624e-05,-1.9624e-05
333.56,500.0,3.9707e-05,1.7997e-05,-1.7997e-05
0.0066713,600.0,3.8036e-33,3.8036e-33,-3.8036e-33
0.010007,600.0,8.5142e-23,8.5123e-23,-8.5123e-23
0.013343,600.0,1.0765e-17,1.0744e-17,-1.0744e-17
0.016678,600.0,1.1245e-14,1.1168e-14,-1.1168e-14
0.020014,600.0,1.0889e-12,1.0717e-12,-1.0717e-12
0.023349,600.0,2.7401e-11,2.6618e-11,-2.6618e-11
0.026685,600.0,2.9911e-10,2.8583e-10,-2.8583e-10
0.030021,600.0,1.8795e-09,1.7625e-09,-1.7625e-09
0.033356,600.0,8.0481e-09,7.3928e-09,-7.3928e-09
0.066713,600.0,4.3844e-06,3.1423e-06,-3.1423e-06
0.10007,600.0,3.3262e-05,1.7748e-05,-1.7748e-05
0.13343,600.0,9.6536e-05,3.8132e-05,-3.8132e-05
0.16678,600.0,0.00019498,5.92e-05,-5.92e-05
0.20014,600.0,0.00032645,8.1445e-05,-8.1445e-05
0.23349,600.0,0.00048549,0.00010691,-0.00010691
0.26685,600.0,0.00066486,0.0001367,-0.0001367
0.30021,600.0,0.00085721,0.00017086,-0.00017086
0.33356,600.0,0.0010559,0.00020924,-0.00020924
0.66713,600.0,0.0018526,0.00043428,-0.00043428
1.0007,600.0,0.0026477,0.00049112,-0.00049112
1.3343,600.0,0.0029866,0.00047367,-0.00047367
1.6678,600.0,0.0030939,0.00044062,-0.00044062
2.0014,600.0,0.0030843,0.00040764,-0.00040764
2.3349,600.0,0.003014,0.00037875,-0.00037875
2.6685,600.0,0.0029114,0.00035452,-0.00035452
3.0021,600.0,0.0027922,0.00033439,-0.00033439
3.3356,600.0,0.0026655,0.00031748,-0.00031748
6.6713,600.0,0.00217,0.00090478,-0.00090478
10.007,600.0,0.0017437,0.00064085,-0.00064085
13.343,600.0,0.0014024,0.00047085,-0.00047085
16.678,600.0,0.0011732,0.00036138,-0.00036138
20.014,600.0,0.0010213,0.00028972,-0.00028972
23.349,600.0,0.00091775,0.00024276,-0.00024276
26.685,600.0,0.00084365,0.00021235,-0.00021235
30.021,600.0,0.00078767,0.00019305,-0.00019305
33.356,600.0,0.00074304,0.00018105,-0.00018105
66.713,600.0,0.00030353,0.00017023,-0.00017023
100.07,600.0,0.00021164,0.00010861,-0.00010861
133.43,600.0,0.00016073,7.4537e-05,-7.4537e-05
166.78,600.0,0.00013005,5.5155e-05,-5.5155e-05
200.14,600.0,0.00011002,4.3375e-05,-4.3375e-05
233.49,600.0,9.6149e-05,3.5784e-05,-3.5784e-05
266.85,600.0,8.6069e-05,3.0688e-05,-3.0688e-05
300.21,600.0,7.8409e-05,2.7169e-05,-2.7169e-05
333.56,600.0,7.2339e-05,2.4678e-05,-2.4678e-05
0.0066713,700.0,1.3771e-42,1.3771e-42,-1.3771e-42
0.010007,700.0,4.1358e-29,4.1358e-29,-4.1358e-29
0.013343,700.0,1.9123e-22,1.9123e-22,-1.9123e-22
0.016678,700.0,1.7246e-18,1.7245e-18,-1.7245e-18
0.020014,700.0,6.988e-16,6.9866e-16,-6.9866e-16
0.023349,700.0,4.8572e-14,4.8534e-14,-4.8534e-14
0.026685,700.0,1.1291e-12,1.1268e-12,-1.1268e-12
0.030021,700.0,1.2706e-11,1.2648e-11,-1.2648e-11
0.033356,700.0,8.6363e-11,8.5602e-11,-8.5602e-11
0.066713,700.0,3.7297e-07,3.0393e-07,-3.0393e-07
0.10007,700.0,6.4105e-06,3.4956e-06,-3.4956e-06
0.13343,700.0,3.0365e-05,1.1596e-05,-1.1596e-05
0.16678,700.0,8.3549e-05,2.524e-05,-2.524e-05
0.20014,700.0,0.00017093,4.477e-05,-4.477e-05
0.23349,700.0,0.00029159,7.0078e-05,-7.0078e-05
0.26685,700.0,0.00044216,0.00010097,-0.00010097
0.30021,700.0,0.00061922,0.00013822,-0.00013822
0.33356,700.0,0.00081965,0.0001844,-0.0001844
0.66713,700.0,0.0027321,0.00059592,-0.00059592
1.0007,700.0,0.0034075,0.00058891,-0.00058891
1.3343,700.0,0.0035974,0.00053834,-0.00053834
1.6678,700.0,0.0035663,0.00048812,-0.00048812
2.0014,700.0,0.0034362,0.00044457,-0.00044457
2.3349,700.0,0.0032668,0.00040756,-0.00040756
2.6685,700.0,0.0030876,0.00037637,-0.00037637
3.0021,700.0,0.0029121,0.00035039,-0.00035039
3.3356,700.0,0.0027463,0.00032915,-0.00032915
6.6713,700.0,0.0024186,0.00098371,-0.00098371
10.007,700.0,0.0018743,0.00063375,-0.00063375
13.343,700.0,0.0015176,0.00045925,-0.00045925
16.678,700.0,0.0012661,0.00035544,-0.00035544
20.014,700.0,0.0010781,0.00028818,-0.00028818
23.349,700.0,0.00093139,0.00024174,-0.00024174
26.685,700.0,0.00081357,0.00020787,-0.00020787
30.021,700.0,0.00071701,0.00018202,-0.00018202
33.356,700.0,0.00063666,0.00016153,-0.00016153
66.713,700.0,7.7596e-05,5.8808e-05,-5.8808e-05
100.07,700.0,7.0449e-05,4.9241e-05,-4.9241e-05
133.43,700.0,6.1016e-05,3.8402e-05,-3.8402e-05
166.78,700.0,5.5328e-05,3.0361e-05,-3.0361e-05
200.14,700.0,5.2403e-05,2.5003e-05,-2.5003e-05
233.49,700.0,5.0779e-05,2.1674e-05,-2.1674e-05
266.85,700.0,4.9571e-05,1.9697e-05,-1.9697e-05
300.21,700.0,4.8367e-05,1.8508e-05,-1.8508e-05
333.56,700.0,4.7025e-05,1.7723e-05,-1.7723e-05
0.0066713,800.0,4.1199e-52,4.076e-52,-4.076e-52
0.010007,800.0,2.6987e-35,2.572e-35,-2.572e-35
0.013343,800.0,6.041e-27,5.4729e-27,-5.4729e-27
0.016678,800.0,5.7362e-22,4.9395e-22,-4.9395e-22
0.020014,800.0,1.1377e-18,9.352e-19,-9.352e-19
0.023349,800.0,2.4929e-16,1.9653e-16,-1.9653e-16
0.026685,800.0,1.3855e-14,1.0516e-14,-1.0516e-14
0.030021,800.0,3.0955e-13,2.2688e-13,-2.2688e-13
0.033356,800.0,3.6628e-12,2.5986e-12,-2.5986e-12
0.066713,800.0,1.9543e-07,1.056e-07,-1.056e-07
0.10007,800.0,6.7161e-06,2.7828e-06,-2.7828e-06
0.13343,800.0,3.9758e-05,1.2933e-05,-1.2933e-05
0.16678,800.0,0.00011748,3.154e-05,-3.154e-05
0.20014,800.0,0.00024495,5.7115e-05,-5.7115e-05
0.23349,800.0,0.00041781,8.8309e-05,-8.8309e-05
0.26685,800.0,0.00062791,0.00012451,-0.00012451
0.30021,800.0,0.00086655,0.00016594,-0.00016594
0.33356,800.0,0.0011256,0.00021373,-0.00021373
0.66713,800.0,0.0025729,0.00057789,-0.00057789
1.0007,800.0,0.0036296,0.00058336,-0.00058336
1.3343,800.0,0.0040648,0.00055208,-0.00055208
1.6678,800.0,0.0041874,0.00051105,-0.00051105
2.0014,800.0,0.0041641,0.00047152,-0.00047152
2.3349,800.0,0.0040733,0.00043735,-0.00043735
2.6685,800.0,0.0039521,0.00040929,-0.00040929
3.0021,800.0,0.0038182,0.00038695,-0.00038695
3.3356,800.0,0.0036805,0.00036958,-0.00036958
6.6713,800.0,0.0021082,0.00083028,-0.00083028
10.007,800.0,0.001581,0.00054531,-0.00054531
13.343,800.0,0.0012626,0.00038967,-0.00038967
16.678,800.0,0.0010612,0.0002997,-0.0002997
20.014,800.0,0.00092067,0.00024458,-0.00024458
23.349,800.0,0.00081396,0.0002087,-0.0002087
26.685,800.0,0.00072797,0.00018366,-0.00018366
30.021,800.0,0.00065609,0.00016492,-0.00016492
33.356,800.0,0.00059464,0.00015,-0.00015
66.713,800.0,7.5253e-05,6.1227e-05,-6.1227e-05
100.07,800.0,6.43e-05,3.5638e-05,-3.5638e-05
133.43,800.0,6.3812e-05,2.8121e-05,-2.8121e-05
166.78,800.0,6.466e-05,2.5271e-05,-2.5271e-05
200.14,800.0,6.5471e-05,2.3752e-05,-2.3752e-05
233.49,800.0,6.5866e-05,2.2909e-05,-2.2909e-05
266.85,800.0,6.5701e-05,2.2504e-05,-2.2504e-05
300.21,800.0,6.4972e-05,2.2328e-05,-2.2328e-05
333.56,800.0,6.3755e-05,2.2219e-05,-2.2219e-05
0.0066713,900.0,1.7549e-52,1.5546e-52,-1.5546e-52
0.010007,900.0,1.6886e-35,1.3324e-35,-1.3324e-35
0.013343,900.0,4.6891e-27,3.3749e-27,-3.3749e-27
0.016678,900.0,5.1099e-22,3.4229e-22,-3.4229e-22
0.020014,900.0,1.114e-18,7.0502e-19,-7.0502e-19
0.023349,900.0,2.6117e-16,1.5791e-16,-1.5791e-16
0.026685,900.0,1.5246e-14,8.8818e-15,-8.8818e-15
0.030021,900.0,3.5309e-13,1.9947e-13,-1.9947e-13
