#: table_doi: 10.17182/hepdata.95354.v2/t34
#: name: chargino+neutralino acceptances (wino LSP, 2018B)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events, in the case of a purely wino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^0_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2018B data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+neutralino_acceptances_(wino_lsp,_2018b).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
233.49,800.0,5.3287e-05,2.4134e-05,-2.4134e-05
266.85,800.0,4.6677e-05,2.1143e-05,-2.1143e-05
300.21,800.0,4.1527e-05,1.8811e-05,-1.8811e-05
333.56,800.0,3.74e-05,1.6943e-05,-1.6943e-05
0.0066713,900.0,7.362e-30,5.8735e-30,-5.8735e-30
0.010007,900.0,5.8435e-21,4.0846e-21,-4.0846e-21
0.013343,900.0,1.58e-16,1.0193e-16,-1.0193e-16
0.016678,900.0,7.006e-14,4.2909e-14,-4.2909e-14
0.020014,900.0,3.9961e-12,2.3557e-12,-2.3557e-12
0.023349,900.0,7.0852e-11,4.0474e-11,-4.0474e-11
0.026685,900.0,6.0676e-10,3.3701e-10,-3.3701e-10
0.030021,900.0,3.2052e-09,1.7335e-09,-1.7335e-09
0.033356,900.0,1.2091e-08,6.371e-09,-6.371e-09
0.066713,900.0,4.7875e-06,1.8991e-06,-1.8991e-06
0.10007,900.0,3.8979e-05,1.166e-05,-1.166e-05
0.13343,900.0,0.00012091,2.9028e-05,-2.9028e-05
0.16678,900.0,0.00025023,5.1456e-05,-5.1456e-05
0.20014,900.0,0.00041749,7.7379e-05,-7.7379e-05
0.23349,900.0,0.00061169,0.00010598,-0.00010598
0.26685,900.0,0.00082367,0.00013694,-0.00013694
0.30021,900.0,0.0010467,0.00017051,-0.00017051
0.33356,900.0,0.0012761,0.00020755,-0.00020755
0.66713,900.0,0.0027969,0.00041779,-0.00041779
1.0007,900.0,0.0031128,0.00042274,-0.00042274
1.3343,900.0,0.0031083,0.00040488,-0.00040488
1.6678,900.0,0.0029908,0.00038161,-0.00038161
2.0014,900.0,0.0028368,0.00035822,-0.00035822
2.3349,900.0,0.0026766,0.00033633,-0.00033633
2.6685,900.0,0.0025223,0.00031634,-0.00031634
3.0021,900.0,0.0023783,0.00029825,-0.00029825
3.3356,900.0,0.002246,0.0002819,-0.0002819
6.6713,900.0,0.0014827,0.00045325,-0.00045325
10.007,900.0,0.0010704,0.0003266,-0.0003266
13.343,900.0,0.00083601,0.00025498,-0.00025498
16.678,900.0,0.00068543,0.00020905,-0.00020905
20.014,900.0,0.00058068,0.00017711,-0.00017711
23.349,900.0,0.00050364,0.00015362,-0.00015362
26.685,900.0,0.00044462,0.00013563,-0.00013563
30.021,900.0,0.00039797,0.00012141,-0.00012141
33.356,900.0,0.00036017,0.00010989,-0.00010989
66.713,900.0,0.0001609,7.5553e-05,-7.5553e-05
100.07,900.0,0.00010821,5.0796e-05,-5.0796e-05
133.43,900.0,8.1515e-05,3.8259e-05,-3.8259e-05
166.78,900.0,6.5384e-05,3.0685e-05,-3.0685e-05
200.14,900.0,5.4582e-05,2.5615e-05,-2.5615e-05
233.49,900.0,4.6844e-05,2.1982e-05,-2.1982e-05
266.85,900.0,4.1027e-05,1.9252e-05,-1.9252e-05
300.21,900.0,3.6495e-05,1.7125e-05,-1.7125e-05
333.56,900.0,3.2865e-05,1.5421e-05,-1.5421e-05
0.0066713,1000.0,3.2812e-27,2.3695e-27,-2.3695e-27
0.010007,1000.0,2.9313e-19,2.0594e-19,-2.0594e-19
0.013343,1000.0,2.599e-15,1.7702e-15,-1.7702e-15
0.016678,1000.0,5.8801e-13,3.8749e-13,-3.8749e-13
0.020014,1000.0,2.1471e-11,1.3663e-11,-1.3663e-11
0.023349,1000.0,2.7847e-10,1.7061e-10,-1.7061e-10
0.026685,1000.0,1.901e-09,1.1171e-09,-1.1171e-09
0.030021,1000.0,8.4892e-09,4.7676e-09,-4.7676e-09
0.033356,1000.0,2.8228e-08,1.5106e-08,-1.5106e-08
0.066713,1000.0,7.4784e-06,2.5237e-06,-2.5237e-06
0.10007,1000.0,5.6993e-05,1.4318e-05,-1.4318e-05
0.13343,1000.0,0.00017092,3.5292e-05,-3.5292e-05
0.16678,1000.0,0.00034456,6.2273e-05,-6.2273e-05
0.20014,1000.0,0.00056229,9.2976e-05,-9.2976e-05
0.23349,1000.0,0.0008073,0.00012606,-0.00012606
0.26685,1000.0,0.001065,0.00016072,-0.00016072
0.30021,1000.0,0.0013241,0.00019637,-0.00019637
0.33356,1000.0,0.0015761,0.00023249,-0.00023249
0.66713,1000.0,0.0029869,0.00039021,-0.00039021
1.0007,1000.0,0.0035972,0.00043374,-0.00043374
1.3343,1000.0,0.0037292,0.00043338,-0.00043338
1.6678,1000.0,0.0036748,0.00041791,-0.00041791
2.0014,1000.0,0.0035501,0.00039793,-0.00039793
2.3349,1000.0,0.0034022,0.00037755,-0.00037755
2.6685,1000.0,0.003251,0.00035831,-0.00035831
3.0021,1000.0,0.0031046,0.00034075,-0.00034075
3.3356,1000.0,0.0029664,0.00032494,-0.00032494
6.6713,1000.0,0.0011443,0.00038917,-0.00038917
10.007,1000.0,0.00085071,0.00028667,-0.00028667
13.343,1000.0,0.00067479,0.00022667,-0.00022667
16.678,1000.0,0.00055856,0.00018736,-0.00018736
20.014,1000.0,0.00047627,0.00015964,-0.00015964
23.349,1000.0,0.00041502,0.00013905,-0.00013905
26.685,1000.0,0.00036768,0.00012316,-0.00012316
30.021,1000.0,0.00033001,0.00011053,-0.00011053
33.356,1000.0,0.00029933,0.00010024,-0.00010024
66.713,1000.0,0.00037073,0.00016174,-0.00016174
100.07,1000.0,0.00025005,0.00010881,-0.00010881
133.43,1000.0,0.00018865,8.1983e-05,-8.1983e-05
166.78,1000.0,0.00015146,6.5769e-05,-6.5769e-05
200.14,1000.0,0.00012651,5.491e-05,-5.491e-05
233.49,1000.0,0.00010863,4.7129e-05,-4.7129e-05
266.85,1000.0,9.5169e-05,4.1279e-05,-4.1279e-05
300.21,1000.0,8.4679e-05,3.6722e-05,-3.6722e-05
333.56,1000.0,7.6272e-05,3.307e-05,-3.307e-05
0.0066713,1100.0,6.1152e-30,6.1151e-30,-6.1151e-30
0.010007,1100.0,2.9644e-21,2.9604e-21,-2.9604e-21
0.013343,1100.0,6.0509e-17,5.9833e-17,-5.9833e-17
0.016678,1100.0,2.2727e-14,2.1801e-14,-2.1801e-14
0.020014,1100.0,1.191e-12,1.0768e-12,-1.0768e-12
0.023349,1100.0,2.0646e-11,1.7097e-11,-1.7097e-11
0.026685,1100.0,1.8099e-10,1.3437e-10,-1.3437e-10
0.030021,1100.0,1.0094e-09,6.6465e-10,-6.6465e-10
0.033356,1100.0,4.0957e-09,2.3896e-09,-2.3896e-09
0.066713,1100.0,3.3688e-06,9.6207e-07,-9.6207e-07
0.10007,1100.0,3.8792e-05,8.4787e-06,-8.4787e-06
0.13343,1100.0,0.00013877,2.6228e-05,-2.6228e-05
0.16678,1100.0,0.00030442,5.2516e-05,-5.2516e-05
0.20014,1100.0,0.00052036,8.421e-05,-8.421e-05
0.23349,1100.0,0.00076974,0.00011905,-0.00011905
0.26685,1100.0,0.0010384,0.00015604,-0.00015604
0.30021,1100.0,0.001315,0.00019493,-0.00019493
0.33356,1100.0,0.0015911,0.00023566,-0.00023566
0.66713,1100.0,0.0040168,0.0005038,-0.0005038
1.0007,1100.0,0.0046905,0.00053299,-0.00053299
1.3343,1100.0,0.0048069,0.00052028,-0.00052028
1.6678,1100.0,0.0047077,0.00049554,-0.00049554
2.0014,1100.0,0.0045276,0.00046844,-0.00046844
2.3349,1100.0,0.0043223,0.00044229,-0.00044229
2.6685,1100.0,0.0041153,0.00041822,-0.00041822
3.0021,1100.0,0.0039167,0.00039647,-0.00039647
3.3356,1100.0,0.0037302,0.00037696,-0.00037696
6.6713,1100.0,0.0013177,0.00043841,-0.00043841
10.007,1100.0,0.00096352,0.00031696,-0.00031696
13.343,1100.0,0.00075809,0.00024804,-0.00024804
16.678,1100.0,0.00062451,0.0002037,-0.0002037
20.014,1100.0,0.00053083,0.0001728,-0.0001728
23.349,1100.0,0.00046154,0.00015004,-0.00015004
26.685,1100.0,0.00040822,0.00013257,-0.00013257
30.021,1100.0,0.00036593,0.00011875,-0.00011875
33.356,1100.0,0.00033157,0.00010753,-0.00010753
66.713,1100.0,0.00042744,0.00012625,-0.00012625
100.07,1100.0,0.00028722,8.4814e-05,-8.4814e-05
133.43,1100.0,0.00021627,6.3857e-05,-6.3857e-05
166.78,1100.0,0.00017343,5.1204e-05,-5.1204e-05
200.14,1100.0,0.00014475,4.2737e-05,-4.2737e-05
233.49,1100.0,0.00012422,3.6672e-05,-3.6672e-05
266.85,1100.0,0.00010878,3.2115e-05,-3.2115e-05
300.21,1100.0,9.6758e-05,2.8565e-05,-2.8565e-05
333.56,1100.0,8.7128e-05,2.5722e-05,-2.5722e-05

Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 5$),1 s.d. +,1 s.d. -
0.0066713,100.0,2.054e-21,2.0522e-21,-2.0522e-21
0.010007,100.0,1.8031e-15,1.7843e-15,-1.7843e-15
0.013343,100.0,1.5861e-12,1.529e-12,-1.529e-12
0.016678,100.0,9.0406e-11,8.3735e-11,-8.3735e-11
0.020014,100.0,1.3251e-09,1.171e-09,-1.171e-09
0.023349,100.0,8.9711e-09,7.5528e-09,-7.5528e-09
0.026685,100.0,3.7532e-08,3.0152e-08,-3.0152e-08
0.030021,100.0,1.1401e-07,8.7634e-08,-8.7634e-08
0.033356,100.0,2.7695e-07,2.0427e-07,-2.0427e-07
0.066713,100.0,1.5098e-05,8.1164e-06,-8.1164e-06
0.10007,100.0,5.828e-05,2.5451e-05,-2.5451e-05
0.13343,100.0,0.0001144,4.3817e-05,-4.3817e-05
0.16678,100.0,0.00016987,5.9967e-05,-5.9967e-05
0.20014,100.0,0.00021858,7.3412e-05,-7.3412e-05
0.23349,100.0,0.00025879,8.4399e-05,-8.4399e-05
0.26685,100.0,0.00029075,9.328e-05,-9.328e-05
0.30021,100.0,0.00031545,0.00010038,-0.00010038
0.33356,100.0,0.00033408,0.00010598,-0.00010598
0.66713,100.0,0.00028196,0.00013945,-0.00013945
1.0007,100.0,0.00026107,0.00012353,-0.00012353
1.3343,100.0,0.00023296,0.00010842,-0.00010842
1.6678,100.0,0.00020753,9.5896e-05,-9.5896e-05
2.0014,100.0,0.00018606,8.5683e-05,-8.5683e-05
2.3349,100.0,0.00016815,7.7304e-05,-7.7304e-05
2.6685,100.0,0.00015315,7.0349e-05,-7.0349e-05
3.0021,100.0,0.00014048,6.4503e-05,-6.4503e-05
3.3356,100.0,0.00012966,5.9531e-05,-5.9531e-05
6.6713,100.0,0.00010831,0.00010831,-0.00010831
10.007,100.0,7.4388e-05,7.4388e-05,-7.4388e-05
13.343,100.0,5.6628e-05,5.6628e-05,-5.6628e-05
16.678,100.0,4.5709e-05,4.5709e-05,-4.5709e-05
20.014,100.0,3.8319e-05,3.8319e-05,-3.8319e-05
23.349,100.0,3.2985e-05,3.2985e-05,-3.2985e-05
26.685,100.0,2.8954e-05,2.8954e-05,-2.8954e-05
30.021,100.0,2.5801e-05,2.5801e-05,-2.5801e-05
33.356,100.0,2.3267e-05,2.3267e-05,-2.3267e-05
66.713,100.0,2.9702e-05,2.9702e-05,-2.9702e-05
100.07,100.0,1.9847e-05,1.9847e-05,-1.9847e-05
133.43,100.0,1.4902e-05,1.4902e-05,-1.4902e-05
166.78,100.0,1.193e-05,1.193e-05,-1.193e-05
200.14,100.0,9.9459e-06,9.9459e-06,-9.9459e-06
233.49,100.0,8.5279e-06,8.5279e-06,-8.5279e-06
266.85,100.0,7.4637e-06,7.4637e-06,-7.4637e-06
300.21,100.0,6.6357e-06,6.6357e-06,-6.6357e-06
333.56,100.0,5.973e-06,5.973e-06,-5.973e-06
0.0066713,200.0,1.8284e-21,1.8276e-21,-1.8276e-21
0.010007,200.0,1.6167e-15,1.6053e-15,-1.6053e-15
0.013343,200.0,1.4233e-12,1.3823e-12,-1.3823e-12
0.016678,200.0,8.1184e-11,7.5877e-11,-7.5877e-11
0.020014,200.0,1.1931e-09,1.0621e-09,-1.0621e-09
0.023349,200.0,8.1139e-09,6.853e-09,-6.853e-09
0.026685,200.0,3.4127e-08,2.7363e-08,-2.7363e-08
0.030021,200.0,1.042e-07,7.9561e-08,-7.9561e-08
0.033356,200.0,2.5414e-07,1.8561e-07,-1.8561e-07
0.066713,200.0,1.3231e-05,7.5296e-06,-7.5296e-06
0.10007,200.0,4.6492e-05,2.3582e-05,-2.3582e-05
0.13343,200.0,8.6834e-05,3.9562e-05,-3.9562e-05
0.16678,200.0,0.00012917,5.2492e-05,-5.2492e-05
0.20014,200.0,0.00017261,6.2998e-05,-6.2998e-05
0.23349,200.0,0.00021652,7.2482e-05,-7.2482e-05
0.26685,200.0,0.00026005,8.2022e-05,-8.2022e-05
0.30021,200.0,0.00030231,9.2147e-05,-9.2147e-05
0.33356,200.0,0.00034254,0.00010296,-0.00010296
0.66713,200.0,0.00079208,0.0002326,-0.0002326
1.0007,200.0,0.00082731,0.00022176,-0.00022176
1.3343,200.0,0.00079966,0.0002066,-0.0002066
1.6678,200.0,0.00075474,0.00019139,-0.00019139
2.0014,200.0,0.00070708,0.00017751,-0.00017751
2.3349,200.0,0.00066152,0.00016519,-0.00016519
2.6685,200.0,0.0006196,0.00015433,-0.00015433
3.0021,200.0,0.0005816,0.00014475,-0.00014475
3.3356,200.0,0.00054732,0.00013625,-0.00013625
6.6713,200.0,0.00032231,0.00020469,-0.00020469
10.007,200.0,0.00024256,0.0001511,-0.0001511
13.343,200.0,0.00019385,0.00011987,-0.00011987
16.678,200.0,0.00016126,9.9364e-05,-9.9364e-05
20.014,200.0,0.00013799,8.4857e-05,-8.4857e-05
23.349,200.0,0.00012056,7.4049e-05,-7.4049e-05
26.685,200.0,0.00010703,6.5684e-05,-6.5684e-05
30.021,200.0,9.6217e-05,5.9017e-05,-5.9017e-05
33.356,200.0,8.7386e-05,5.358e-05,-5.358e-05
66.713,200.0,0.0,4.4124e-06,-4.4124e-06
100.07,200.0,0.0,4.4124e-06,-4.4124e-06
133.43,200.0,0.0,4.4124e-06,-4.4124e-06
166.78,200.0,0.0,4.4124e-06,-4.4124e-06
200.14,200.0,0.0,4.4124e-06,-4.4124e-06
233.49,200.0,0.0,4.4124e-06,-4.4124e-06
266.85,200.0,0.0,4.4124e-06,-4.4124e-06
300.21,200.0,0.0,4.4124e-06,-4.4124e-06
333.56,200.0,0.0,4.4124e-06,-4.4124e-06
0.0066713,300.0,2.1833e-28,1.8779e-28,-1.8779e-28
0.010007,300.0,5.8171e-20,4.4298e-20,-4.4298e-20
0.013343,300.0,9.2957e-16,6.5242e-16,-6.5242e-16
0.016678,300.0,3.0502e-13,2.0177e-13,-2.0177e-13
0.020014,300.0,1.4362e-11,9.0622e-12,-9.0622e-12
0.023349,300.0,2.2324e-10,1.3533e-10,-1.3533e-10
0.026685,300.0,1.7378e-09,1.0166e-09,-1.0166e-09
0.030021,300.0,8.5393e-09,4.834e-09,-4.834e-09
0.033356,300.0,3.043e-08,1.6702e-08,-1.6702e-08
0.066713,300.0,8.9676e-06,3.7923e-06,-3.7923e-06
0.10007,300.0,5.951e-05,2.0612e-05,-2.0612e-05
0.13343,300.0,0.00015495,4.5911e-05,-4.5911e-05
0.16678,300.0,0.00027775,7.2813e-05,-7.2813e-05
0.20014,300.0,0.00041184,9.8418e-05,-9.8418e-05
0.23349,300.0,0.00054616,0.00012217,-0.00012217
0.26685,300.0,0.00067382,0.00014426,-0.00014426
0.30021,300.0,0.00079099,0.00016494,-0.00016494
0.33356,300.0,0.00089593,0.00018434,-0.00018434
0.66713,300.0,0.0011852,0.00026818,-0.00026818
1.0007,300.0,0.0012934,0.0002753,-0.0002753
1.3343,300.0,0.0012664,0.00026213,-0.00026213
1.6678,300.0,0.0011987,0.0002443,-0.0002443
2.0014,300.0,0.001122,0.0002265,-0.0002265
2.3349,300.0,0.0010474,0.0002101,-0.0002101
2.6685,300.0,0.00097824,0.0001954,-0.0001954
3.0021,300.0,0.00091558,0.00018233,-0.00018233
3.3356,300.0,0.00085922,0.00017073,-0.00017073
6.6713,300.0,0.00038085,0.00023575,-0.00023575
10.007,300.0,0.00026651,0.00016551,-0.00016551
13.343,300.0,0.00020479,0.00012739,-0.00012739
16.678,300.0,0.00016623,0.00010351,-0.00010351
20.014,300.0,0.00013988,8.7155e-05,-8.7155e-05
23.349,300.0,0.00012073,7.5261e-05,-7.5261e-05
26.685,300.0,0.00010619,6.6221e-05,-6.6221e-05
30.021,300.0,9.4776e-05,5.9118e-05,-5.9118e-05
33.356,300.0,8.5575e-05,5.3391e-05,-5.3391e-05
66.713,300.0,1.5128e-05,1.5128e-05,-1.5128e-05
100.07,300.0,1.0144e-05,1.0144e-05,-1.0144e-05
133.43,300.0,7.63e-06,7.63e-06,-7.63e-06
166.78,300.0,6.1146e-06,6.1146e-06,-6.1146e-06
200.14,300.0,5.1014e-06,5.1014e-06,-5.1014e-06
233.49,300.0,4.3762e-06,4.3762e-06,-4.3762e-06
266.85,300.0,3.8316e-06,3.8316e-06,-3.8316e-06
300.21,300.0,3.4075e-06,3.4075e-06,-3.4075e-06
333.56,300.0,3.0679e-06,3.0679e-06,-3.0679e-06
0.0066713,400.0,1.0509e-22,1.0505e-22,-1.0505e-22
0.010007,400.0,2.5092e-16,2.4954e-16,-2.4954e-16
0.013343,400.0,3.6049e-13,3.5333e-13,-3.5333e-13
0.016678,400.0,2.7303e-11,2.613e-11,-2.613e-11
0.020014,400.0,4.8042e-10,4.4569e-10,-4.4569e-10
0.023349,400.0,3.6951e-09,3.3059e-09,-3.3059e-09
0.026685,400.0,1.7009e-08,1.4623e-08,-1.4623e-08
0.030021,400.0,5.5734e-08,4.5939e-08,-4.5939e-08
0.033356,400.0,1.4418e-07,1.1377e-07,-1.1377e-07
0.066713,400.0,1.1421e-05,5.9011e-06,-5.9011e-06
0.10007,400.0,5.7079e-05,2.1083e-05,-2.1083e-05
0.13343,400.0,0.00014189,4.0795e-05,-4.0795e-05
0.16678,400.0,0.00026133,6.2976e-05,-6.2976e-05
0.20014,400.0,0.00040811,8.7328e-05,-8.7328e-05
0.23349,400.0,0.00057449,0.00011379,-0.00011379
0.26685,400.0,0.0007531,0.00014226,-0.00014226
0.30021,400.0,0.00093733,0.00017262,-0.00017262
0.33356,400.0,0.0011216,0.00020459,-0.00020459
0.66713,400.0,0.0014698,0.00028791,-0.00028791
1.0007,400.0,0.0017425,0.00031449,-0.00031449
1.3343,400.0,0.001795,0.00031054,-0.00031054
1.6678,400.0,0.0017595,0.00029716,-0.00029716
2.0014,400.0,0.0016895,0.00028128,-0.00028128
2.3349,400.0,0.0016079,0.00026534,-0.00026534
2.6685,400.0,0.0015249,0.00025024,-0.00025024
3.0021,400.0,0.001445,0.00023626,-0.00023626
3.3356,400.0,0.0013698,0.00022346,-0.00022346
6.6713,400.0,0.0010523,0.00040729,-0.00040729
10.007,400.0,0.00075659,0.00029229,-0.00029229
13.343,400.0,0.00058952,0.00022763,-0.00022763
16.678,400.0,0.0004826,0.00018631,-0.00018631
20.014,400.0,0.00040841,0.00015766,-0.00015766
23.349,400.0,0.00035395,0.00013663,-0.00013663
26.685,400.0,0.00031228,0.00012055,-0.00012055
30.021,400.0,0.00027938,0.00010785,-0.00010785
33.356,400.0,0.00025275,9.7567e-05,-9.7567e-05
66.713,400.0,0.00010662,6.1704e-05,-6.1704e-05
100.07,400.0,7.163e-05,4.1456e-05,-4.1456e-05
133.43,400.0,5.3931e-05,3.1212e-05,-3.1212e-05
166.78,400.0,4.3245e-05,2.5028e-05,-2.5028e-05
200.14,400.0,3.6093e-05,2.0889e-05,-2.0889e-05
233.49,400.0,3.0971e-05,1.7925e-05,-1.7925e-05
266.85,400.0,2.7122e-05,1.5697e-05,-1.5697e-05
300.21,400.0,2.4124e-05,1.3962e-05,-1.3962e-05
333.56,400.0,2.1723e-05,1.2572e-05,-1.2572e-05
0.0066713,500.0,7.8189e-28,7.8189e-28,-7.8189e-28
0.010007,500.0,9.7725e-20,9.771e-20,-9.771e-20
0.013343,500.0,1.005e-15,1.0033e-15,-1.0033e-15
0.016678,500.0,2.4523e-13,2.4345e-13,-2.4345e-13
0.020014,500.0,9.3432e-12,9.1591e-12,-9.1591e-12
0.023349,500.0,1.244e-10,1.1937e-10,-1.1937e-10
0.026685,500.0,8.646e-10,8.0475e-10,-8.0475e-10
0.030021,500.0,3.9143e-09,3.5047e-09,-3.5047e-09
0.033356,500.0,1.3167e-08,1.1263e-08,-1.1263e-08
0.066713,500.0,3.8241e-06,1.9351e-06,-1.9351e-06
0.10007,500.0,3.0583e-05,1.1046e-05,-1.1046e-05
0.13343,500.0,9.3033e-05,2.747e-05,-2.747e-05
0.16678,500.0,0.000188,4.8433e-05,-4.8433e-05
0.20014,500.0,0.00030714,7.179e-05,-7.179e-05
0.23349,500.0,0.00044283,9.6729e-05,-9.6729e-05
0.26685,500.0,0.00058944,0.00012347,-0.00012347
0.30021,500.0,0.00074298,0.00015279,-0.00015279
0.33356,500.0,0.0009005,0.00018564,-0.00018564
0.66713,500.0,0.0015481,0.00026597,-0.00026597
1.0007,500.0,0.0019293,0.00029497,-0.00029497
1.3343,500.0,0.0020492,0.00029843,-0.00029843
1.6678,500.0,0.0020519,0.00029152,-0.00029152
2.0014,500.0,0.0020032,0.0002807,-0.0002807
2.3349,500.0,0.0019331,0.00026881,-0.00026881
2.6685,500.0,0.0018554,0.00025708,-0.00025708
3.0021,500.0,0.0017767,0.000246,-0.000246
3.3356,500.0,0.0017002,0.00023572,-0.00023572
6.6713,500.0,0.00082517,0.00035879,-0.00035879
10.007,500.0,0.00059905,0.00025982,-0.00025982
13.343,500.0,0.00046927,0.00020344,-0.00020344
16.678,500.0,0.00038547,0.00016712,-0.00016712
20.014,500.0,0.00032697,0.00014178,-0.00014178
23.349,500.0,0.00028385,0.0001231,-0.0001231
26.685,500.0,0.00025076,0.00010877,-0.00010877
30.021,500.0,0.00022457,9.7425e-05,-9.7425e-05
33.356,500.0,0.00020333,8.8221e-05,-8.8221e-05
66.713,500.0,1.8939e-05,1.8939e-05,-1.8939e-05
100.07,500.0,1.2876e-05,1.2876e-05,-1.2876e-05
133.43,500.0,9.7521e-06,9.7521e-06,-9.7521e-06
166.78,500.0,7.8477e-06,7.8477e-06,-7.8477e-06
200.14,500.0,6.5655e-06,6.5655e-06,-6.5655e-06
233.49,500.0,5.6433e-06,5.6433e-06,-5.6433e-06
266.85,500.0,4.9483e-06,4.9483e-06,-4.9483e-06
300.21,500.0,4.4057e-06,4.4057e-06,-4.4057e-06
333.56,500.0,3.9703e-06,3.9703e-06,-3.9703e-06
0.0066713,600.0,3.7736e-29,3.7736e-29,-3.7736e-29
0.010007,600.0,1.4014e-20,1.4014e-20,-1.4014e-20
0.013343,600.0,2.4811e-16,2.4807e-16,-2.4807e-16
0.016678,600.0,8.3526e-14,8.345e-14,-8.345e-14
0.020014,600.0,3.914e-12,3.9032e-12,-3.9032e-12
0.023349,600.0,5.9776e-11,5.9415e-11,-5.9415e-11
0.026685,600.0,4.5472e-10,4.4976e-10,-4.4976e-10
0.030021,600.0,2.179e-09,2.1414e-09,-2.1414e-09
0.033356,600.0,7.5698e-09,7.3801e-09,-7.3801e-09
0.066713,600.0,1.895e-06,1.5653e-06,-1.5653e-06
0.10007,600.0,1.3877e-05,8.0715e-06,-8.0715e-06
0.13343,600.0,4.5868e-05,1.8167e-05,-1.8167e-05
0.16678,600.0,0.00010409,3.1647e-05,-3.1647e-05
0.20014,600.0,0.00018728,4.9309e-05,-4.9309e-05
0.23349,600.0,0.00028944,7.0842e-05,-7.0842e-05
0.26685,600.0,0.00040354,9.5213e-05,-9.5213e-05
0.30021,600.0,0.00052341,0.00012145,-0.00012145
0.33356,600.0,0.00064423,0.00014886,-0.00014886
0.66713,600.0,0.0017423,0.00029905,-0.00029905
1.0007,600.0,0.0021749,0.00033853,-0.00033853
1.3343,600.0,0.0023084,0.00034453,-0.00034453
1.6678,600.0,0.0023054,0.00033749,-0.00033749
2.0014,600.0,0.0022417,0.00032529,-0.00032529
2.3349,600.0,0.0021527,0.00031127,-0.00031127
2.6685,600.0,0.0020553,0.00029694,-0.00029694
3.0021,600.0,0.0019575,0.00028301,-0.00028301
3.3356,600.0,0.0018634,0.00026977,-0.00026977
6.6713,600.0,0.0018187,0.00050437,-0.00050437
10.007,600.0,0.0013258,0.00036488,-0.00036488
13.343,600.0,0.0010414,0.00028552,-0.00028552
16.678,600.0,0.00085709,0.00023445,-0.00023445
20.014,600.0,0.00072807,0.00019887,-0.00019887
23.349,600.0,0.00063275,0.00017266,-0.00017266
26.685,600.0,0.00055948,0.00015255,-0.00015255
30.021,600.0,0.0005014,0.00013664,-0.00013664
33.356,600.0,0.00045424,0.00012374,-0.00012374
66.713,600.0,0.00023931,0.00010742,-0.00010742
100.07,600.0,0.00016072,7.2095e-05,-7.2095e-05
133.43,600.0,0.00012099,5.4253e-05,-5.4253e-05
166.78,600.0,9.7006e-05,4.349e-05,-4.349e-05
200.14,600.0,8.0958e-05,3.6291e-05,-3.6291e-05
233.49,600.0,6.9466e-05,3.1136e-05,-3.1136e-05
266.85,600.0,6.0831e-05,2.7264e-05,-2.7264e-05
300.21,600.0,5.4106e-05,2.4248e-05,-2.4248e-05
333.56,600.0,4.8719e-05,2.1833e-05,-2.1833e-05
0.0066713,700.0,1.306e-37,1.3051e-37,-1.3051e-37
0.010007,700.0,3.8819e-26,3.8512e-26,-3.8512e-26
0.013343,700.0,1.9769e-20,1.9222e-20,-1.9222e-20
0.016678,700.0,5.0974e-17,4.799e-17,-4.799e-17
0.020014,700.0,9.4586e-15,8.5545e-15,-8.5545e-15
0.023349,700.0,3.9204e-13,3.3937e-13,-3.3937e-13
0.026685,700.0,6.3815e-12,5.2828e-12,-5.2828e-12
0.030021,700.0,5.5772e-11,4.4184e-11,-4.4184e-11
0.033356,700.0,3.1564e-10,2.3961e-10,-2.3961e-10
0.066713,700.0,8.0068e-07,4.1827e-07,-4.1827e-07
0.10007,700.0,1.1837e-05,4.6499e-06,-4.6499e-06
0.13343,700.0,4.7206e-05,1.5364e-05,-1.5364e-05
0.16678,700.0,0.00010957,3.1576e-05,-3.1576e-05
0.20014,700.0,0.00019246,5.1224e-05,-5.1224e-05
0.23349,700.0,0.00028706,7.2594e-05,-7.2594e-05
0.26685,700.0,0.00038568,9.451e-05,-9.451e-05
0.30021,700.0,0.00048273,0.00011618,-0.00011618
0.33356,700.0,0.00057463,0.00013707,-0.00013707
0.66713,700.0,0.0016786,0.00041346,-0.00041346
1.0007,700.0,0.0021907,0.00046738,-0.00046738
1.3343,700.0,0.00241,0.00047752,-0.00047752
1.6678,700.0,0.0024779,0.00047117,-0.00047117
2.0014,700.0,0.0024693,0.00045799,-0.00045799
2.3349,700.0,0.0024227,0.00044226,-0.00044226
2.6685,700.0,0.0023578,0.0004261,-0.0004261
3.0021,700.0,0.0022851,0.00041057,-0.00041057
3.3356,700.0,0.0022099,0.00039612,-0.00039612
