#: table_doi: 10.17182/hepdata.95354.v2/t31
#: name: chargino+chargino acceptances (higgsino LSP, 2018A)
#: description: Signal acceptance times efficiency ($A\times\epsilon$) for each of the generated chargino masses and lifetimes for $\mathrm{p}\mathrm{p} \rightarrow \widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events, in the case of a purely higgsino neutralino LSP.  The denominator for the acceptance is the total number of $\widetilde{\chi}^\pm_{1} \widetilde{\chi}^\mp_{1}$ events generated, while the numerator is the number of those events that are selected by the signal selection after being processed with the same reconstruction software used on the data. These $A\times\epsilon$ values correspond to the conditions simulated for the 2018A data-taking period. The uncertainties are only the statistical uncertainties resulting from the sizes of the generated samples.
#: data_file: chargino+chargino_acceptances_(higgsino_lsp,_2018a).yaml
Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 4$),1 s.d. +,1 s.d. -
33.356,900.0,0.0040698,0.0040698,-0.0040698
66.713,900.0,0.00027184,0.00010569,-0.00010569
100.07,900.0,0.00019286,7.4094e-05,-7.4094e-05
133.43,900.0,0.00015043,5.4594e-05,-5.4594e-05
166.78,900.0,0.00012599,4.2803e-05,-4.2803e-05
200.14,900.0,0.00011086,3.5523e-05,-3.5523e-05
233.49,900.0,0.00010098,3.0878e-05,-3.0878e-05
266.85,900.0,9.4269e-05,2.7856e-05,-2.7856e-05
300.21,900.0,8.9549e-05,2.5923e-05,-2.5923e-05
333.56,900.0,0.00024385,0.00024385,-0.00024385

Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} = 5$),1 s.d. +,1 s.d. -
0.0066713,100.0,2.5145e-17,2.5138e-17,-2.5138e-17
0.010007,100.0,5.0789e-13,4.9966e-13,-4.9966e-13
0.013343,100.0,7.3364e-11,6.5022e-11,-6.5022e-11
0.016678,100.0,1.6653e-09,1.208e-09,-1.208e-09
0.020014,100.0,1.5176e-08,9.5771e-09,-9.5771e-09
0.023349,100.0,7.8401e-08,4.8474e-08,-4.8474e-08
0.026685,100.0,2.7423e-07,1.7417e-07,-1.7417e-07
0.030021,100.0,7.2729e-07,4.759e-07,-4.759e-07
0.033356,100.0,1.5781e-06,1.0559e-06,-1.0559e-06
0.066713,100.0,4.084e-05,2.6979e-05,-2.6979e-05
0.10007,100.0,0.00010331,5.925e-05,-5.925e-05
0.13343,100.0,0.00016585,7.812e-05,-7.812e-05
0.16678,100.0,0.00023179,8.9047e-05,-8.9047e-05
0.20014,100.0,0.00030032,9.8241e-05,-9.8241e-05
0.23349,100.0,0.00036673,0.00010812,-0.00010812
0.26685,100.0,0.00042685,0.00011854,-0.00011854
0.30021,100.0,0.00047842,0.00012865,-0.00012865
0.33356,100.0,0.0014751,0.0014751,-0.0014751
0.66713,100.0,0.00062554,0.00026142,-0.00026142
1.0007,100.0,0.00053805,0.00020803,-0.00020803
1.3343,100.0,0.00045776,0.00016716,-0.00016716
1.6678,100.0,0.00039704,0.00013921,-0.00013921
2.0014,100.0,0.00035119,0.00011993,-0.00011993
2.3349,100.0,0.00031561,0.00010619,-0.00010619
2.6685,100.0,0.00028719,9.5933e-05,-9.5933e-05
3.0021,100.0,0.00026389,8.7933e-05,-8.7933e-05
3.3356,100.0,0.00069212,0.00069212,-0.00069212
6.6713,100.0,5.3165e-05,5.3146e-05,-5.3146e-05
10.007,100.0,6.3726e-05,6.3103e-05,-6.3103e-05
13.343,100.0,6.1385e-05,5.8071e-05,-5.8071e-05
16.678,100.0,5.8949e-05,5.0238e-05,-5.0238e-05
20.014,100.0,5.9571e-05,4.3514e-05,-4.3514e-05
23.349,100.0,6.3046e-05,3.9154e-05,-3.9154e-05
26.685,100.0,6.831e-05,3.7517e-05,-3.7517e-05
30.021,100.0,7.4313e-05,3.832e-05,-3.832e-05
33.356,100.0,0.00022738,0.00022738,-0.00022738
66.713,100.0,0.0,3.8543e-06,-3.8543e-06
100.07,100.0,0.0,3.8543e-06,-3.8543e-06
133.43,100.0,0.0,3.8543e-06,-3.8543e-06
166.78,100.0,0.0,3.8543e-06,-3.8543e-06
200.14,100.0,0.0,3.8543e-06,-3.8543e-06
233.49,100.0,0.0,3.8543e-06,-3.8543e-06
266.85,100.0,0.0,3.8543e-06,-3.8543e-06
300.21,100.0,0.0,3.8543e-06,-3.8543e-06
333.56,100.0,0.0,3.8543e-06,-3.8543e-06
0.0066713,200.0,5.6783e-21,5.6781e-21,-5.6781e-21
0.010007,200.0,2.4684e-15,2.4625e-15,-2.4625e-15
0.013343,200.0,1.517e-12,1.4897e-12,-1.4897e-12
0.016678,200.0,7.0616e-11,6.6144e-11,-6.6144e-11
0.020014,200.0,9.4011e-10,8.0457e-10,-8.0457e-10
0.023349,200.0,6.2685e-09,4.7263e-09,-4.7263e-09
0.026685,200.0,2.7322e-08,1.7895e-08,-1.7895e-08
0.030021,200.0,8.9392e-08,5.1393e-08,-5.1393e-08
0.033356,200.0,2.3766e-07,1.2294e-07,-1.2294e-07
0.066713,200.0,2.7093e-05,9.0159e-06,-9.0159e-06
0.10007,200.0,0.00014896,3.6341e-05,-3.6341e-05
0.13343,200.0,0.0003563,7.0781e-05,-7.0781e-05
0.16678,200.0,0.00059617,0.00010544,-0.00010544
0.20014,200.0,0.00082769,0.00013722,-0.00013722
0.23349,200.0,0.0010313,0.00016461,-0.00016461
0.26685,200.0,0.0012014,0.00018732,-0.00018732
0.30021,200.0,0.0013393,0.00020588,-0.00020588
0.33356,200.0,0.0041035,0.0041035,-0.0041035
0.66713,200.0,0.002173,0.00054914,-0.00054914
1.0007,200.0,0.0022248,0.00048854,-0.00048854
1.3343,200.0,0.002065,0.00041374,-0.00041374
1.6678,200.0,0.0018758,0.00035278,-0.00035278
2.0014,200.0,0.0017002,0.00030627,-0.00030627
2.3349,200.0,0.0015463,0.00027077,-0.00027077
2.6685,200.0,0.001413,0.00024309,-0.00024309
3.0021,200.0,0.0012975,0.00022096,-0.00022096
3.3356,200.0,0.0033908,0.0033908,-0.0033908
6.6713,200.0,0.0010479,0.00043161,-0.00043161
10.007,200.0,0.00077688,0.00031108,-0.00031108
13.343,200.0,0.00059176,0.00023729,-0.00023729
16.678,200.0,0.00046576,0.00018813,-0.00018813
20.014,200.0,0.00037736,0.00015368,-0.00015368
23.349,200.0,0.00031324,0.0001286,-0.0001286
26.685,200.0,0.00026528,0.00010977,-0.00010977
30.021,200.0,0.00022844,9.5276e-05,-9.5276e-05
33.356,200.0,0.00056506,0.00056506,-0.00056506
66.713,200.0,5.6303e-05,4.2921e-05,-4.2921e-05
100.07,200.0,4.3038e-05,3.1009e-05,-3.1009e-05
133.43,200.0,3.3928e-05,2.4131e-05,-2.4131e-05
166.78,200.0,2.7456e-05,1.9482e-05,-1.9482e-05
200.14,200.0,2.2754e-05,1.6168e-05,-1.6168e-05
233.49,200.0,1.9248e-05,1.3721e-05,-1.3721e-05
266.85,200.0,1.6568e-05,1.1862e-05,-1.1862e-05
300.21,200.0,1.4472e-05,1.0414e-05,-1.0414e-05
333.56,200.0,3.6251e-05,3.6251e-05,-3.6251e-05
0.0066713,300.0,5.5898e-24,4.6987e-24,-4.6987e-24
0.010007,300.0,2.4865e-17,1.5534e-17,-1.5534e-17
0.013343,300.0,6.5627e-14,3.7831e-14,-3.7831e-14
0.016678,300.0,7.9316e-12,4.3924e-12,-4.3924e-12
0.020014,300.0,1.9743e-10,1.0495e-10,-1.0495e-10
0.023349,300.0,1.9688e-09,1.0061e-09,-1.0061e-09
0.026685,300.0,1.1046e-08,5.4435e-09,-5.4435e-09
0.030021,300.0,4.2226e-08,2.0115e-08,-2.0115e-08
0.033356,300.0,1.2349e-07,5.6931e-08,-5.6931e-08
0.066713,300.0,1.7286e-05,5.6542e-06,-5.6542e-06
0.10007,300.0,0.00010235,2.65e-05,-2.65e-05
0.13343,300.0,0.00025824,5.8032e-05,-5.8032e-05
0.16678,300.0,0.00045653,9.1736e-05,-9.1736e-05
0.20014,300.0,0.00067474,0.0001232,-0.0001232
0.23349,300.0,0.00089967,0.00015188,-0.00015188
0.26685,300.0,0.0011234,0.00017885,-0.00017885
0.30021,300.0,0.0013411,0.00020544,-0.00020544
0.33356,300.0,0.0043893,0.0043893,-0.0043893
0.66713,300.0,0.002349,0.00040828,-0.00040828
1.0007,300.0,0.0027973,0.0004339,-0.0004339
1.3343,300.0,0.0028585,0.00041313,-0.00041313
1.6678,300.0,0.002772,0.00038214,-0.00038214
2.0014,300.0,0.0026365,0.0003514,-0.0003514
2.3349,300.0,0.0024926,0.00032393,-0.00032393
2.6685,300.0,0.0023561,0.00030058,-0.00030058
3.0021,300.0,0.0022318,0.00028148,-0.00028148
3.3356,300.0,0.0060051,0.0060051,-0.0060051
6.6713,300.0,0.00063661,0.00027255,-0.00027255
10.007,300.0,0.00054079,0.00021226,-0.00021226
13.343,300.0,0.00047283,0.00017692,-0.00017692
16.678,300.0,0.00042164,0.00015137,-0.00015137
20.014,300.0,0.00038211,0.00013263,-0.00013263
23.349,300.0,0.00035024,0.00011899,-0.00011899
26.685,300.0,0.00032344,0.00010896,-0.00010896
30.021,300.0,0.00030019,0.00010131,-0.00010131
33.356,300.0,0.00079193,0.00079193,-0.00079193
66.713,300.0,6.561e-05,4.5804e-05,-4.5804e-05
100.07,300.0,5.2383e-05,3.516e-05,-3.516e-05
133.43,300.0,4.305e-05,2.672e-05,-2.672e-05
166.78,300.0,3.6575e-05,2.1052e-05,-2.1052e-05
200.14,300.0,3.1765e-05,1.7275e-05,-1.7275e-05
233.49,300.0,2.7979e-05,1.4667e-05,-1.4667e-05
266.85,300.0,2.4887e-05,1.2772e-05,-1.2772e-05
300.21,300.0,2.2303e-05,1.1324e-05,-1.1324e-05
333.56,300.0,5.6963e-05,5.6963e-05,-5.6963e-05
0.0066713,400.0,5.2191e-23,5.2191e-23,-5.2191e-23
0.010007,400.0,1.2719e-16,1.2719e-16,-1.2719e-16
0.013343,400.0,1.824e-13,1.8239e-13,-1.8239e-13
0.016678,400.0,1.3586e-11,1.3583e-11,-1.3583e-11
0.020014,400.0,2.3279e-10,2.3249e-10,-2.3249e-10
0.023349,400.0,1.7332e-09,1.7259e-09,-1.7259e-09
0.026685,400.0,7.705e-09,7.6246e-09,-7.6246e-09
0.030021,400.0,2.4406e-08,2.3879e-08,-2.3879e-08
0.033356,400.0,6.1277e-08,5.8871e-08,-5.8871e-08
0.066713,400.0,5.7644e-06,2.9556e-06,-2.9556e-06
0.10007,400.0,4.477e-05,1.3406e-05,-1.3406e-05
0.13343,400.0,0.00014445,3.381e-05,-3.381e-05
0.16678,400.0,0.00030456,6.0822e-05,-6.0822e-05
0.20014,400.0,0.00050831,9.1258e-05,-9.1258e-05
0.23349,400.0,0.00073599,0.00012342,-0.00012342
0.26685,400.0,0.00097117,0.00015626,-0.00015626
0.30021,400.0,0.0012021,0.00018901,-0.00018901
0.33356,400.0,0.0040256,0.0040256,-0.0040256
0.66713,400.0,0.0035431,0.00065,-0.00065
1.0007,400.0,0.003835,0.00058852,-0.00058852
1.3343,400.0,0.0037403,0.00051912,-0.00051912
1.6678,400.0,0.0035448,0.00046152,-0.00046152
2.0014,400.0,0.0033307,0.00041558,-0.00041558
2.3349,400.0,0.0031219,0.00037892,-0.00037892
2.6685,400.0,0.0029256,0.00034922,-0.00034922
3.0021,400.0,0.0027435,0.00032459,-0.00032459
3.3356,400.0,0.0072954,0.0072954,-0.0072954
6.6713,400.0,0.0005935,0.00035803,-0.00035803
10.007,400.0,0.00046476,0.00026984,-0.00026984
13.343,400.0,0.00038096,0.00020385,-0.00020385
16.678,400.0,0.00032601,0.00016089,-0.00016089
20.014,400.0,0.00028663,0.00013253,-0.00013253
23.349,400.0,0.00025612,0.0001129,-0.0001129
26.685,400.0,0.0002312,9.8563e-05,-9.8563e-05
30.021,400.0,0.00021019,8.7568e-05,-8.7568e-05
33.356,400.0,0.00054414,0.00054414,-0.00054414
66.713,400.0,0.00021704,8.7766e-05,-8.7766e-05
100.07,400.0,0.00016248,6.4192e-05,-6.4192e-05
133.43,400.0,0.00012572,4.8795e-05,-4.8795e-05
166.78,400.0,0.00010125,3.8514e-05,-3.8514e-05
200.14,400.0,8.4478e-05,3.1495e-05,-3.1495e-05
233.49,400.0,7.2461e-05,2.6588e-05,-2.6588e-05
266.85,400.0,6.3468e-05,2.3068e-05,-2.3068e-05
300.21,400.0,5.6471e-05,2.0465e-05,-2.0465e-05
333.56,400.0,0.00014403,0.00014403,-0.00014403
0.0066713,500.0,1.6509e-28,1.6079e-28,-1.6079e-28
0.010007,500.0,2.7353e-20,2.5761e-20,-2.5761e-20
0.013343,500.0,3.3168e-16,3e-16,-3e-16
0.016678,500.0,9.1378e-14,7.8674e-14,-7.8674e-14
0.020014,500.0,3.8449e-12,3.1286e-12,-3.1286e-12
0.023349,500.0,5.5671e-11,4.2644e-11,-4.2644e-11
0.026685,500.0,4.1537e-10,2.9922e-10,-2.9922e-10
0.030021,500.0,1.9962e-09,1.3534e-09,-1.3534e-09
0.033356,500.0,7.0605e-09,4.5136e-09,-4.5136e-09
0.066713,500.0,2.7789e-06,1.0571e-06,-1.0571e-06
0.10007,500.0,2.9115e-05,7.4288e-06,-7.4288e-06
0.13343,500.0,0.0001087,2.2334e-05,-2.2334e-05
0.16678,500.0,0.0002502,4.5797e-05,-4.5797e-05
0.20014,500.0,0.00044224,7.5266e-05,-7.5266e-05
0.23349,500.0,0.00066769,0.00010811,-0.00010811
0.26685,500.0,0.00091094,0.0001428,-0.0001428
0.30021,500.0,0.0011596,0.00017876,-0.00017876
0.33356,500.0,0.0039771,0.0039771,-0.0039771
0.66713,500.0,0.0028648,0.00042096,-0.00042096
1.0007,500.0,0.0036233,0.00046894,-0.00046894
1.3343,500.0,0.0038529,0.00046242,-0.00046242
1.6678,500.0,0.0038446,0.0004399,-0.0004399
2.0014,500.0,0.0037352,0.00041364,-0.00041364
2.3349,500.0,0.0035861,0.00038826,-0.00038826
2.6685,500.0,0.0034245,0.00036559,-0.00036559
3.0021,500.0,0.0032625,0.00034606,-0.00034606
3.3356,500.0,0.0087961,0.0087961,-0.0087961
6.6713,500.0,0.0016484,0.00048177,-0.00048177
10.007,500.0,0.0013943,0.00037154,-0.00037154
13.343,500.0,0.0012327,0.00030486,-0.00030486
16.678,500.0,0.0011191,0.00026227,-0.00026227
20.014,500.0,0.0010324,0.00023325,-0.00023325
23.349,500.0,0.00096188,0.00021238,-0.00021238
26.685,500.0,0.00090181,0.00019663,-0.00019663
30.021,500.0,0.00084894,0.00018424,-0.00018424
33.356,500.0,0.0022699,0.0022699,-0.0022699
66.713,500.0,0.00023528,9.8783e-05,-9.8783e-05
100.07,500.0,0.00017111,6.7921e-05,-6.7921e-05
133.43,500.0,0.0001321,5.0135e-05,-5.0135e-05
166.78,500.0,0.00010707,3.9054e-05,-3.9054e-05
200.14,500.0,9.0189e-05,3.1699e-05,-3.1699e-05
233.49,500.0,7.8197e-05,2.6615e-05,-2.6615e-05
266.85,500.0,6.9246e-05,2.2997e-05,-2.2997e-05
300.21,500.0,6.2263e-05,2.0349e-05,-2.0349e-05
333.56,500.0,0.00016035,0.00016035,-0.00016035
0.0066713,600.0,1.1945e-33,1.1462e-33,-1.1462e-33
0.010007,600.0,1.2076e-23,1.0631e-23,-1.0631e-23
0.013343,600.0,1.1859e-18,9.5984e-19,-9.5984e-19
0.016678,600.0,1.1704e-15,8.7739e-16,-8.7739e-16
0.020014,600.0,1.1788e-13,8.1522e-14,-8.1522e-14
0.023349,600.0,3.2607e-12,2.0704e-12,-2.0704e-12
0.026685,600.0,4.0348e-11,2.3639e-11,-2.3639e-11
0.030021,600.0,2.9145e-10,1.5984e-10,-1.5984e-10
0.033356,600.0,1.4392e-09,7.5152e-10,-7.5152e-10
0.066713,600.0,2.2905e-06,9.0875e-07,-9.0875e-07
0.10007,600.0,2.9872e-05,8.7137e-06,-8.7137e-06
0.13343,600.0,0.00011359,2.6271e-05,-2.6271e-05
0.16678,600.0,0.00025877,5.1521e-05,-5.1521e-05
0.20014,600.0,0.00045194,8.1836e-05,-8.1836e-05
0.23349,600.0,0.00067568,0.00011498,-0.00011498
0.26685,600.0,0.00091527,0.00014953,-0.00014953
0.30021,600.0,0.0011595,0.00018501,-0.00018501
0.33356,600.0,0.003966,0.003966,-0.003966
0.66713,600.0,0.0030389,0.00055407,-0.00055407
1.0007,600.0,0.0039838,0.00055884,-0.00055884
1.3343,600.0,0.0043442,0.00053147,-0.00053147
1.6678,600.0,0.0044038,0.000499,-0.000499
2.0014,600.0,0.0043167,0.00046732,-0.00046732
2.3349,600.0,0.0041628,0.0004381,-0.0004381
2.6685,600.0,0.0039827,0.00041189,-0.00041189
3.0021,600.0,0.0037965,0.00038884,-0.00038884
3.3356,600.0,0.010236,0.010236,-0.010236
6.6713,600.0,0.0018111,0.00069799,-0.00069799
10.007,600.0,0.0012583,0.00043559,-0.00043559
13.343,600.0,0.00095181,0.00030467,-0.00030467
16.678,600.0,0.00075964,0.00023025,-0.00023025
20.014,600.0,0.00062803,0.00018367,-0.00018367
23.349,600.0,0.00053227,0.00015225,-0.00015225
26.685,600.0,0.00045958,0.00012976,-0.00012976
30.021,600.0,0.00040263,0.0001129,-0.0001129
33.356,600.0,0.001011,0.001011,-0.001011
66.713,600.0,0.00028806,0.0001201,-0.0001201
100.07,600.0,0.00020042,7.7218e-05,-7.7218e-05
133.43,600.0,0.00015478,5.5745e-05,-5.5745e-05
166.78,600.0,0.00012743,4.3606e-05,-4.3606e-05
200.14,600.0,0.00010966,3.5987e-05,-3.5987e-05
233.49,600.0,9.7455e-05,3.0888e-05,-3.0888e-05
266.85,600.0,8.86e-05,2.738e-05,-2.738e-05
300.21,600.0,8.1829e-05,2.4943e-05,-2.4943e-05
333.56,600.0,0.00021636,0.00021636,-0.00021636
0.0066713,700.0,9.732e-36,5.7898e-36,-5.7898e-36
0.010007,700.0,1.4928e-24,8.003e-25,-8.003e-25
0.013343,700.0,5.6135e-19,3.0145e-19,-3.0145e-19
0.016678,700.0,1.16e-15,6.2399e-16,-6.2399e-16
0.020014,700.0,1.7853e-13,9.5854e-14,-9.5854e-14
0.023349,700.0,6.2722e-12,3.3494e-12,-3.3494e-12
0.026685,700.0,8.8013e-11,4.66e-11,-4.66e-11
0.030021,700.0,6.7248e-10,3.5211e-10,-3.5211e-10
0.033356,700.0,3.3674e-09,1.74e-09,-1.74e-09
0.066713,700.0,3.7396e-06,1.5915e-06,-1.5915e-06
0.10007,700.0,3.6143e-05,1.2105e-05,-1.2105e-05
0.13343,700.0,0.00011641,3.1216e-05,-3.1216e-05
0.16678,700.0,0.00024552,5.4671e-05,-5.4671e-05
0.20014,700.0,0.00041994,8.0582e-05,-8.0582e-05
0.23349,700.0,0.00063539,0.00010917,-0.00010917
0.26685,700.0,0.00088582,0.00014172,-0.00014172
0.30021,700.0,0.001163,0.00017951,-0.00017951
0.33356,700.0,0.0041283,0.0041283,-0.0041283
0.66713,700.0,0.0042548,0.00068387,-0.00068387
1.0007,700.0,0.0051797,0.00064171,-0.00064171
1.3343,700.0,0.0054398,0.00058887,-0.00058887
1.6678,700.0,0.0054053,0.00054075,-0.00054075
2.0014,700.0,0.005248,0.00049949,-0.00049949
2.3349,700.0,0.0050458,0.00046491,-0.00046491
2.6685,700.0,0.0048333,0.00043636,-0.00043636
3.0021,700.0,0.004625,0.00041318,-0.00041318
3.3356,700.0,0.012538,0.012538,-0.012538
6.6713,700.0,0.0020174,0.00058555,-0.00058555
10.007,700.0,0.0015887,0.00044143,-0.00044143
13.343,700.0,0.0013007,0.00034555,-0.00034555
16.678,700.0,0.0011,0.00028209,-0.00028209
20.014,700.0,0.0009543,0.00023823,-0.00023823
23.349,700.0,0.00084549,0.0002067,-0.0002067
26.685,700.0,0.0007624,0.00018362,-0.00018362
30.021,700.0,0.0006975,0.00016689,-0.00016689
33.356,700.0,0.0018287,0.0018287,-0.0018287
66.713,700.0,0.00013221,5.7988e-05,-5.7988e-05
100.07,700.0,0.00011516,4.348e-05,-4.348e-05
133.43,700.0,0.00011028,3.7178e-05,-3.7178e-05
166.78,700.0,0.00010739,3.3476e-05,-3.3476e-05
200.14,700.0,0.00010403,3.0954e-05,-3.0954e-05
233.49,700.0,9.9839e-05,2.9032e-05,-2.9032e-05
266.85,700.0,9.5046e-05,2.7415e-05,-2.7415e-05
300.21,700.0,8.9948e-05,2.5954e-05,-2.5954e-05
333.56,700.0,0.00024016,0.00024016,-0.00024016
0.0066713,800.0,1.7299e-32,1.7199e-32,-1.7199e-32
0.010007,800.0,7.4053e-23,6.8424e-23,-6.8424e-23
0.013343,800.0,5.2533e-18,4.1064e-18,-4.1064e-18
0.016678,800.0,4.6615e-15,3.2095e-15,-3.2095e-15
0.020014,800.0,4.4493e-13,2.9648e-13,-2.9648e-13
0.023349,800.0,1.1559e-11,7.7969e-12,-7.7969e-12
0.026685,800.0,1.3159e-10,9.0648e-11,-9.0648e-11
0.030021,800.0,8.608e-10,6.038e-10,-6.038e-10
0.033356,800.0,3.8165e-09,2.7122e-09,-2.7122e-09
0.066713,800.0,2.3261e-06,1.5952e-06,-1.5952e-06
0.10007,800.0,1.7414e-05,9.717e-06,-9.717e-06
0.13343,800.0,5.2249e-05,2.1166e-05,-2.1166e-05
0.16678,800.0,0.0001142,3.3459e-05,-3.3459e-05
0.20014,800.0,0.00021032,4.8568e-05,-4.8568e-05
0.23349,800.0,0.00034348,6.9201e-05,-6.9201e-05
0.26685,800.0,0.00051128,9.6897e-05,-9.6897e-05
0.30021,800.0,0.00070716,0.00013196,-0.00013196
0.33356,800.0,0.0026125,0.0026125,-0.0026125
0.66713,800.0,0.0038839,0.00056591,-0.00056591
1.0007,800.0,0.0050989,0.00060171,-0.00060171
1.3343,800.0,0.0055685,0.00058219,-0.00058219
1.6678,800.0,0.0056871,0.00054964,-0.00054964
2.0014,800.0,0.005638,0.00051683,-0.00051683
2.3349,800.0,0.0055051,0.00048739,-0.00048739
2.6685,800.0,0.00533,0.00046181,-0.00046181
3.0021,800.0,0.0051352,0.00043958,-0.00043958
3.3356,800.0,0.013974,0.013974,-0.013974
6.6713,800.0,0.0018365,0.00063951,-0.00063951
10.007,800.0,0.0015857,0.00047042,-0.00047042
13.343,800.0,0.0013756,0.00036834,-0.00036834
16.678,800.0,0.0011992,0.00030279,-0.00030279
20.014,800.0,0.0010536,0.00025659,-0.00025659
23.349,800.0,0.00093603,0.00022198,-0.00022198
26.685,800.0,0.00084246,0.00019548,-0.00019548
30.021,800.0,0.00076865,0.00017567,-0.00017567
33.356,800.0,0.0020124,0.0020124,-0.0020124
66.713,800.0,0.00048975,0.00013617,-0.00013617
100.07,800.0,0.00034035,8.9853e-05,-8.9853e-05
133.43,800.0,0.00026042,6.7296e-05,-6.7296e-05
166.78,800.0,0.00021014,5.3664e-05,-5.3664e-05
200.14,800.0,0.00017586,4.451e-05,-4.451e-05
233.49,800.0,0.00015123,3.7992e-05,-3.7992e-05
266.85,800.0,0.00013284,3.3183e-05,-3.3183e-05
300.21,800.0,0.00011864,2.9555e-05,-2.9555e-05
333.56,800.0,0.00030406,0.00030406,-0.00030406
0.0066713,900.0,4.1016e-30,4.1015e-30,-4.1015e-30
0.010007,900.0,2.9142e-21,2.9112e-21,-2.9112e-21
0.013343,900.0,7.1726e-17,7.1244e-17,-7.1244e-17
0.016678,900.0,2.9743e-14,2.9112e-14,-2.9112e-14
0.020014,900.0,1.626e-12,1.5508e-12,-1.5508e-12
0.023349,900.0,2.8206e-11,2.593e-11,-2.593e-11
0.026685,900.0,2.4025e-10,2.1093e-10,-2.1093e-10
0.030021,900.0,1.2782e-09,1.0644e-09,-1.0644e-09
0.033356,900.0,4.9018e-09,3.8539e-09,-3.8539e-09
0.066713,900.0,2.5923e-06,1.1905e-06,-1.1905e-06
0.10007,900.0,2.5983e-05,8.5059e-06,-8.5059e-06
0.13343,900.0,9.2742e-05,2.3436e-05,-2.3436e-05
0.16678,900.0,0.00021275,4.4332e-05,-4.4332e-05
0.20014,900.0,0.00038535,7.0199e-05,-7.0199e-05
0.23349,900.0,0.00060494,0.0001009,-0.0001009
0.26685,900.0,0.00086332,0.00013679,-0.00013679
0.30021,900.0,0.0011508,0.00017816,-0.00017816
0.33356,900.0,0.0041272,0.0041272,-0.0041272
0.66713,900.0,0.0025572,0.00035177,-0.00035177
1.0007,900.0,0.0038899,0.00044258,-0.00044258
1.3343,900.0,0.0046195,0.00047208,-0.00047208
1.6678,900.0,0.0049664,0.00047577,-0.00047577
2.0014,900.0,0.005091,0.00046804,-0.00046804
2.3349,900.0,0.0050879,0.00045543,-0.00045543
2.6685,900.0,0.0050112,0.00044107,-0.00044107
3.0021,900.0,0.0048924,0.00042646,-0.00042646
3.3356,900.0,0.013455,0.013455,-0.013455
6.6713,900.0,0.0039055,0.00096865,-0.00096865
10.007,900.0,0.0029854,0.00064002,-0.00064002
13.343,900.0,0.0024434,0.00047777,-0.00047777
16.678,900.0,0.0020792,0.00038478,-0.00038478
20.014,900.0,0.0018107,0.00032492,-0.00032492
23.349,900.0,0.0016009,0.00028273,-0.00028273
26.685,900.0,0.0014308,0.0002509,-0.0002509
30.021,900.0,0.0012896,0.0002257,-0.0002257
33.356,900.0,0.0033151,0.0033151,-0.0033151
66.713,900.0,0.00031558,0.00013141,-0.00013141
100.07,900.0,0.00020184,7.8183e-05,-7.8183e-05
133.43,900.0,0.00014924,5.4884e-05,-5.4884e-05
166.78,900.0,0.00012037,4.2281e-05,-4.2281e-05
200.14,900.0,0.00010259,3.4712e-05,-3.4712e-05
233.49,900.0,9.052e-05,2.9905e-05,-2.9905e-05
266.85,900.0,8.1604e-05,2.6705e-05,-2.6705e-05
300.21,900.0,7.4567e-05,2.445e-05,-2.445e-05
333.56,900.0,0.00019471,0.00019471,-0.00019471

Chargino lifetime [ns],Chargino mass [GeV],$A\times\epsilon$ ($n_{\text{lay}} \geq 6$),1 s.d. +,1 s.d. -
0.0066713,100.0,6.3653e-21,6.2633e-21,-6.2633e-21
0.010007,100.0,9.7647e-15,9.0973e-15,-9.0973e-15
0.013343,100.0,1.0759e-11,9.3202e-12,-9.3202e-12
0.016678,100.0,6.7441e-10,5.4579e-10,-5.4579e-10
0.020014,100.0,1.0179e-08,7.7951e-09,-7.7951e-09
0.023349,100.0,6.8427e-08,5.0206e-08,-5.0206e-08
0.026685,100.0,2.7845e-07,1.9759e-07,-1.9759e-07
0.030021,100.0,8.1312e-07,5.6154e-07,-5.6154e-07
0.033356,100.0,1.887e-06,1.2729e-06,-1.2729e-06
0.066713,100.0,6.7977e-05,3.531e-05,-3.531e-05
0.10007,100.0,0.00022461,8.1614e-05,-8.1614e-05
0.13343,100.0,0.00043191,0.00011518,-0.00011518
0.16678,100.0,0.00065568,0.00014086,-0.00014086
0.20014,100.0,0.00087189,0.00016275,-0.00016275
0.23349,100.0,0.0010682,0.00018221,-0.00018221
0.26685,100.0,0.0012404,0.00019983,-0.00019983
0.30021,100.0,0.0013882,0.00021616,-0.00021616
0.33356,100.0,0.0042863,0.0042863,-0.0042863
0.66713,100.0,0.0017311,0.00047421,-0.00047421
1.0007,100.0,0.0018956,0.00039315,-0.00039315
1.3343,100.0,0.00191,0.00034115,-0.00034115
1.6678,100.0,0.0018596,0.00030749,-0.00030749
2.0014,100.0,0.0017837,0.00028256,-0.00028256
2.3349,100.0,0.0017,0.00026266,-0.00026266
2.6685,100.0,0.0016159,0.0002463,-0.0002463
3.0021,100.0,0.0015345,0.00023269,-0.00023269
3.3356,100.0,0.0041274,0.0041274,-0.0041274
6.6713,100.0,0.00097176,0.00061058,-0.00061058
10.007,100.0,0.00068043,0.00036896,-0.00036896
