#                prod                mhscp              mrec100 
                 1394                  800       0.510972953906 
                 1261                  550       0.516873683432 
                  105                  100                  0.0 
                 1909                  100                  0.0 
                 4029                 3000      0.0198734212556 
                 2605                 2600      0.0393466453941 
                 2268                  100                  0.0 
                 1100                 1000        0.40584569883 
                 4307                 1600       0.199700148993 
                 1845                 1300       0.319772117978 
                 1566                 1500       0.201794797652 
                 1187                  250        0.24352677435 
                 4310                 1400       0.214242865065 
                 4303                 1800       0.159644015336 
                 1058                 1000       0.413087991166 
                 4342                  150                  0.0 
                  855                  800       0.455179345331 
                  893                  800       0.454032840574 
                 1928                 1800       0.154634944097 
                  355                  350        0.41713821865 
                  702                  500       0.479029355085 
                 5100                 1300       0.194490480856 
                 1522                  600       0.512464358841 
                  922                  100                  0.0 
                 2963                  900       0.399678250035 
                 1711                  500       0.419421544303 
                  602                  550       0.459487146405 
                 1157                 1100       0.387691693441 
                 2028                 1600       0.180382464732 
                 2210                  150                  0.0 
                  244                  200       0.323422001594 
                 2855                 2600      0.0365889388849 
                 3005                 2600      0.0357966107457 
                 4285                 1300       0.255310562156 
                 1128                 1100       0.383551014087 
                 4239                 3500     0.00800743126264 
                 1144                  900        0.44756278349 
                 1397                  900       0.469651285811 
                  988                  350       0.439686666844 
                  805                  800       0.465144325218 
                 1361                 1300       0.316543869894 
                  422                  100                  0.0 
                  836                  550       0.497220720282 
                  327                  250       0.383392703509 
                 1600                  100                  0.0 
                 5100                 5000    0.000398455088421 
                 3075                 1100       0.382844227956 
                  734                  150                  0.0 
                 3671                 3500      0.0105398280654 
                 5100                 3000      0.0215111650254 
                 2765                 1600       0.198499182761 
                 1934                 1400        0.24396851311 
                  946                  550       0.522357034898 
                 3611                  300      0.0440780261221 
                 3156                 2400      0.0420855957667 
                 3795                 3500      0.0100546172344 
                 3001                 2200       0.055440994858 
                  794                  700       0.460269416198 
                 1764                  700        0.51258701925 
                  818                  250       0.364624326017 
                 5100                  500      0.0609348198974 
                 2069                 2000      0.0988588157149 
                 3216                 2600      0.0361580848055 
                  993                  600       0.520107771218 
                  652                  600       0.468606864227 
                 5100                  100                  0.0 
                  633                  450       0.470687294021 
                 1258                 1100       0.378935156624 
                  173                  150                  0.0 
                 5100                  250      0.0165207729831 
                 4261                 1200       0.276331272257 
                 4005                 4000     0.00493974678749 
                 1336                  100                  0.0 
                  346                  300       0.393738691525 
                 4688                 4000     0.00295814093567 
                 3169                  100                  0.0 
                  499                  450       0.447789947845 
                 2539                  800       0.442214705906 
                 2661                 1300       0.336105034824 
                 2622                 2400      0.0406158567007 
                 1508                  700       0.526456873641 
                 1018                  800       0.465684901083 
                  757                  400       0.494382467541 
                  926                  450       0.508239374786 
                  417                  200       0.383335738311 
                 1230                 1200       0.359087871158 
                 4358                 2000       0.091454101527 
                 2121                  900         0.4894564434 
                  475                  450        0.44865126698 
                 3780                 2200      0.0584695348599 
                 2525                  450        0.20972955538 
                 3579                  600       0.185335680143 
                  731                  300       0.447790932046 
                 2081                  550       0.383210484444 
                 2591                 1200       0.383538527688 
                 1594                  800        0.51549853345 
                  928                  900       0.443058246284 
                  710                  350       0.477247190657 
                  223                  200       0.321416434474 
                 3163                 3000      0.0227028833349 
                 1160                 1000       0.411859297518 
                 1405                 1400       0.254258161276 
                 1618                 1500       0.196559238871 
                 2472                 2000      0.0913940487197 
                 4579                 4500     0.00169367076807 
                 3147                 1400       0.253683917983 
                 5100                 1600       0.181859634814 
                  827                  800       0.455257112528 
                  537                  300       0.452015223493 
                 1236                  800       0.496911806104 
                 2242                 1200       0.383552636533 
                 2117                  600        0.41093703661 
                  272                  200       0.334937605606 
                 2568                  200      0.0343340143845 
                 2494                  400       0.167888337917 
                  284                  100                  0.0 
                 3671                 1600       0.202980945597 
                 1581                 1100       0.403035656023 
                 1796                 1500       0.191290998304 
                  705                  700       0.474840121086 
                 3593                  250      0.0307834025405 
                 1309                 1200        0.34833149438 
                 1027                  200       0.202236975808 
                 5100                  350      0.0329317665514 
                 3030                 1200       0.369408191125 
                 2532                  300      0.0898545826521 
                 3693                 3000      0.0204885680304 
                 5100                 4000     0.00223275649054 
                 3559                  350       0.065640214694 
                 3641                  200      0.0185211919115 
                 2453                  500        0.26463664706 
                 1750                  550       0.452360949131 
                 1222                  400        0.43320512756 
                 2474                  700       0.413173725264 
                 2045                  500       0.348901101891 
                 5100                  800       0.135411936052 
                 4281                 1500       0.202061326113 
                 2147                  200      0.0493005153418 
                 3310                 2000      0.0877006610907 
                  350                  150                  0.0 
                 5100                 1400       0.178773854828 
                 2998                  600       0.257335470134 
                  526                  400       0.444476906877 
                 2372                 1500       0.206138266983 
                 2032                 2000      0.0985928788475 
                 2275                 2200      0.0606292542154 
                 2053                 1300       0.327482644282 
                 1506                 1400       0.238947381656 
                 1591                 1200        0.35611519184 
                 2955                  700       0.324170865354 
                 2686                  100                  0.0 
                 1018                  700       0.491837915622 
                 4749                 4500     0.00134343592812 
                  526                  500       0.460949736394 
                 4297                  300      0.0322977201457 
                  297                  250       0.373165088316 
                  122                  100                  0.0 
                 3667                 1400       0.237567868234 
                  864                  300       0.423853616371 
                  155                  150                  0.0 
                 3625                 1500        0.21405264778 
                 3685                  150                  0.0 
                 2512                 1800       0.152215343623 
                 3881                 2400      0.0469933415613 
                 1505                 1500       0.209686519367 
                 1078                  450        0.50128101891 
                 1891                 1600       0.178856846109 
                  255                  250       0.370896752989 
                 1179                  350       0.395349203177 
                 1443                 1100       0.388494295078 
                 1489                 1000       0.440882553949 
                  709                  450       0.492341902216 
                 5100                 2000      0.0982619465384 
                  884                  600       0.496916729471 
                 5100                 2200      0.0703169387208 
                 1229                  300       0.315351888644 
                 4415                 2400      0.0497563818739 
                 3770                 2000      0.0869047068624 
                 1480                  550       0.500887384539 
                 2399                 1400       0.253801125898 
                 1833                 1800       0.160362579039 
                 3538                 3500      0.0116733619178 
                  687                  600       0.469981698332 
                 3469                 2400      0.0441914799878 
                 4289                 1100       0.263541636643 
                 1132                  600       0.524943920789 
                 2750                 2600      0.0364543232925 
                  405                  400       0.438847765471 
                 3164                 1600       0.207462075387 
                  295                  150                  0.0 
                 3506                 2600      0.0368038360343 
                  536                  350       0.446118554818 
                 2320                 1300       0.334096478792 
                  469                  300       0.430753451516 
                  727                  700       0.471710171672 
                 5005                 5000    0.000504242299131 
                 5100                  600      0.0862725945201 
                  805                  450       0.507151286456 
                 1254                  900       0.459482811652 
                 2749                 2200      0.0558835772354 
                 2964                  350      0.0958534332132 
                  833                  350       0.473282129574 
                  425                  400       0.431389714201 
                  555                  550       0.466094709564 
                 4505                 4500     0.00200843275669 
                 2503                  250      0.0609373275325 
                 2234                 2200      0.0595654682818 
                 1304                  700       0.529632287798 
                 1287                  150                  0.0 
                  584                  400        0.46380960149 
                  367                  250       0.392125037236 
                 3117                  150                  0.0 
                  515                  100                  0.0 
                 1821                  900       0.501406083051 
                 4357                 2200      0.0617454903416 
                 1455                  400       0.383996701799 
                  736                  600       0.473923228605 
                 1851                  150                  0.0 
                 1266                  450       0.475438255151 
                 3005                 3000       0.024761220326 
                 3580                 1000       0.332912824376 
                  921                  700       0.477104382986 
                  140                  100                  0.0 
                 2317                 2000       0.092579889917 
                 1692                 1500       0.192925169325 
                 2124                 2000      0.0963973284233 
                 1143                  700       0.515548116176 
                 1414                  350       0.330465505175 
                 2197                 1000       0.457515888433 
                 1040                  500       0.519941783299 
                 1029                  300       0.374678636755 
                 5100                  700       0.113321691304 
                 1738                  400       0.313452434905 
                 1937                 1500       0.195545362634 
                 1789                  600       0.481856363082 
                 3008                  800         0.3675118052 
                  488                  250       0.425808550549 
                 1376                 1200       0.348227444639 
                 2473                 2400      0.0418724182446 
                 2081                  250      0.0896987996905 
                 2205                 2200      0.0613527140584 
                 1408                 1300       0.313291428659 
                  375                  350       0.414022361702 
                 3337                 2200      0.0558041753352 
