#               mhscp              mrec200 
                  200                  0.0 
                  150                  0.0 
                  100                  0.0 
                  250                  0.0 
                  350       0.211654201956 
                  400       0.233230315511 
                  450       0.249545138463 
                  300                  0.0 
                  500       0.270651966355 
